grade_id,run_id,grade_level,moisture_content,inspector_employee_id
3927,3927,A,9.38,1035
3928,3928,A,11.03,906
3929,3929,B,16.63,1064
3930,3930,A,8.96,1084
3931,3931,A,12.38,1158
3932,3932,B,13.47,1108
3933,3933,B,10.23,914
3934,3934,B,15.86,982
3935,3935,A,9.07,1018
3936,3936,B,11.5,985
3937,3937,A,10.13,996
3938,3938,B,14.7,1116
3939,3939,reject,9.72,1033
3940,3940,A,17.22,957
3941,3941,B,11.07,1128
3942,3942,B,15.9,975
3943,3943,C,8.74,1085
3944,3944,B,10.8,1158
3945,3945,A,9.05,1001
3946,3946,C,14.21,1091
3947,3947,B,13.43,1147
3948,3948,A,16.5,1166
3949,3949,C,9.14,1122
3950,3950,B,11.34,1121
3951,3951,C,14.74,929
3952,3952,reject,8.85,956
3953,3953,B,16.71,1006
3954,3954,C,9.59,1006
3955,3955,B,12.32,1102
3956,3956,A,11.06,1086
3957,3957,A,9.82,955
3958,3958,reject,11.59,1005
3959,3959,C,14.07,904
3960,3960,C,16.98,1098
3961,3961,C,13.72,1097
3962,3962,B,8.43,908
3963,3963,A,8.91,920
3964,3964,C,12.8,1000
3965,3965,B,15.88,1016
3966,3966,A,11.32,904
3967,3967,C,15.01,962
3968,3968,B,12.89,1193
3969,3969,A,16.29,1066
3970,3970,B,16.59,912
3971,3971,C,14.86,991
3972,3972,A,16.02,1023
3973,3973,B,12.61,995
3974,3974,B,15.94,924
3975,3975,A,13.1,1165
3976,3976,A,11.45,911
3977,3977,B,17.57,1041
3978,3978,B,11.24,974
3979,3979,C,14.85,1117
3980,3980,B,15.53,1200
3981,3981,A,8.02,1032
3982,3982,B,11.84,1117
3983,3983,A,9.39,913
3984,3984,A,16.32,1165
3985,3985,B,12.73,1121
3986,3986,C,8.97,1192
3987,3987,reject,17.52,1079
3988,3988,A,16.03,948
3989,3989,A,16.98,1152
3990,3990,reject,9.79,953
3991,3991,B,16.03,1092
3992,3992,B,15.64,1134
3993,3993,C,16.74,904
3994,3994,C,12.07,1194
3995,3995,C,13.34,918
3996,3996,A,8.65,1171
3997,3997,B,11.34,1189
3998,3998,B,8.42,1124
3999,3999,B,13.7,1062
4000,4000,B,12.65,1038
4001,4001,A,13.32,970
4002,4002,C,8.16,913
4003,4003,B,8.19,1052
4004,4004,B,9.33,952
4005,4005,A,10.76,1154
4006,4006,B,9.7,1149
4007,4007,A,8.84,1024
4008,4008,A,13.83,1175
4009,4009,A,13.43,1199
4010,4010,C,17.2,1186
4011,4011,B,16.22,950
4012,4012,C,14.73,1081
4013,4013,C,13.0,1011
4014,4014,A,14.17,917
4015,4015,C,16.72,1156
4016,4016,B,9.88,909
4017,4017,A,17.34,1165
4018,4018,A,8.74,1181
4019,4019,B,9.76,1033
4020,4020,A,9.77,966
4021,4021,C,14.22,984
4022,4022,C,13.54,929
4023,4023,C,14.85,1116
4024,4024,B,13.95,961
4025,4025,A,8.27,1144
4026,4026,B,11.88,961
4027,4027,A,12.92,915
4028,4028,B,11.81,1085
4029,4029,B,14.93,1108
4030,4030,B,14.83,977
4031,4031,A,13.03,954
4032,4032,A,14.3,1097
4033,4033,B,14.27,978
4034,4034,A,10.04,929
4035,4035,B,12.01,971
4036,4036,C,9.12,933
4037,4037,B,14.03,909
4038,4038,B,13.17,929
4039,4039,B,17.51,1155
4040,4040,B,14.55,1122
4041,4041,A,12.67,948
4042,4042,C,14.58,1083
4043,4043,A,13.55,971
4044,4044,A,9.19,969
4045,4045,B,15.3,951
4046,4046,B,17.84,909
4047,4047,A,10.31,1096
4048,4048,B,12.02,1095
4049,4049,C,11.4,1143
4050,4050,A,12.08,955
4051,4051,B,12.49,1196
4052,4052,B,17.93,1186
4053,4053,A,15.56,1038
4054,4054,B,16.87,1182
4055,4055,B,10.04,1131
4056,4056,A,8.23,1070
4057,4057,reject,8.2,1040
4058,4058,A,10.52,937
4059,4059,A,17.35,937
4060,4060,A,13.85,1125
4061,4061,C,15.56,984
4062,4062,A,13.55,1071
4063,4063,A,12.69,1123
4064,4064,C,16.21,1171
4065,4065,B,17.47,912
4066,4066,A,14.12,1133
4067,4067,B,11.14,943
4068,4068,B,16.28,977
4069,4069,A,9.17,1044
4070,4070,C,14.57,931
4071,4071,B,11.67,1057
4072,4072,A,13.34,936
4073,4073,B,8.24,1066
4074,4074,A,17.02,929
4075,4075,A,11.64,1097
4076,4076,A,14.64,1033
4077,4077,C,11.02,1148
4078,4078,B,11.69,1191
4079,4079,B,11.11,1133
4080,4080,A,14.43,1040
4081,4081,A,9.32,1092
4082,4082,A,14.99,1108
4083,4083,C,13.31,938
4084,4084,B,14.57,1129
4085,4085,C,17.34,980
4086,4086,C,9.03,1173
4087,4087,B,10.86,1031
4088,4088,reject,14.38,1107
4089,4089,A,8.2,1179
4090,4090,B,15.63,1120
4091,4091,A,8.1,970
4092,4092,C,11.25,1119
4093,4093,A,12.49,999
4094,4094,B,14.41,1004
4095,4095,A,9.51,912
4096,4096,reject,16.32,1043
4097,4097,C,9.12,907
4098,4098,reject,15.05,995
4099,4099,B,9.11,1140
4100,4100,B,14.9,1066
4101,4101,B,15.12,1082
4102,4102,A,13.58,984
4103,4103,C,11.32,994
4104,4104,C,11.64,1172
4105,4105,A,14.22,932
4106,4106,A,15.41,1054
4107,4107,B,10.69,1076
4108,4108,B,14.7,1010
4109,4109,B,14.51,1196
4110,4110,A,11.1,999
4111,4111,C,10.97,1191
4112,4112,A,10.75,1077
4113,4113,B,14.88,991
4114,4114,A,10.37,931
4115,4115,B,11.14,940
4116,4116,A,8.31,931
4117,4117,B,15.53,1090
4118,4118,A,13.09,1027
4119,4119,B,9.1,987
4120,4120,reject,11.03,1187
4121,4121,C,9.17,907
4122,4122,B,10.08,1189
4123,4123,C,14.83,1037
4124,4124,C,10.66,903
4125,4125,B,14.35,926
4126,4126,C,10.9,1083
4127,4127,B,8.23,956
4128,4128,B,12.55,1158
4129,4129,A,16.81,908
4130,4130,A,15.6,1177
4131,4131,C,8.75,914
4132,4132,B,11.7,983
4133,4133,A,13.14,1119
4134,4134,B,15.37,1092
4135,4135,A,13.26,1097
4136,4136,C,16.19,1017
4137,4137,C,13.2,991
4138,4138,B,14.52,928
4139,4139,A,9.74,1121
4140,4140,B,15.11,1154
4141,4141,A,14.6,1045
4142,4142,A,16.97,1200
4143,4143,B,9.56,965
4144,4144,B,17.45,975
4145,4145,A,17.52,1184
4146,4146,A,13.21,1153
4147,4147,B,16.76,1078
4148,4148,A,10.98,1036
4149,4149,B,9.47,1089
4150,4150,B,15.81,1108
4151,4151,B,13.47,942
4152,4152,A,15.74,1111
4153,4153,A,12.88,960
4154,4154,A,17.45,1019
4155,4155,A,12.04,1035
4156,4156,A,17.47,978
4157,4157,C,11.31,1070
4158,4158,B,14.64,1159
4159,4159,A,14.74,1195
4160,4160,A,14.9,1200
4161,4161,B,10.45,1002
4162,4162,C,17.62,1016
4163,4163,B,15.4,1036
4164,4164,A,11.29,1016
4165,4165,B,10.54,1096
4166,4166,A,10.79,942
4167,4167,A,10.5,1172
4168,4168,A,16.45,957
4169,4169,B,13.2,1082
4170,4170,A,11.74,1129
4171,4171,B,17.17,961
4172,4172,A,11.06,989
4173,4173,A,15.94,985
4174,4174,C,17.91,941
4175,4175,A,8.3,1026
4176,4176,B,16.81,974
4177,4177,A,9.12,1180
4178,4178,B,13.88,926
4179,4179,A,15.39,1093
4180,4180,A,14.91,1101
4181,4181,A,9.52,1113
4182,4182,A,16.7,953
4183,4183,B,15.41,1001
4184,4184,A,16.9,1037
4185,4185,A,16.32,1033
4186,4186,B,12.63,999
4187,4187,B,16.54,941
4188,4188,A,9.85,1167
4189,4189,A,17.25,1197
4190,4190,A,16.23,1012
4191,4191,A,16.29,980
4192,4192,C,17.67,1069
4193,4193,A,17.94,981
4194,4194,B,10.58,1112
4195,4195,A,15.5,1142
4196,4196,A,17.91,1150
4197,4197,A,10.02,1020
4198,4198,B,11.62,1078
4199,4199,B,10.08,1037
4200,4200,B,10.53,1169
4201,4201,C,13.47,922
4202,4202,B,9.87,986
4203,4203,B,8.38,1069
4204,4204,A,16.52,1007
4205,4205,A,15.71,904
4206,4206,B,15.73,1086
4207,4207,A,14.51,935
4208,4208,B,8.18,1195
4209,4209,B,8.64,1068
4210,4210,B,14.35,1101
4211,4211,C,12.86,1009
4212,4212,A,13.44,1123
4213,4213,B,14.25,1119
4214,4214,A,16.52,908
4215,4215,C,12.08,1107
4216,4216,C,9.39,1172
4217,4217,B,8.88,1017
4218,4218,C,10.57,1133
4219,4219,A,13.28,1182
4220,4220,C,12.75,1076
4221,4221,B,16.08,1179
4222,4222,A,13.56,1097
4223,4223,A,10.36,934
4224,4224,A,11.17,1114
4225,4225,C,13.92,1045
4226,4226,C,16.76,1000
4227,4227,C,15.01,1027
4228,4228,C,14.39,1123
4229,4229,B,15.03,965
4230,4230,A,16.81,1170
4231,4231,A,11.49,1055
4232,4232,A,13.13,1085
4233,4233,B,13.02,963
4234,4234,A,13.48,921
4235,4235,A,11.68,1114
4236,4236,B,10.06,955
4237,4237,C,8.85,1139
4238,4238,A,17.25,933
4239,4239,A,12.33,1182
4240,4240,B,17.53,994
4241,4241,A,8.65,1041
4242,4242,C,12.65,1151
4243,4243,A,12.85,1193
4244,4244,C,14.91,1171
4245,4245,C,16.26,1040
4246,4246,A,8.62,1047
4247,4247,B,10.32,1143
4248,4248,B,10.65,955
4249,4249,B,11.74,1103
4250,4250,A,14.91,1097
4251,4251,B,16.25,1176
4252,4252,B,17.76,1103
4253,4253,B,9.9,1056
4254,4254,A,10.37,1144
4255,4255,C,9.54,925
4256,4256,B,16.04,1185
4257,4257,C,17.95,1179
4258,4258,B,8.2,1106
4259,4259,A,12.3,995
4260,4260,A,17.51,1023
4261,4261,reject,13.08,962
4262,4262,A,13.04,991
4263,4263,B,14.91,1140
4264,4264,A,9.91,942
4265,4265,reject,16.21,1112
4266,4266,C,17.51,940
4267,4267,A,11.88,919
4268,4268,B,12.14,1069
4269,4269,B,10.95,989
4270,4270,A,12.55,1013
4271,4271,A,14.05,1119
4272,4272,B,16.05,1035
4273,4273,A,15.53,1177
4274,4274,B,14.46,1131
4275,4275,A,15.19,1188
4276,4276,A,11.96,917
4277,4277,B,12.53,1131
4278,4278,C,8.56,926
4279,4279,reject,14.6,1005
4280,4280,A,10.45,1060
4281,4281,B,17.5,1164
4282,4282,A,15.16,1169
4283,4283,C,12.99,1184
4284,4284,C,14.82,1014
4285,4285,B,17.0,1061
4286,4286,B,13.14,928
4287,4287,B,14.47,1043
4288,4288,A,8.56,1169
4289,4289,B,10.21,1055
4290,4290,B,17.96,1077
4291,4291,B,15.99,1054
4292,4292,A,15.97,1098
4293,4293,B,8.07,1131
4294,4294,A,14.45,1173
4295,4295,C,12.09,976
4296,4296,B,12.18,1198
4297,4297,C,11.59,961
4298,4298,C,14.0,968
4299,4299,B,14.56,1067
4300,4300,A,14.0,1116
4301,4301,B,11.43,1091
4302,4302,C,12.46,1135
4303,4303,A,9.59,1042
4304,4304,reject,15.54,1127
4305,4305,B,13.7,1134
4306,4306,B,14.8,1172
4307,4307,C,11.67,901
4308,4308,B,11.9,1174
4309,4309,B,8.04,1140
4310,4310,B,11.74,1008
4311,4311,B,10.71,1164
4312,4312,A,14.95,999
4313,4313,A,12.44,1037
4314,4314,C,15.83,920
4315,4315,B,9.18,962
4316,4316,B,9.52,1172
4317,4317,A,17.78,957
4318,4318,A,12.8,1065
4319,4319,C,13.52,909
4320,4320,C,13.09,1072
4321,4321,reject,11.6,1066
4322,4322,A,8.2,1154
4323,4323,B,10.64,1089
4324,4324,A,17.13,1197
4325,4325,A,16.95,1002
4326,4326,A,15.78,902
4327,4327,B,12.71,1023
4328,4328,A,9.8,1178
4329,4329,A,14.3,923
4330,4330,A,14.89,1115
4331,4331,C,13.83,972
4332,4332,C,9.78,1163
4333,4333,A,14.74,1136
4334,4334,C,15.9,1133
4335,4335,B,11.24,975
4336,4336,B,17.34,988
4337,4337,A,12.1,1117
4338,4338,A,16.75,951
4339,4339,C,9.39,1141
4340,4340,A,9.97,1120
4341,4341,B,13.99,1097
4342,4342,A,14.18,928
4343,4343,C,8.12,1118
4344,4344,C,11.51,997
4345,4345,C,16.19,1101
4346,4346,B,12.36,1085
4347,4347,C,16.34,1128
4348,4348,C,10.93,918
4349,4349,C,8.21,946
4350,4350,A,14.73,1138
4351,4351,C,9.06,1178
4352,4352,A,9.9,1110
4353,4353,A,11.61,1109
4354,4354,B,9.9,990
4355,4355,C,8.85,922
4356,4356,A,17.07,930
4357,4357,B,17.84,1170
4358,4358,C,13.99,1178
4359,4359,A,14.82,937
4360,4360,A,17.91,958
4361,4361,A,17.41,1096
4362,4362,B,13.81,955
4363,4363,C,14.31,1073
4364,4364,reject,10.98,1134
4365,4365,B,13.91,1181
4366,4366,B,8.37,1014
4367,4367,C,14.44,941
4368,4368,B,15.84,1049
4369,4369,C,14.38,1068
4370,4370,C,16.32,1068
4371,4371,B,9.9,1146
4372,4372,A,11.0,1072
4373,4373,C,12.08,1105
4374,4374,reject,15.18,1084
4375,4375,B,17.92,1171
4376,4376,A,16.32,940
4377,4377,B,15.37,1194
4378,4378,A,14.01,1004
4379,4379,A,8.34,1021
4380,4380,A,16.87,938
4381,4381,B,16.23,1071
4382,4382,A,14.99,947
4383,4383,A,15.53,1063
4384,4384,B,15.49,954
4385,4385,B,17.34,985
4386,4386,A,8.1,1025
4387,4387,A,13.16,1017
4388,4388,A,14.53,924
4389,4389,A,13.48,1031
4390,4390,C,13.34,923
4391,4391,B,15.64,945
4392,4392,B,17.36,1157
4393,4393,C,15.23,1024
4394,4394,C,14.82,1005
4395,4395,C,13.73,1191
4396,4396,A,12.95,1104
4397,4397,A,8.95,977
4398,4398,A,17.5,1007
4399,4399,A,12.88,1170
4400,4400,B,8.95,996
4401,4401,B,8.51,1098
4402,4402,B,15.25,1098
4403,4403,A,14.07,1192
4404,4404,C,15.42,1049
4405,4405,A,9.35,1107
4406,4406,B,16.98,1047
4407,4407,A,13.53,1125
4408,4408,A,17.48,1081
4409,4409,C,11.98,1188
4410,4410,B,8.22,912
4411,4411,C,10.12,1090
4412,4412,A,14.56,1132
4413,4413,C,9.27,1019
4414,4414,A,12.03,1005
4415,4415,B,16.09,1180
4416,4416,A,13.42,1144
4417,4417,C,11.82,1084
4418,4418,A,14.86,1046
4419,4419,B,15.08,1153
4420,4420,B,16.71,1175
4421,4421,B,14.16,923
4422,4422,A,12.61,913
4423,4423,reject,15.52,1161
4424,4424,C,9.46,1061
4425,4425,A,11.5,1122
4426,4426,A,14.54,1118
4427,4427,A,17.34,987
4428,4428,A,9.11,1132
4429,4429,B,8.51,1075
4430,4430,A,16.62,1175
4431,4431,B,8.88,1070
4432,4432,A,15.59,908
4433,4433,A,9.11,921
4434,4434,A,8.6,1054
4435,4435,B,15.28,903
4436,4436,C,14.64,1009
4437,4437,A,17.15,1118
4438,4438,A,11.19,1167
4439,4439,C,11.49,1166
4440,4440,B,9.77,995
4441,4441,A,12.03,983
4442,4442,reject,15.17,1164
4443,4443,B,12.8,1000
4444,4444,B,9.57,949
4445,4445,A,10.44,957
4446,4446,B,11.75,985
4447,4447,A,10.68,1174
4448,4448,reject,14.66,1011
4449,4449,A,12.91,949
4450,4450,C,8.38,996
4451,4451,A,11.49,908
4452,4452,A,9.54,1158
4453,4453,B,13.24,1151
4454,4454,A,12.9,967
4455,4455,B,14.51,1087
4456,4456,C,8.14,1125
4457,4457,C,14.38,908
4458,4458,C,16.29,1144
4459,4459,A,8.5,1005
4460,4460,A,17.63,1027
4461,4461,A,11.44,979
4462,4462,A,12.68,927
4463,4463,B,13.22,1064
4464,4464,C,13.68,1099
4465,4465,A,9.76,1185
4466,4466,A,14.84,1051
4467,4467,A,16.08,1090
4468,4468,B,14.69,1181
4469,4469,A,13.48,934
4470,4470,B,12.11,1098
4471,4471,A,13.74,926
4472,4472,C,17.63,1083
4473,4473,A,14.08,1170
4474,4474,A,14.9,1195
4475,4475,B,8.63,1060
4476,4476,reject,17.31,971
4477,4477,B,8.55,905
4478,4478,B,14.82,1180
4479,4479,A,11.87,1049
4480,4480,A,14.51,920
4481,4481,C,17.16,938
4482,4482,B,13.32,1108
4483,4483,C,12.02,1167
4484,4484,A,11.89,937
4485,4485,A,12.26,1030
4486,4486,C,16.96,983
4487,4487,reject,11.27,1031
4488,4488,reject,12.81,1117
4489,4489,C,9.23,1023
4490,4490,B,14.43,1169
4491,4491,B,14.71,1061
4492,4492,A,9.92,955
4493,4493,A,13.75,974
4494,4494,A,16.76,1026
4495,4495,A,10.26,1062
4496,4496,B,8.09,1080
4497,4497,A,13.7,1130
4498,4498,A,9.17,1011
4499,4499,B,11.14,1030
4500,4500,A,8.3,1071
4501,4501,B,15.23,1115
4502,4502,reject,12.33,1090
4503,4503,C,14.59,1131
4504,4504,B,9.96,1017
4505,4505,A,15.91,968
4506,4506,A,9.61,1165
4507,4507,A,10.95,1092
4508,4508,A,9.55,1142
4509,4509,A,12.78,1161
4510,4510,C,16.95,1131
4511,4511,C,14.85,936
4512,4512,A,15.54,1172
4513,4513,B,9.95,1040
4514,4514,A,10.99,902
4515,4515,A,11.76,909
4516,4516,reject,17.5,956
4517,4517,A,11.32,1075
4518,4518,B,16.57,1002
4519,4519,A,14.0,1073
4520,4520,C,10.16,1173
4521,4521,A,12.48,903
4522,4522,A,11.61,1107
4523,4523,B,11.58,989
4524,4524,A,14.67,975
4525,4525,A,8.77,1062
4526,4526,B,16.88,1065
4527,4527,B,14.83,1147
4528,4528,A,8.6,1074
4529,4529,C,15.12,1136
4530,4530,B,16.06,1031
4531,4531,A,13.93,902
4532,4532,A,13.72,1009
4533,4533,A,12.25,1198
4534,4534,A,11.49,1076
4535,4535,A,14.01,936
4536,4536,C,17.86,1195
4537,4537,B,16.76,951
4538,4538,B,11.6,1135
4539,4539,B,17.45,1048
4540,4540,A,9.67,1193
4541,4541,B,13.12,1074
4542,4542,B,10.41,1036
4543,4543,C,14.66,1092
4544,4544,A,17.17,1023
4545,4545,B,10.78,936
4546,4546,C,14.76,961
4547,4547,C,12.18,1197
4548,4548,A,10.19,1008
4549,4549,B,15.29,981
4550,4550,B,14.37,1017
4551,4551,B,16.84,1182
4552,4552,B,8.63,1070
4553,4553,B,8.6,1073
4554,4554,A,10.35,1137
4555,4555,B,10.95,1034
4556,4556,B,12.44,1053
4557,4557,B,8.54,1100
4558,4558,A,16.53,915
4559,4559,B,16.95,1004
4560,4560,B,13.23,1181
4561,4561,C,9.98,931
4562,4562,A,17.93,999
4563,4563,A,14.36,1194
4564,4564,A,16.32,1081
4565,4565,reject,10.2,1014
4566,4566,A,9.36,909
4567,4567,C,11.1,1063
4568,4568,A,14.3,987
4569,4569,B,12.4,985
4570,4570,A,10.98,986
4571,4571,C,17.63,908
4572,4572,A,17.98,1041
4573,4573,C,10.12,1027
4574,4574,B,16.32,1135
4575,4575,B,12.46,1064
4576,4576,A,12.18,1131
4577,4577,B,16.55,1158
4578,4578,C,17.0,1039
4579,4579,A,10.52,1123
4580,4580,A,10.78,994
4581,4581,B,15.4,1197
4582,4582,B,15.73,910
4583,4583,A,17.37,1114
4584,4584,A,10.57,988
4585,4585,A,14.49,1114
4586,4586,A,9.15,1123
4587,4587,reject,9.56,954
4588,4588,C,17.98,1045
4589,4589,A,9.0,1035
4590,4590,C,10.89,903
4591,4591,C,17.04,1065
4592,4592,A,16.31,1163
4593,4593,A,11.69,950
4594,4594,A,13.94,1181
4595,4595,A,10.98,949
4596,4596,C,13.7,1087
4597,4597,B,13.81,1064
4598,4598,B,13.01,1052
4599,4599,C,17.13,1011
4600,4600,A,13.56,983
4601,4601,C,12.97,1092
4602,4602,C,10.26,916
4603,4603,A,12.2,990
4604,4604,A,8.23,952
4605,4605,B,8.55,946
4606,4606,B,17.01,910
4607,4607,B,10.74,1166
4608,4608,B,9.35,1007
4609,4609,C,12.71,1027
4610,4610,A,15.94,994
4611,4611,C,14.89,1185
4612,4612,A,12.99,1012
4613,4613,reject,15.11,992
4614,4614,A,14.59,1102
4615,4615,A,11.62,1128
4616,4616,reject,11.65,1152
4617,4617,B,15.53,1001
4618,4618,C,16.16,1049
4619,4619,A,8.13,957
4620,4620,B,14.43,910
4621,4621,reject,14.74,1037
4622,4622,C,17.31,901
4623,4623,A,9.39,971
4624,4624,A,8.75,915
4625,4625,A,10.6,1046
4626,4626,A,13.72,1098
4627,4627,B,16.59,969
4628,4628,A,8.06,1045
4629,4629,C,9.12,980
4630,4630,C,14.73,920
4631,4631,C,8.69,1006
4632,4632,B,8.68,1055
4633,4633,A,8.98,1167
4634,4634,C,17.87,956
4635,4635,A,14.42,1059
4636,4636,C,9.37,920
4637,4637,reject,11.38,920
4638,4638,C,17.08,1199
4639,4639,A,14.54,1010
4640,4640,A,11.76,1177
4641,4641,A,11.31,1011
4642,4642,A,15.07,932
4643,4643,A,14.74,1189
4644,4644,reject,16.72,1063
4645,4645,A,11.33,1177
4646,4646,A,12.63,1107
4647,4647,B,12.36,1115
4648,4648,reject,12.14,993
4649,4649,C,12.6,1098
4650,4650,A,8.15,1183
4651,4651,B,8.78,1130
4652,4652,A,10.04,1188
4653,4653,A,15.54,905
4654,4654,A,14.43,1015
4655,4655,B,14.36,1002
4656,4656,B,16.24,1127
4657,4657,A,14.26,1150
4658,4658,C,17.95,1135
4659,4659,A,12.06,913
4660,4660,A,12.52,1167
4661,4661,C,15.6,1042
4662,4662,B,15.34,991
4663,4663,B,16.71,1021
4664,4664,B,14.84,1019
4665,4665,C,14.26,1020
4666,4666,B,16.31,1079
4667,4667,reject,13.78,1119
4668,4668,B,8.22,1170
4669,4669,C,9.83,957
4670,4670,B,10.75,1192
4671,4671,B,10.23,1015
4672,4672,B,8.43,1169
4673,4673,B,9.23,980
4674,4674,A,17.88,1017
4675,4675,A,16.37,1028
4676,4676,reject,11.79,1070
4677,4677,B,12.98,1107
4678,4678,A,8.84,1048
4679,4679,B,17.71,911
4680,4680,A,13.46,1017
4681,4681,C,14.33,1114
4682,4682,A,16.36,1093
4683,4683,A,15.87,1076
4684,4684,B,8.34,1101
4685,4685,A,14.26,963
4686,4686,A,17.74,1064
4687,4687,A,17.68,954
4688,4688,A,11.39,1005
4689,4689,C,9.7,1137
4690,4690,B,17.74,1001
4691,4691,B,15.22,1155
4692,4692,A,10.18,1152
4693,4693,A,10.75,1198
4694,4694,B,16.41,1042
4695,4695,A,10.32,924
4696,4696,C,12.89,927
4697,4697,A,15.01,1117
4698,4698,A,9.79,925
4699,4699,B,17.59,1094
4700,4700,C,9.94,1009
4701,4701,B,17.06,1111
4702,4702,A,15.37,955
4703,4703,B,10.08,1094
4704,4704,A,8.34,1029
4705,4705,C,14.18,1181
4706,4706,reject,14.85,950
4707,4707,B,13.98,1177
4708,4708,C,12.68,1163
4709,4709,A,9.55,1023
4710,4710,B,15.68,971
4711,4711,A,14.64,1103
4712,4712,B,8.33,935
4713,4713,C,16.08,1097
4714,4714,A,14.1,1119
4715,4715,C,11.77,955
4716,4716,B,11.13,1136
4717,4717,C,16.1,965
4718,4718,B,10.0,932
4719,4719,A,17.64,1006
4720,4720,reject,14.6,911
4721,4721,reject,13.31,1163
4722,4722,A,8.8,1016
4723,4723,A,14.11,1072
4724,4724,A,11.48,1169
4725,4725,B,8.72,1109
4726,4726,B,14.06,1087
4727,4727,C,13.55,1146
4728,4728,A,12.39,1111
4729,4729,B,14.93,997
4730,4730,A,8.21,976
4731,4731,A,8.99,1011
4732,4732,reject,15.28,972
4733,4733,B,11.96,1057
4734,4734,A,9.63,949
4735,4735,B,13.22,964
4736,4736,A,15.7,1066
4737,4737,A,13.03,1099
4738,4738,B,15.81,1081
4739,4739,B,10.16,1153
4740,4740,B,16.17,1194
4741,4741,A,10.66,1046
4742,4742,A,11.68,1001
4743,4743,A,16.71,935
4744,4744,A,11.08,1042
4745,4745,A,17.72,1175
4746,4746,A,8.64,1039
4747,4747,B,11.11,939
4748,4748,B,9.61,1139
4749,4749,A,16.63,1043
4750,4750,C,9.11,1170
4751,4751,B,17.26,906
4752,4752,C,17.92,1090
4753,4753,B,13.41,1104
4754,4754,C,9.75,1190
4755,4755,B,9.93,947
4756,4756,B,13.95,1095
4757,4757,B,12.16,927
4758,4758,B,13.42,949
4759,4759,B,12.62,973
4760,4760,A,14.14,1119
4761,4761,B,14.37,943
4762,4762,A,8.71,1095
4763,4763,A,10.45,993
4764,4764,A,10.59,992
4765,4765,C,12.22,1031
4766,4766,B,16.48,1079
4767,4767,C,12.81,923
4768,4768,B,15.24,1076
4769,4769,B,14.9,1134
4770,4770,B,8.9,1038
4771,4771,A,15.84,945
4772,4772,B,17.01,1062
4773,4773,C,13.92,1120
4774,4774,A,10.66,1103
4775,4775,C,8.95,1066
4776,4776,C,16.88,955
4777,4777,A,15.66,945
4778,4778,B,9.26,1184
4779,4779,A,15.38,944
4780,4780,A,17.27,1109
4781,4781,B,10.04,1081
4782,4782,B,12.25,1010
4783,4783,A,12.96,1187
4784,4784,A,17.48,1086
4785,4785,A,10.59,1047
4786,4786,B,10.07,947
4787,4787,B,15.23,978
4788,4788,A,9.5,1157
4789,4789,A,8.11,1054
4790,4790,B,8.03,1167
4791,4791,A,13.22,1124
4792,4792,C,9.18,978
4793,4793,reject,9.67,1148
4794,4794,B,10.3,1185
4795,4795,A,13.09,1146
4796,4796,A,17.71,1186
4797,4797,B,16.03,1179
4798,4798,B,16.89,1033
4799,4799,A,11.81,1083
4800,4800,B,16.95,1040
4801,4801,C,11.2,918
4802,4802,A,13.68,904
4803,4803,A,14.84,927
4804,4804,B,9.15,1008
4805,4805,reject,9.76,1189
4806,4806,B,10.07,1186
4807,4807,A,15.08,969
4808,4808,B,9.03,1090
4809,4809,B,13.72,1094
4810,4810,B,14.96,1045
4811,4811,B,15.92,1141
4812,4812,C,15.71,1044
4813,4813,A,9.91,928
4814,4814,B,15.91,972
4815,4815,C,12.17,1090
4816,4816,B,15.58,1032
4817,4817,C,12.63,909
4818,4818,A,17.83,1151
4819,4819,A,13.22,1191
4820,4820,A,16.31,962
4821,4821,A,17.54,1046
4822,4822,A,11.45,1048
4823,4823,B,11.66,1010
4824,4824,B,15.87,1061
4825,4825,B,11.67,1023
4826,4826,A,12.15,1082
4827,4827,C,13.81,1144
4828,4828,A,8.57,1104
4829,4829,A,9.6,1142
4830,4830,B,13.54,996
4831,4831,C,16.55,1001
4832,4832,reject,15.64,1020
4833,4833,B,8.45,1173
4834,4834,B,8.09,1076
4835,4835,C,10.76,1067
4836,4836,B,12.82,1161
4837,4837,C,13.71,1180
4838,4838,A,13.74,1073
4839,4839,A,13.83,1071
4840,4840,C,9.97,987
4841,4841,A,17.14,1037
4842,4842,C,9.19,992
4843,4843,B,12.63,979
4844,4844,A,11.54,1067
4845,4845,B,8.28,1169
4846,4846,B,12.19,931
4847,4847,A,17.22,958
4848,4848,A,8.37,1063
4849,4849,A,10.61,1038
4850,4850,B,16.45,1177
4851,4851,A,11.06,1128
4852,4852,A,8.04,1118
4853,4853,reject,10.74,1143
4854,4854,A,15.95,1008
4855,4855,C,14.44,1000
4856,4856,B,16.8,1187
4857,4857,A,9.58,914
4858,4858,reject,17.94,1051
4859,4859,A,12.29,1142
4860,4860,A,14.85,1046
4861,4861,B,17.64,985
4862,4862,B,13.13,926
4863,4863,C,11.1,931
4864,4864,B,17.59,961
4865,4865,B,10.17,1155
4866,4866,A,16.12,903
4867,4867,C,16.99,1159
4868,4868,B,17.1,1081
4869,4869,A,16.57,907
4870,4870,A,9.87,1143
4871,4871,A,15.26,1116
4872,4872,B,17.86,1003
4873,4873,C,8.33,1139
4874,4874,B,12.54,998
4875,4875,B,9.53,919
