location_id,site_name,site_type,address,city,country_code,latitude,longitude
281,Ibadan Farm Site 281,farm,0146 Brown Skyway,Ibadan,NG,6.101464,36.219195
282,Port Harcourt Farm Site 282,farm,8370 Rose Ports,Port Harcourt,NG,7.991386,34.317188
283,Lagos Farm Site 283,farm,03550 Reynolds Passage Apt. 750,Lagos,NG,11.57338,30.656788
284,Ibadan Farm Site 284,farm,9302 Hammond Extension,Ibadan,NG,8.199702,17.152849
285,Uyo Farm Site 285,farm,3904 Alexander Track Apt. 906,Uyo,NG,5.317,-2.628823
286,Kano Farm Site 286,farm,48908 Weber Pine,Kano,NG,6.229025,17.613145
287,Benin City Farm Site 287,farm,3960 Cummings Cliffs,Benin City,NG,8.845191,-0.321786
288,Ibadan Farm Site 288,farm,732 Clark Center,Ibadan,NG,8.906273,9.236254
289,Nakuru Farm Site 289,farm,95438 Heath Divide Apt. 758,Nakuru,KE,8.020074,22.240558
290,Abuja Farm Site 290,farm,924 Crystal Ports,Abuja,NG,6.88373,12.660394
291,Tamale Farm Site 291,farm,065 Michael Valleys Apt. 239,Tamale,GH,11.062222,7.016965
292,Takoradi Farm Site 292,farm,4552 Amanda Island,Takoradi,GH,7.430024,1.050428
293,Nairobi Farm Site 293,farm,1042 Kevin Wells Apt. 494,Nairobi,KE,6.074007,32.73508
294,Uyo Farm Site 294,farm,53830 Robyn Shores,Uyo,NG,13.013939,30.741235
295,Accra Farm Site 295,farm,9757 Alexander Radial Suite 992,Accra,GH,9.762438,28.58549
296,Accra Farm Site 296,farm,069 Gordon Haven,Accra,GH,7.406452,11.786739
297,Benin City Farm Site 297,farm,9473 Christopher Lights Apt. 337,Benin City,NG,5.640572,27.548258
298,Abuja Farm Site 298,farm,036 Barber Tunnel Suite 615,Abuja,NG,11.032801,39.354928
299,Kisumu Farm Site 299,farm,38423 Guerra Harbor Suite 038,Kisumu,KE,5.620972,12.24499
300,Uyo Farm Site 300,farm,0982 Thompson Road Apt. 296,Uyo,NG,8.06477,36.810093
301,Port Harcourt Farm Site 301,farm,2858 Mccall Forest,Port Harcourt,NG,12.694889,37.160383
302,Enugu Farm Site 302,farm,779 Allen Corners,Enugu,NG,11.973174,2.430967
303,Benin City Farm Site 303,farm,49493 Pamela Stream,Benin City,NG,12.158489,30.121953
304,Port Harcourt Farm Site 304,farm,422 Shaw Branch,Port Harcourt,NG,11.302938,3.651145
305,Kano Farm Site 305,farm,4478 April Port,Kano,NG,5.699572,7.334893
306,Tamale Farm Site 306,farm,6548 John Ports Apt. 908,Tamale,GH,7.702379,40.921843
307,Kano Farm Site 307,farm,002 Becky Run Suite 698,Kano,NG,9.660202,22.336475
308,Abuja Farm Site 308,farm,28959 Tristan Heights Suite 299,Abuja,NG,10.736235,5.434015
309,Abuja Farm Site 309,farm,74095 Price Hills Apt. 742,Abuja,NG,12.717235,12.764817
310,Tamale Farm Site 310,farm,0128 Colleen Orchard,Tamale,GH,12.812074,22.402787
311,Kano Farm Site 311,farm,62181 Crawford Ports Suite 904,Kano,NG,12.813769,25.160863
312,Uyo Farm Site 312,farm,13282 Harry Avenue,Uyo,NG,6.311377,40.854689
313,Kano Farm Site 313,farm,6382 Ramirez Spring,Kano,NG,4.142891,7.402927
314,Lagos Farm Site 314,farm,9448 Hines Lake Suite 015,Lagos,NG,9.277629,14.42503
315,Ibadan Farm Site 315,farm,47173 Cain Mount,Ibadan,NG,9.219809,0.071947
316,Abuja Farm Site 316,farm,3634 Jensen Lodge Apt. 551,Abuja,NG,9.414464,9.430749
317,Nairobi Farm Site 317,farm,680 Jessica Well Apt. 902,Nairobi,KE,6.177169,30.349958
318,Benin City Farm Site 318,farm,340 Rogers Street,Benin City,NG,8.472323,23.515392
319,Kisumu Farm Site 319,farm,494 Regina Shores Apt. 442,Kisumu,KE,5.333231,13.465405
320,Takoradi Farm Site 320,farm,9135 Jenkins Spring,Takoradi,GH,10.088312,27.731652
321,Benin City Farm Site 321,farm,46756 Natasha Land,Benin City,NG,11.995484,31.441015
322,Enugu Farm Site 322,farm,41712 Daniel Court,Enugu,NG,5.22757,36.239428
323,Kumasi Farm Site 323,farm,3653 Betty Wells,Kumasi,GH,8.867055,38.690276
324,Nakuru Farm Site 324,farm,9340 Mcdowell Circles Apt. 852,Nakuru,KE,7.208164,2.358281
325,Enugu Farm Site 325,farm,593 Ashley Plains Suite 353,Enugu,NG,12.786691,12.918265
326,Ibadan Farm Site 326,farm,546 Daniel Throughway,Ibadan,NG,5.968527,2.853295
327,Mombasa Farm Site 327,farm,05707 Chavez Plains,Mombasa,KE,7.023727,39.668715
328,Uyo Farm Site 328,farm,8499 Dudley Square Apt. 295,Uyo,NG,7.494888,-0.444039
329,Enugu Farm Site 329,farm,38950 Taylor Trail Suite 792,Enugu,NG,11.12358,38.659086
330,Kano Farm Site 330,farm,1280 Janice Ville Suite 158,Kano,NG,7.190843,23.465535
331,Uyo Farm Site 331,farm,191 Lee Mountains,Uyo,NG,4.081667,17.324345
332,Port Harcourt Farm Site 332,farm,61421 Fisher Trail,Port Harcourt,NG,11.030614,28.008945
333,Port Harcourt Farm Site 333,farm,1539 Wall Mountain Suite 873,Port Harcourt,NG,6.278787,11.160366
334,Nakuru Farm Site 334,farm,9628 Christine Parkways Suite 667,Nakuru,KE,12.054828,16.278656
335,Benin City Farm Site 335,farm,6771 Watson Fields,Benin City,NG,6.948825,34.706599
336,Takoradi Farm Site 336,farm,7330 Roy Bridge,Takoradi,GH,6.882042,27.423545
337,Port Harcourt Farm Site 337,farm,09504 Moreno Junctions,Port Harcourt,NG,10.383296,15.091118
338,Lagos Farm Site 338,farm,5390 Sanders Lake Suite 021,Lagos,NG,13.096206,15.533555
339,Kumasi Farm Site 339,farm,06821 Patrick Fields,Kumasi,GH,13.384413,8.054098
340,Abuja Farm Site 340,farm,50306 Brenda Mountain Suite 220,Abuja,NG,10.926632,5.932269
341,Abuja Farm Site 341,farm,425 Megan Brook Apt. 423,Abuja,NG,6.53229,15.700235
342,Benin City Farm Site 342,farm,595 John Keys,Benin City,NG,12.544743,30.311533
343,Benin City Farm Site 343,farm,058 Michael Spur Apt. 491,Benin City,NG,11.011954,1.641334
344,Ibadan Farm Site 344,farm,160 Daniel Centers,Ibadan,NG,10.974288,37.886894
345,Kumasi Farm Site 345,farm,0700 Allen Roads Apt. 205,Kumasi,GH,7.037547,11.613396
346,Lagos Farm Site 346,farm,094 Tran Track,Lagos,NG,7.247969,25.089411
347,Uyo Farm Site 347,farm,752 Richardson Viaduct Suite 002,Uyo,NG,7.858585,1.975627
348,Port Harcourt Farm Site 348,farm,136 William Alley,Port Harcourt,NG,12.076411,29.49064
349,Port Harcourt Farm Site 349,farm,077 Becker Springs Apt. 363,Port Harcourt,NG,12.715555,20.052661
350,Enugu Farm Site 350,farm,0568 Patrick Passage Suite 576,Enugu,NG,7.081215,28.124178
351,Enugu Farm Site 351,farm,2790 Margaret Station Suite 977,Enugu,NG,13.302019,27.178149
352,Lagos Farm Site 352,farm,7227 Kerry Loaf,Lagos,NG,11.047618,32.740926
353,Ibadan Farm Site 353,farm,320 Don Glen Suite 038,Ibadan,NG,12.183712,17.83571
354,Kano Farm Site 354,farm,545 Henderson Views Suite 214,Kano,NG,4.080857,7.70427
355,Benin City Farm Site 355,farm,876 Madison Fords,Benin City,NG,12.233063,-0.292505
356,Takoradi Farm Site 356,farm,7158 Moreno Ville,Takoradi,GH,4.787565,17.134021
357,Uyo Farm Site 357,farm,573 Diaz Crest Suite 824,Uyo,NG,5.744978,38.34281
358,Mombasa Farm Site 358,farm,226 Eileen Greens,Mombasa,KE,4.217551,22.975631
359,Abuja Farm Site 359,farm,1846 Ashley Plaza,Abuja,NG,11.176325,25.434678
360,Abuja Farm Site 360,farm,35611 Rogers Curve Apt. 251,Abuja,NG,10.977342,22.515204
361,Kumasi Farm Site 361,farm,288 Arellano Villages Suite 158,Kumasi,GH,5.219851,14.576431
362,Mombasa Farm Site 362,farm,779 Ashley Island Apt. 909,Mombasa,KE,10.941047,-2.037736
363,Kumasi Farm Site 363,farm,307 Gloria Underpass,Kumasi,GH,8.729379,28.589227
364,Tamale Farm Site 364,farm,84707 Eric Lakes Apt. 075,Tamale,GH,7.315003,16.512383
365,Tamale Farm Site 365,farm,584 Ford Shores,Tamale,GH,8.548253,-0.324105
366,Abuja Farm Site 366,farm,532 Jeremy Glen,Abuja,NG,7.56675,31.47986
367,Kumasi Farm Site 367,farm,7800 Kenneth Shoals,Kumasi,GH,7.864124,2.352139
368,Abuja Farm Site 368,farm,542 Diaz Port,Abuja,NG,9.362463,26.543177
369,Enugu Farm Site 369,farm,80967 Angela Freeway,Enugu,NG,4.089888,23.986048
370,Takoradi Farm Site 370,farm,778 Chris Plaza Suite 220,Takoradi,GH,10.992587,1.075228
371,Benin City Farm Site 371,farm,957 James Causeway,Benin City,NG,13.271772,27.712416
372,Abuja Farm Site 372,farm,96455 Stuart Ridge Apt. 837,Abuja,NG,9.186075,24.656694
373,Abuja Farm Site 373,farm,796 Coleman Mills,Abuja,NG,4.945471,26.604539
374,Kisumu Farm Site 374,farm,91583 Holt River,Kisumu,KE,8.737536,38.703759
375,Benin City Farm Site 375,farm,409 Lin Roads,Benin City,NG,11.283126,40.888997
376,Enugu Farm Site 376,farm,5572 Davis Curve Apt. 837,Enugu,NG,9.394468,11.365565
377,Port Harcourt Farm Site 377,farm,982 Mitchell Meadows Suite 755,Port Harcourt,NG,12.665152,12.533573
378,Takoradi Farm Site 378,farm,00825 Anne Mount Apt. 825,Takoradi,GH,5.063656,38.135724
379,Ibadan Farm Site 379,farm,8443 Jessica Field Apt. 075,Ibadan,NG,10.727067,15.000773
380,Port Harcourt Farm Site 380,farm,114 Kimberly Point Apt. 606,Port Harcourt,NG,12.754458,17.588514
381,Kano Farm Site 381,farm,265 Luke Burgs Apt. 244,Kano,NG,13.193633,20.609259
382,Ibadan Farm Site 382,farm,788 Kelly Passage Apt. 568,Ibadan,NG,7.595799,12.419796
383,Abuja Farm Site 383,farm,5164 Kelsey Lodge,Abuja,NG,6.736249,10.14748
384,Enugu Farm Site 384,farm,7260 Evans Station Suite 626,Enugu,NG,4.348955,35.86865
385,Enugu Farm Site 385,farm,1609 Danielle Center,Enugu,NG,13.005781,-1.691225
386,Kano Farm Site 386,farm,7266 Scott Station Apt. 952,Kano,NG,12.984549,-3.428043
387,Kumasi Farm Site 387,farm,77797 Green Forges Suite 069,Kumasi,GH,10.891044,40.183304
388,Enugu Farm Site 388,farm,0049 Phillips Tunnel Suite 872,Enugu,NG,8.527658,7.688481
389,Port Harcourt Farm Site 389,farm,72053 Smith Forest Suite 826,Port Harcourt,NG,7.898802,8.482564
390,Mombasa Farm Site 390,farm,4693 Kevin Brook,Mombasa,KE,6.855377,22.551891
391,Kumasi Farm Site 391,farm,2808 Ortiz Rue Suite 574,Kumasi,GH,6.467418,25.981002
392,Abuja Farm Site 392,farm,178 Riddle Cove,Abuja,NG,4.363782,16.301485
393,Uyo Farm Site 393,farm,3346 Bright Lock Apt. 288,Uyo,NG,4.951529,15.777897
394,Benin City Farm Site 394,farm,6734 Wright Turnpike Suite 047,Benin City,NG,11.730227,36.615157
395,Accra Farm Site 395,farm,04627 Nicole Loaf Apt. 445,Accra,GH,4.081425,0.317977
396,Takoradi Farm Site 396,farm,8125 Cody Trail,Takoradi,GH,9.60769,4.439487
397,Takoradi Farm Site 397,farm,902 Estrada Streets Suite 225,Takoradi,GH,8.694798,0.399772
398,Tamale Farm Site 398,farm,058 Bailey Forges Suite 339,Tamale,GH,6.558016,26.845716
399,Kano Farm Site 399,farm,134 Ashley Plain,Kano,NG,8.833114,40.057198
400,Lagos Farm Site 400,farm,8415 Flores Prairie Suite 255,Lagos,NG,5.382257,23.623472
401,Benin City Farm Site 401,farm,5426 Rose Flats,Benin City,NG,8.073376,27.888548
402,Nairobi Farm Site 402,farm,5196 Downs Inlet Apt. 570,Nairobi,KE,5.486953,33.944058
403,Takoradi Farm Site 403,farm,746 Jason Plains,Takoradi,GH,4.661517,1.055195
404,Benin City Farm Site 404,farm,928 Jacob Village Suite 996,Benin City,NG,7.420995,-2.713351
405,Ibadan Farm Site 405,farm,8500 Hanson Center Suite 000,Ibadan,NG,7.897065,25.828565
406,Kisumu Farm Site 406,farm,768 Diaz Shoals,Kisumu,KE,4.405965,-1.077147
407,Lagos Farm Site 407,farm,9750 Carol Street,Lagos,NG,12.673351,36.867543
408,Kano Farm Site 408,farm,49327 Lewis Isle,Kano,NG,8.815918,31.242795
409,Benin City Farm Site 409,farm,92941 Christine Drives Suite 543,Benin City,NG,5.289583,5.014041
410,Ibadan Farm Site 410,farm,90800 Amber Flat Suite 503,Ibadan,NG,6.398283,28.765499
411,Kisumu Farm Site 411,farm,4533 Jason Prairie,Kisumu,KE,5.244397,27.069384
412,Accra Farm Site 412,farm,2998 Figueroa Rest,Accra,GH,6.772806,0.632027
413,Port Harcourt Farm Site 413,farm,06009 Teresa Locks Apt. 054,Port Harcourt,NG,7.79159,40.374522
414,Kano Farm Site 414,farm,7266 Mcdaniel Tunnel Apt. 684,Kano,NG,4.14367,8.496389
415,Lagos Farm Site 415,farm,520 Moore Heights,Lagos,NG,9.640909,39.274095
416,Kumasi Farm Site 416,farm,280 Kemp Green Suite 804,Kumasi,GH,12.069296,19.459517
417,Enugu Farm Site 417,farm,940 Sullivan View Apt. 918,Enugu,NG,6.62114,31.867943
418,Abuja Farm Site 418,farm,646 Jesse Camp Apt. 784,Abuja,NG,6.921633,15.297356
419,Tamale Farm Site 419,farm,916 Wilson Glens Suite 138,Tamale,GH,12.642006,15.028357
420,Port Harcourt Farm Site 420,farm,32179 Bradley Row Apt. 255,Port Harcourt,NG,9.34255,17.913805
421,Abuja Farm Site 421,farm,371 Anderson Lights Suite 209,Abuja,NG,10.162837,-1.043861
422,Lagos Farm Site 422,farm,53798 Dawn Rapids,Lagos,NG,7.734219,15.920926
423,Lagos Farm Site 423,farm,2354 Harold Views Suite 007,Lagos,NG,13.339432,14.781372
424,Kumasi Farm Site 424,farm,7692 Jacob Squares Apt. 375,Kumasi,GH,6.229479,8.505214
425,Kano Farm Site 425,farm,19041 Tracey Streets Apt. 387,Kano,NG,13.243671,38.490523
426,Mombasa Farm Site 426,farm,2732 Patricia Cove,Mombasa,KE,8.090886,27.584788
427,Port Harcourt Farm Site 427,farm,2139 Giles Burg,Port Harcourt,NG,6.472065,24.134842
428,Ibadan Farm Site 428,farm,59900 Porter Underpass,Ibadan,NG,10.856555,23.946894
429,Abuja Farm Site 429,farm,8624 Barry Brook Apt. 748,Abuja,NG,5.053612,23.156857
430,Abuja Farm Site 430,farm,8109 Brooke Springs,Abuja,NG,4.636872,7.847095
431,Ibadan Farm Site 431,farm,43528 Dennis Greens,Ibadan,NG,8.634838,4.612454
432,Ibadan Farm Site 432,farm,2763 Woods Flat,Ibadan,NG,11.063415,2.110226
433,Uyo Farm Site 433,farm,6858 Mills Greens,Uyo,NG,8.8198,36.080437
434,Enugu Farm Site 434,farm,816 Mary Highway Apt. 126,Enugu,NG,6.062135,27.751395
435,Accra Farm Site 435,farm,936 Troy Crest,Accra,GH,11.283084,12.101691
436,Abuja Farm Site 436,farm,77651 Rodriguez Lake Apt. 975,Abuja,NG,8.631017,10.926067
437,Kano Farm Site 437,farm,9935 Mcclain Hills,Kano,NG,10.969246,-2.151392
438,Takoradi Farm Site 438,farm,1181 Mitchell Islands Apt. 928,Takoradi,GH,10.334062,8.318724
439,Kano Farm Site 439,farm,572 Lisa Dale Apt. 894,Kano,NG,9.42803,31.594201
440,Port Harcourt Farm Site 440,farm,23354 Santos Ford Apt. 538,Port Harcourt,NG,6.1084,28.217812
441,Uyo Farm Site 441,farm,54197 Kari Courts,Uyo,NG,6.901835,34.61421
442,Enugu Farm Site 442,farm,2045 Thomas Estates,Enugu,NG,7.625358,6.244127
443,Benin City Farm Site 443,farm,550 Simmons Summit Apt. 920,Benin City,NG,11.612499,39.890485
444,Abuja Farm Site 444,farm,678 Roman Wall,Abuja,NG,7.767621,7.156966
445,Takoradi Farm Site 445,farm,2440 Jackson Landing Suite 431,Takoradi,GH,4.009347,2.795464
446,Enugu Farm Site 446,farm,87297 Jessica Shores Apt. 449,Enugu,NG,11.857586,17.570876
447,Enugu Farm Site 447,farm,0550 Brewer Inlet Apt. 820,Enugu,NG,10.181801,39.891332
448,Enugu Farm Site 448,farm,66077 Gregory Stravenue,Enugu,NG,4.554385,-2.801098
449,Lagos Farm Site 449,farm,0955 Andrew Ridge,Lagos,NG,5.616262,24.783847
450,Ibadan Farm Site 450,farm,941 Cooper Ranch,Ibadan,NG,13.442119,9.707951
451,Kumasi Farm Site 451,farm,55150 Michael Meadows,Kumasi,GH,12.258566,33.652296
452,Kano Farm Site 452,farm,396 Nichols Dale,Kano,NG,12.473433,28.891728
453,Takoradi Farm Site 453,farm,1699 Esparza Way,Takoradi,GH,10.698936,1.294582
454,Takoradi Farm Site 454,farm,3216 Torres Mill Apt. 225,Takoradi,GH,5.086886,-2.044393
455,Enugu Farm Site 455,farm,895 Harris Stream Suite 606,Enugu,NG,5.808871,23.998672
456,Enugu Farm Site 456,farm,497 Evans Common,Enugu,NG,8.711793,-0.516131
457,Uyo Farm Site 457,farm,07092 Joseph Grove,Uyo,NG,9.503014,-2.367617
458,Port Harcourt Farm Site 458,farm,0003 Rasmussen Harbors,Port Harcourt,NG,7.754117,26.324321
459,Abuja Farm Site 459,farm,1920 Simmons Forge,Abuja,NG,7.792328,27.633127
460,Kano Farm Site 460,farm,3662 Morrison Road Apt. 556,Kano,NG,7.064191,3.323157
461,Abuja Farm Site 461,farm,767 Jennifer Ridge,Abuja,NG,5.811101,25.243768
462,Ibadan Farm Site 462,farm,596 Cantrell Springs Apt. 393,Ibadan,NG,13.091169,24.058646
463,Kisumu Farm Site 463,farm,8755 Mann Walks Suite 641,Kisumu,KE,6.929837,40.557181
464,Abuja Farm Site 464,farm,4646 White Ports,Abuja,NG,12.785431,11.097711
465,Accra Farm Site 465,farm,7878 Katie Wall,Accra,GH,9.917646,0.686817
466,Kumasi Farm Site 466,farm,9771 Renee Hollow,Kumasi,GH,13.037516,13.100871
467,Kano Farm Site 467,farm,81159 Matthew Terrace Suite 774,Kano,NG,11.337291,27.528865
468,Kano Farm Site 468,farm,68351 Davidson Gateway Apt. 170,Kano,NG,9.330218,0.948857
469,Kano Farm Site 469,farm,34401 Tran Drive,Kano,NG,5.476126,17.36985
470,Ibadan Farm Site 470,farm,21573 Klein Points,Ibadan,NG,8.694656,15.14668
471,Tamale Farm Site 471,farm,3038 Webb Islands,Tamale,GH,6.33111,6.049643
472,Ibadan Farm Site 472,farm,727 Allison Center Suite 248,Ibadan,NG,7.828199,30.587611
473,Abuja Farm Site 473,farm,121 Vasquez Plain,Abuja,NG,10.008719,15.913967
474,Benin City Farm Site 474,farm,47132 Taylor Roads,Benin City,NG,9.488748,-1.939437
475,Port Harcourt Farm Site 475,farm,10943 Kramer Road,Port Harcourt,NG,8.234947,31.315163
476,Enugu Farm Site 476,farm,50838 Geoffrey Port Apt. 472,Enugu,NG,5.115811,2.734684
477,Kumasi Farm Site 477,farm,6623 Stephanie Roads Apt. 690,Kumasi,GH,10.128907,11.172102
478,Takoradi Farm Site 478,farm,66562 Lindsey Avenue,Takoradi,GH,9.44852,1.822637
479,Port Harcourt Farm Site 479,farm,9985 Michelle Meadows,Port Harcourt,NG,4.133998,27.316851
480,Port Harcourt Farm Site 480,farm,0978 David Grove Suite 535,Port Harcourt,NG,4.883872,17.932324
481,Abuja Farm Site 481,farm,04399 Charles Ranch Suite 755,Abuja,NG,7.861941,19.739917
482,Benin City Farm Site 482,farm,121 Fisher Field,Benin City,NG,11.357049,6.664782
483,Port Harcourt Farm Site 483,farm,02635 Hannah Spurs Apt. 407,Port Harcourt,NG,12.497657,-0.155144
484,Uyo Farm Site 484,farm,351 Cisneros Route Suite 059,Uyo,NG,5.696874,10.84333
485,Mombasa Farm Site 485,farm,90171 Jensen Ridge,Mombasa,KE,11.460134,15.512398
486,Abuja Farm Site 486,farm,387 Perry Port,Abuja,NG,7.325093,25.431224
487,Ibadan Farm Site 487,farm,86055 Jennifer Orchard Apt. 017,Ibadan,NG,10.866869,38.776692
488,Lagos Farm Site 488,farm,527 Hunter Road,Lagos,NG,9.529741,31.639013
489,Benin City Farm Site 489,farm,7908 Timothy Station,Benin City,NG,8.981183,10.144081
490,Nakuru Farm Site 490,farm,1000 Lucas Spurs,Nakuru,KE,5.078996,8.605795
491,Benin City Farm Site 491,farm,39248 Leslie Land,Benin City,NG,5.615743,-1.796274
492,Enugu Farm Site 492,farm,292 Daniel Mission Apt. 113,Enugu,NG,13.272796,30.786434
493,Tamale Farm Site 493,farm,24025 Shane Parkways Apt. 588,Tamale,GH,11.367694,1.113953
494,Abuja Farm Site 494,farm,421 William Vista,Abuja,NG,9.267408,6.121452
495,Takoradi Farm Site 495,farm,0019 Whitaker Mall,Takoradi,GH,4.36507,1.705546
496,Kano Farm Site 496,farm,388 Elizabeth Garden,Kano,NG,4.88487,10.045835
497,Abuja Farm Site 497,farm,28193 Henry Orchard Apt. 331,Abuja,NG,5.860172,13.969371
498,Uyo Farm Site 498,farm,6106 Juan Loaf Apt. 100,Uyo,NG,11.773309,40.077821
499,Kano Farm Site 499,farm,3478 Brooks Glen Suite 985,Kano,NG,10.761683,2.681678
500,Benin City Farm Site 500,farm,7705 Mary Mills,Benin City,NG,12.855108,10.59592
501,Port Harcourt Farm Site 501,farm,216 Trevor Avenue Suite 043,Port Harcourt,NG,12.263282,10.954452
502,Kisumu Farm Site 502,farm,106 Hernandez Hills Suite 904,Kisumu,KE,12.069601,37.36989
503,Nairobi Farm Site 503,farm,0379 Mclean Roads,Nairobi,KE,6.693941,12.108819
504,Lagos Farm Site 504,farm,357 Meghan Parkways Apt. 112,Lagos,NG,9.846913,34.920314
505,Kisumu Farm Site 505,farm,745 Hector Crest,Kisumu,KE,4.709829,26.643552
506,Benin City Farm Site 506,farm,502 Moore Flats,Benin City,NG,10.15623,17.690023
507,Kisumu Farm Site 507,farm,5495 Bradley Creek Apt. 912,Kisumu,KE,9.285918,-0.565611
508,Kano Farm Site 508,farm,753 Wilson Estates,Kano,NG,11.962056,24.726766
509,Port Harcourt Farm Site 509,farm,38455 Antonio Centers Suite 077,Port Harcourt,NG,9.027751,-3.350701
510,Accra Farm Site 510,farm,96612 Mcneil Mountains Suite 101,Accra,GH,8.501538,22.054064
511,Mombasa Farm Site 511,farm,7263 Mann Parks,Mombasa,KE,12.952597,10.933242
512,Port Harcourt Farm Site 512,farm,592 Michele Vista Suite 033,Port Harcourt,NG,10.852118,8.30861
513,Benin City Farm Site 513,farm,7382 Samantha Point,Benin City,NG,6.285638,8.500851
514,Uyo Farm Site 514,farm,2384 Vasquez Summit,Uyo,NG,9.653593,17.511586
515,Benin City Farm Site 515,farm,378 Beth Corner Suite 109,Benin City,NG,7.121333,26.175539
516,Kisumu Farm Site 516,farm,023 Bradford Forks Suite 299,Kisumu,KE,5.642377,3.729082
517,Kano Farm Site 517,farm,77477 Mckay Causeway Suite 166,Kano,NG,5.44291,11.282034
518,Tamale Farm Site 518,farm,1056 Jennifer Lodge,Tamale,GH,5.919428,10.681109
519,Abuja Farm Site 519,farm,01624 Brown Court Apt. 942,Abuja,NG,8.191826,22.393515
520,Ibadan Farm Site 520,farm,385 Timothy Hills Apt. 631,Ibadan,NG,5.154368,22.377109
521,Accra Farm Site 521,farm,05570 Jody Shores,Accra,GH,6.421793,28.34814
522,Lagos Farm Site 522,farm,2219 Dalton Fork,Lagos,NG,13.229749,14.357672
523,Kisumu Farm Site 523,farm,552 Norman Meadow,Kisumu,KE,5.435963,16.405986
524,Benin City Farm Site 524,farm,3806 Wong Throughway,Benin City,NG,4.711867,34.208832
525,Lagos Farm Site 525,farm,951 James Orchard,Lagos,NG,7.265669,13.924169
526,Kumasi Farm Site 526,farm,0551 Daniel Station,Kumasi,GH,7.696949,31.631578
527,Uyo Farm Site 527,farm,2628 Gonzalez Brook Suite 619,Uyo,NG,4.367791,8.419814
528,Ibadan Farm Site 528,farm,8414 Hudson Harbor Suite 327,Ibadan,NG,12.092923,13.868165
529,Lagos Farm Site 529,farm,018 Elizabeth Cliffs,Lagos,NG,4.725516,32.405737
530,Lagos Farm Site 530,farm,9920 Frazier Mission,Lagos,NG,8.587483,12.613871
531,Benin City Farm Site 531,farm,5515 Linda Rapids Apt. 465,Benin City,NG,13.362109,11.64387
