stock_id,store_id,product_id,quantity_on_hand,last_counted_date
930,4,387,133,2026-06-25
931,4,138,146,2026-06-21
932,4,14,202,2026-06-18
933,4,347,187,2026-06-16
934,4,348,409,2026-06-30
935,4,266,343,2026-06-28
936,4,379,337,2026-06-26
937,4,55,58,2026-06-26
938,4,199,125,2026-06-23
939,4,123,320,2026-06-16
940,4,22,189,2026-06-20
941,4,280,67,2026-06-30
942,4,275,364,2026-06-19
943,4,296,258,2026-06-21
944,4,160,64,2026-06-27
945,4,167,95,2026-06-27
946,4,245,267,2026-06-29
947,4,264,113,2026-06-22
948,4,93,205,2026-06-30
949,4,94,487,2026-06-25
950,4,350,315,2026-06-18
951,4,69,331,2026-06-18
952,4,152,41,2026-06-26
953,4,163,342,2026-06-19
954,4,326,161,2026-06-25
955,4,343,154,2026-06-18
956,4,63,111,2026-06-30
957,4,5,480,2026-06-23
958,4,179,202,2026-06-16
959,4,346,444,2026-06-20
960,4,277,348,2026-06-29
961,4,355,222,2026-06-24
962,4,383,231,2026-06-22
963,4,7,446,2026-06-20
964,4,88,413,2026-06-24
965,4,342,35,2026-06-16
966,4,212,243,2026-06-26
967,4,390,252,2026-06-26
968,4,353,158,2026-06-25
969,4,32,138,2026-06-21
970,4,377,241,2026-06-24
971,4,83,429,2026-06-24
972,4,247,201,2026-06-27
973,4,284,273,2026-06-19
974,4,38,275,2026-06-21
975,4,183,127,2026-06-21
976,4,186,393,2026-06-25
977,4,232,34,2026-06-21
978,4,364,258,2026-06-27
979,4,389,186,2026-06-23
980,4,221,335,2026-06-17
981,4,44,486,2026-06-27
982,4,303,469,2026-06-22
983,4,70,417,2026-06-18
984,4,98,88,2026-06-30
985,4,90,118,2026-06-28
986,4,396,166,2026-06-17
987,4,34,303,2026-06-24
988,4,156,25,2026-06-27
989,4,207,227,2026-06-28
990,4,211,474,2026-06-25
991,4,164,47,2026-06-30
992,4,370,467,2026-06-27
993,4,282,53,2026-06-29
994,4,19,408,2026-06-21
995,4,206,7,2026-06-27
996,4,139,116,2026-06-17
997,4,294,175,2026-06-17
998,4,52,28,2026-06-25
999,4,116,277,2026-06-17
1000,4,395,110,2026-06-26
1001,4,219,436,2026-06-29
1002,4,129,14,2026-06-23
1003,4,388,36,2026-06-19
1004,4,188,118,2026-06-21
1005,4,49,2,2026-06-22
1006,4,53,240,2026-06-25
1007,4,227,4,2026-06-16
1008,4,367,72,2026-06-24
1009,4,182,278,2026-06-19
1010,4,386,492,2026-06-21
1011,4,72,303,2026-06-27
1012,4,223,477,2026-06-27
1013,4,79,284,2026-06-24
1014,4,216,473,2026-06-18
1015,4,130,193,2026-06-18
1016,4,91,476,2026-06-23
1017,4,155,205,2026-06-21
1018,4,309,302,2026-06-19
1019,4,106,41,2026-06-23
1020,4,87,226,2026-06-25
1021,4,249,410,2026-06-16
1022,4,222,386,2026-06-22
1023,4,151,238,2026-06-19
1024,4,84,106,2026-06-21
1025,4,281,102,2026-06-19
1026,4,392,424,2026-06-17
1027,4,50,256,2026-06-20
1028,4,136,355,2026-06-21
1029,4,192,176,2026-06-27
1030,4,324,271,2026-06-19
1031,4,330,335,2026-06-26
1032,4,187,168,2026-06-27
1033,5,225,431,2026-06-22
1034,5,326,379,2026-06-16
1035,5,335,141,2026-06-16
1036,5,388,133,2026-06-28
1037,5,13,476,2026-06-23
1038,5,359,87,2026-06-16
1039,5,10,320,2026-06-19
1040,5,41,13,2026-06-23
1041,5,21,205,2026-06-26
1042,5,133,278,2026-06-22
1043,5,234,134,2026-06-17
1044,5,193,229,2026-06-28
1045,5,376,306,2026-06-16
1046,5,288,208,2026-06-25
1047,5,57,261,2026-06-28
1048,5,341,488,2026-06-27
1049,5,90,356,2026-06-28
1050,5,199,214,2026-06-22
1051,5,397,463,2026-06-23
1052,5,327,89,2026-06-21
1053,5,276,113,2026-06-28
1054,5,363,98,2026-06-28
1055,5,330,269,2026-06-28
1056,5,228,312,2026-06-23
1057,5,195,483,2026-06-16
1058,5,273,225,2026-06-25
1059,5,167,166,2026-06-28
1060,5,115,314,2026-06-16
1061,5,364,19,2026-06-29
1062,5,94,276,2026-06-30
1063,5,302,428,2026-06-19
1064,5,216,3,2026-06-21
1065,5,384,42,2026-06-21
1066,5,122,151,2026-06-21
1067,5,130,402,2026-06-18
1068,5,148,118,2026-06-18
1069,5,170,367,2026-06-18
1070,5,285,345,2026-06-27
1071,5,70,68,2026-06-20
1072,5,89,210,2026-06-28
1073,5,161,166,2026-06-20
1074,5,135,219,2026-06-27
1075,5,399,187,2026-06-18
1076,5,235,181,2026-06-21
1077,5,93,213,2026-06-20
1078,5,74,467,2026-06-23
1079,5,62,414,2026-06-29
1080,5,117,364,2026-06-29
1081,5,303,125,2026-06-24
1082,5,197,488,2026-06-19
1083,5,323,403,2026-06-25
1084,5,346,443,2026-06-17
1085,5,393,179,2026-06-22
1086,5,334,272,2026-06-30
1087,5,262,76,2026-06-18
1088,5,118,350,2026-06-18
1089,5,63,240,2026-06-28
1090,5,212,83,2026-06-17
1091,5,58,459,2026-06-16
1092,5,215,81,2026-06-21
1093,5,261,402,2026-06-18
1094,5,382,419,2026-06-25
1095,5,59,127,2026-06-18
1096,5,173,297,2026-06-20
1097,5,114,442,2026-06-20
1098,5,31,374,2026-06-18
1099,5,377,393,2026-06-24
1100,5,231,491,2026-06-18
1101,5,174,400,2026-06-25
1102,5,354,348,2026-06-27
1103,5,12,442,2026-06-25
1104,5,53,261,2026-06-20
1105,5,35,263,2026-06-29
1106,5,375,325,2026-06-27
1107,5,281,323,2026-06-16
1108,5,52,430,2026-06-19
1109,5,201,285,2026-06-26
1110,5,61,31,2026-06-21
1111,5,142,348,2026-06-28
1112,5,260,338,2026-06-19
1113,5,76,321,2026-06-29
1114,5,296,209,2026-06-20
1115,5,45,48,2026-06-28
1116,5,7,469,2026-06-16
1117,5,372,378,2026-06-18
1118,5,271,423,2026-06-27
1119,5,139,18,2026-06-18
1120,5,294,457,2026-06-20
1121,5,286,231,2026-06-18
1122,5,257,64,2026-06-24
1123,5,18,459,2026-06-18
1124,5,316,91,2026-06-20
1125,5,29,125,2026-06-17
1126,5,102,10,2026-06-28
1127,5,140,194,2026-06-28
1128,5,73,405,2026-06-16
1129,5,386,309,2026-06-17
1130,5,351,331,2026-06-22
1131,5,113,240,2026-06-23
1132,5,320,212,2026-06-29
1133,5,169,199,2026-06-28
1134,5,392,256,2026-06-30
1135,5,322,262,2026-06-20
1136,5,162,324,2026-06-24
1137,5,325,108,2026-06-17
1138,5,239,380,2026-06-21
1139,5,202,481,2026-06-20
1140,5,145,443,2026-06-18
1141,5,243,61,2026-06-20
1142,5,121,403,2026-06-25
1143,5,119,232,2026-06-21
1144,5,394,366,2026-06-17
1145,5,287,162,2026-06-28
1146,5,154,311,2026-06-28
1147,5,15,97,2026-06-25
1148,5,123,346,2026-06-27
1149,5,47,193,2026-06-27
1150,5,37,309,2026-06-19
1151,5,256,263,2026-06-27
1152,5,108,22,2026-06-23
1153,5,163,317,2026-06-17
1154,5,32,284,2026-06-19
1155,5,164,153,2026-06-21
1156,5,158,275,2026-06-24
1157,5,86,98,2026-06-16
1158,5,91,228,2026-06-22
1159,5,157,317,2026-06-24
1160,5,366,134,2026-06-21
1161,5,194,369,2026-06-16
1162,5,39,197,2026-06-18
1163,5,160,11,2026-06-24
1164,5,310,55,2026-06-29
1165,5,75,262,2026-06-16
1166,5,177,20,2026-06-20
1167,5,71,295,2026-06-18
1168,5,233,61,2026-06-20
1169,5,293,145,2026-06-18
1170,5,79,322,2026-06-27
1171,5,103,264,2026-06-24
1172,5,304,229,2026-06-27
1173,5,60,291,2026-06-30
1174,5,128,256,2026-06-26
1175,5,347,371,2026-06-24
1176,5,209,278,2026-06-28
1177,5,181,123,2026-06-30
1178,5,136,500,2026-06-18
1179,5,220,160,2026-06-29
1180,5,155,114,2026-06-24
1181,5,218,243,2026-06-30
1182,5,360,13,2026-06-19
1183,5,36,387,2026-06-25
1184,5,149,405,2026-06-16
1185,5,259,57,2026-06-23
1186,5,264,222,2026-06-23
1187,5,387,155,2026-06-29
1188,5,307,185,2026-06-20
1189,5,192,393,2026-06-25
1190,5,249,110,2026-06-22
1191,5,279,40,2026-06-26
1192,5,289,43,2026-06-30
1193,5,168,316,2026-06-19
1194,5,242,140,2026-06-22
1195,5,144,230,2026-06-19
1196,5,214,124,2026-06-18
1197,5,398,109,2026-06-18
1198,5,4,331,2026-06-27
1199,5,146,3,2026-06-24
1200,5,324,71,2026-06-27
1201,5,333,196,2026-06-27
1202,5,365,491,2026-06-17
1203,5,390,123,2026-06-17
1204,5,337,223,2026-06-24
1205,5,166,392,2026-06-28
1206,5,183,133,2026-06-16
1207,5,245,235,2026-06-29
1208,5,51,286,2026-06-27
1209,5,345,372,2026-06-23
1210,5,283,299,2026-06-29
1211,5,350,120,2026-06-29
1212,5,361,336,2026-06-27
1213,5,6,166,2026-06-16
1214,5,44,156,2026-06-17
1215,5,338,194,2026-06-24
1216,5,3,379,2026-06-17
1217,5,141,323,2026-06-24
1218,5,222,229,2026-06-19
1219,5,205,60,2026-06-22
1220,5,25,27,2026-06-21
1221,5,355,247,2026-06-26
1222,5,250,402,2026-06-23
1223,5,357,341,2026-06-19
1224,5,171,97,2026-06-30
1225,5,367,466,2026-06-24
1226,5,87,389,2026-06-30
1227,5,186,129,2026-06-22
1228,5,254,348,2026-06-21
1229,5,198,265,2026-06-30
1230,5,184,81,2026-06-24
1231,5,78,26,2026-06-26
1232,5,99,307,2026-06-18
1233,5,84,224,2026-06-27
1234,5,280,0,2026-06-29
1235,5,319,190,2026-06-18
1236,5,156,80,2026-06-21
1237,5,134,155,2026-06-19
1238,5,219,115,2026-06-18
1239,5,237,215,2026-06-20
1240,5,268,280,2026-06-28
1241,5,204,341,2026-06-23
1242,5,272,211,2026-06-24
1243,5,297,131,2026-06-16
1244,5,26,190,2026-06-18
1245,5,380,112,2026-06-24
1246,5,43,5,2026-06-21
1247,5,342,271,2026-06-28
1248,5,252,63,2026-06-21
1249,5,305,341,2026-06-18
1250,5,46,20,2026-06-21
1251,5,309,71,2026-06-24
1252,5,232,48,2026-06-27
1253,5,265,63,2026-06-27
1254,5,251,330,2026-06-22
1255,5,395,421,2026-06-27
1256,5,263,259,2026-06-27
1257,5,50,445,2026-06-22
1258,5,206,224,2026-06-17
1259,5,106,228,2026-06-23
1260,5,180,320,2026-06-16
1261,5,203,169,2026-06-19
1262,5,348,30,2026-06-26
1263,5,208,361,2026-06-18
1264,5,64,206,2026-06-16
1265,5,112,478,2026-06-18
1266,5,138,173,2026-06-23
1267,5,269,458,2026-06-25
1268,5,42,197,2026-06-25
1269,5,223,386,2026-06-28
1270,5,314,411,2026-06-29
1271,5,241,47,2026-06-27
1272,5,236,324,2026-06-18
1273,5,83,280,2026-06-28
1274,5,49,321,2026-06-17
1275,5,274,54,2026-06-25
1276,6,253,286,2026-06-29
1277,6,244,193,2026-06-20
1278,6,49,96,2026-06-23
1279,6,347,233,2026-06-17
1280,6,12,53,2026-06-24
1281,6,85,378,2026-06-26
1282,6,249,19,2026-06-29
1283,6,21,91,2026-06-26
1284,6,24,472,2026-06-26
1285,6,229,491,2026-06-20
1286,6,363,408,2026-06-25
1287,6,97,131,2026-06-27
1288,6,387,454,2026-06-16
1289,6,252,330,2026-06-18
1290,6,278,204,2026-06-23
1291,6,124,24,2026-06-17
1292,6,43,208,2026-06-21
1293,6,378,256,2026-06-18
1294,6,14,25,2026-06-16
1295,6,62,450,2026-06-19
1296,6,105,145,2026-06-26
1297,6,8,481,2026-06-16
1298,6,247,204,2026-06-26
1299,6,158,166,2026-06-24
1300,6,217,292,2026-06-24
1301,6,296,397,2026-06-20
1302,6,165,378,2026-06-29
1303,6,312,201,2026-06-16
1304,6,301,461,2026-06-21
1305,6,170,204,2026-06-17
1306,6,178,187,2026-06-26
1307,6,281,52,2026-06-23
1308,6,231,344,2026-06-17
1309,6,319,395,2026-06-29
1310,6,69,77,2026-06-27
1311,6,300,278,2026-06-18
1312,6,274,102,2026-06-27
1313,6,309,440,2026-06-18
1314,6,272,192,2026-06-29
1315,6,28,337,2026-06-17
1316,6,6,469,2026-06-30
1317,6,353,486,2026-06-16
1318,6,151,376,2026-06-16
1319,6,196,434,2026-06-27
1320,6,368,304,2026-06-26
1321,6,221,120,2026-06-16
1322,6,250,135,2026-06-22
1323,6,311,132,2026-06-19
1324,6,291,279,2026-06-22
1325,6,48,18,2026-06-30
1326,6,370,67,2026-06-27
1327,6,267,150,2026-06-24
1328,6,315,468,2026-06-26
1329,6,236,434,2026-06-16
1330,6,182,300,2026-06-20
1331,6,259,45,2026-06-29
1332,6,80,23,2026-06-21
1333,6,174,35,2026-06-17
1334,6,295,115,2026-06-17
1335,6,398,397,2026-06-17
1336,6,362,399,2026-06-26
1337,6,195,428,2026-06-19
1338,6,219,449,2026-06-29
1339,6,16,277,2026-06-28
1340,6,27,84,2026-06-23
1341,6,30,419,2026-06-24
1342,6,329,439,2026-06-16
1343,6,233,38,2026-06-19
1344,6,187,226,2026-06-21
1345,6,114,26,2026-06-21
1346,6,282,11,2026-06-18
1347,6,45,12,2026-06-21
1348,6,72,460,2026-06-18
1349,6,121,68,2026-06-16
1350,6,94,287,2026-06-30
1351,6,38,26,2026-06-28
1352,6,194,400,2026-06-25
1353,6,359,396,2026-06-20
1354,6,156,425,2026-06-19
1355,6,193,90,2026-06-18
1356,6,100,256,2026-06-24
1357,6,256,114,2026-06-18
1358,6,47,8,2026-06-22
1359,6,39,264,2026-06-29
1360,6,210,294,2026-06-29
1361,6,104,314,2026-06-25
1362,6,37,48,2026-06-25
1363,6,234,13,2026-06-30
1364,6,292,181,2026-06-27
1365,6,150,359,2026-06-24
1366,6,146,207,2026-06-29
1367,6,169,368,2026-06-29
1368,6,93,152,2026-06-16
1369,6,385,150,2026-06-28
1370,6,110,149,2026-06-24
1371,6,60,27,2026-06-16
1372,6,322,18,2026-06-21
1373,6,71,115,2026-06-19
1374,6,355,1,2026-06-20
1375,6,306,2,2026-06-21
1376,6,84,94,2026-06-29
1377,6,269,490,2026-06-29
1378,6,122,299,2026-06-17
1379,6,218,395,2026-06-26
1380,6,153,144,2026-06-24
1381,6,18,227,2026-06-26
1382,6,318,223,2026-06-24
1383,6,227,86,2026-06-16
1384,6,179,426,2026-06-21
1385,6,397,277,2026-06-22
1386,6,133,200,2026-06-30
1387,6,171,173,2026-06-30
1388,6,181,117,2026-06-21
1389,6,96,32,2026-06-18
1390,6,220,197,2026-06-29
1391,6,297,323,2026-06-23
1392,6,239,440,2026-06-18
1393,6,139,471,2026-06-28
1394,6,87,388,2026-06-23
1395,6,31,418,2026-06-28
1396,6,91,412,2026-06-24
1397,6,258,31,2026-06-19
1398,6,386,133,2026-06-18
1399,6,119,248,2026-06-27
1400,6,270,443,2026-06-23
1401,6,377,494,2026-06-24
1402,6,17,476,2026-06-28
1403,6,202,263,2026-06-23
1404,6,332,261,2026-06-18
1405,6,203,182,2026-06-26
1406,6,357,216,2026-06-16
1407,6,108,204,2026-06-22
1408,6,23,363,2026-06-20
1409,6,56,122,2026-06-20
1410,6,197,310,2026-06-30
1411,6,34,106,2026-06-30
1412,6,264,89,2026-06-20
1413,6,245,63,2026-06-25
1414,6,188,438,2026-06-28
1415,6,19,93,2026-06-28
1416,6,160,1,2026-06-27
1417,6,380,432,2026-06-27
1418,6,74,356,2026-06-19
1419,6,365,63,2026-06-21
1420,6,180,195,2026-06-30
1421,6,285,143,2026-06-26
1422,6,326,162,2026-06-20
1423,6,279,354,2026-06-23
1424,6,73,207,2026-06-19
1425,6,240,74,2026-06-24
1426,6,78,344,2026-06-21
1427,6,288,74,2026-06-25
1428,6,372,468,2026-06-17
1429,6,175,404,2026-06-21
1430,6,351,258,2026-06-27
1431,6,65,18,2026-06-18
1432,6,391,176,2026-06-22
1433,6,286,246,2026-06-27
1434,6,68,319,2026-06-30
1435,6,4,140,2026-06-19
1436,6,299,236,2026-06-28
1437,6,82,476,2026-06-21
1438,6,328,272,2026-06-17
1439,6,237,172,2026-06-20
1440,6,111,16,2026-06-20
1441,6,135,309,2026-06-18
1442,6,265,239,2026-06-26
1443,6,192,263,2026-06-30
1444,6,294,482,2026-06-29
1445,6,348,114,2026-06-19
1446,6,67,191,2026-06-28
1447,6,200,337,2026-06-24
1448,6,201,280,2026-06-27
1449,6,314,107,2026-06-26
1450,6,243,329,2026-06-27
1451,6,136,197,2026-06-29
1452,6,89,427,2026-06-18
1453,6,327,353,2026-06-16
1454,6,112,18,2026-06-24
1455,6,287,117,2026-06-30
1456,6,185,137,2026-06-27
1457,6,275,443,2026-06-24
1458,7,169,349,2026-06-21
1459,7,331,475,2026-06-20
1460,7,9,106,2026-06-30
1461,7,257,304,2026-06-22
1462,7,244,323,2026-06-20
1463,7,397,85,2026-06-17
1464,7,79,354,2026-06-24
1465,7,226,426,2026-06-26
1466,7,39,234,2026-06-26
1467,7,238,316,2026-06-27
1468,7,142,80,2026-06-19
1469,7,89,264,2026-06-24
1470,7,198,224,2026-06-27
1471,7,359,10,2026-06-25
1472,7,62,162,2026-06-16
1473,7,86,70,2026-06-23
1474,7,77,486,2026-06-19
1475,7,375,222,2026-06-21
1476,7,227,296,2026-06-25
1477,7,52,50,2026-06-28
1478,7,371,143,2026-06-21
1479,7,165,174,2026-06-25
1480,7,230,491,2026-06-27
1481,7,125,299,2026-06-24
1482,7,285,322,2026-06-19
1483,7,348,301,2026-06-19
1484,7,108,110,2026-06-26
1485,7,327,494,2026-06-20
1486,7,356,63,2026-06-17
1487,7,16,386,2026-06-27
1488,7,288,496,2026-06-25
1489,7,193,127,2026-06-20
1490,7,302,263,2026-06-18
1491,7,259,321,2026-06-16
1492,7,263,441,2026-06-24
1493,7,395,52,2026-06-19
1494,7,156,492,2026-06-22
1495,7,167,168,2026-06-16
1496,7,368,291,2026-06-23
1497,7,308,236,2026-06-30
1498,7,148,127,2026-06-22
1499,7,26,75,2026-06-27
1500,7,231,430,2026-06-18
1501,7,391,307,2026-06-25
1502,7,342,125,2026-06-20
1503,7,145,142,2026-06-19
1504,7,95,63,2026-06-23
1505,7,166,273,2026-06-30
1506,7,319,233,2026-06-20
1507,7,334,316,2026-06-21
1508,7,168,235,2026-06-29
1509,7,149,453,2026-06-28
1510,7,330,216,2026-06-25
1511,7,54,456,2026-06-17
1512,7,105,282,2026-06-22
1513,7,83,389,2026-06-27
1514,7,144,257,2026-06-19
1515,7,56,394,2026-06-20
1516,7,313,485,2026-06-16
1517,7,66,70,2026-06-20
1518,7,61,486,2026-06-25
1519,7,94,277,2026-06-17
1520,7,364,288,2026-06-20
1521,7,314,36,2026-06-19
1522,7,150,39,2026-06-26
1523,7,311,63,2026-06-21
1524,7,322,91,2026-06-22
1525,7,298,191,2026-06-24
1526,7,355,124,2026-06-20
1527,7,278,420,2026-06-28
1528,7,329,146,2026-06-27
1529,7,58,336,2026-06-30
1530,7,199,424,2026-06-25
1531,7,290,15,2026-06-20
1532,7,102,48,2026-06-21
1533,7,321,293,2026-06-29
1534,7,266,238,2026-06-24
1535,7,48,238,2026-06-18
1536,7,287,211,2026-06-24
1537,7,88,35,2026-06-19
1538,7,18,364,2026-06-28
1539,7,250,152,2026-06-26
1540,7,160,255,2026-06-21
1541,7,51,448,2026-06-27
1542,7,131,149,2026-06-21
1543,7,245,85,2026-06-25
1544,7,249,358,2026-06-25
1545,7,30,329,2026-06-19
1546,7,46,161,2026-06-27
1547,7,2,8,2026-06-30
1548,7,192,200,2026-06-29
1549,7,213,5,2026-06-29
1550,7,220,189,2026-06-23
1551,7,269,384,2026-06-30
1552,7,211,134,2026-06-22
1553,7,5,134,2026-06-16
1554,7,41,276,2026-06-30
1555,7,317,259,2026-06-17
1556,7,333,197,2026-06-26
1557,7,360,452,2026-06-22
1558,7,37,380,2026-06-21
1559,7,59,247,2026-06-24
1560,7,14,382,2026-06-23
1561,7,116,28,2026-06-29
1562,7,84,390,2026-06-29
1563,7,316,331,2026-06-23
1564,7,141,233,2026-06-17
1565,7,17,138,2026-06-23
1566,7,204,249,2026-06-16
1567,7,4,91,2026-06-20
1568,7,32,365,2026-06-30
1569,7,45,480,2026-06-24
1570,7,109,145,2026-06-28
1571,7,115,88,2026-06-22
1572,7,346,145,2026-06-22
1573,7,345,127,2026-06-16
1574,7,100,35,2026-06-26
1575,7,127,486,2026-06-23
1576,7,336,145,2026-06-30
1577,7,390,225,2026-06-27
1578,7,65,335,2026-06-29
1579,7,315,331,2026-06-22
1580,7,384,75,2026-06-21
1581,7,27,426,2026-06-27
1582,7,136,87,2026-06-23
1583,7,157,247,2026-06-30
1584,7,64,415,2026-06-30
1585,7,73,153,2026-06-28
1586,7,81,86,2026-06-21
1587,7,97,183,2026-06-16
1588,7,303,116,2026-06-30
1589,7,289,87,2026-06-18
1590,7,299,378,2026-06-23
1591,7,146,42,2026-06-18
1592,7,189,380,2026-06-17
1593,7,130,282,2026-06-23
1594,7,256,485,2026-06-24
1595,7,176,255,2026-06-29
1596,7,279,9,2026-06-26
1597,7,152,403,2026-06-26
1598,7,292,477,2026-06-19
1599,7,363,274,2026-06-27
1600,7,128,17,2026-06-24
1601,7,367,347,2026-06-22
1602,7,203,385,2026-06-30
1603,7,352,26,2026-06-24
1604,7,282,293,2026-06-29
1605,7,186,405,2026-06-24
1606,7,353,183,2026-06-27
1607,7,129,360,2026-06-22
1608,7,217,229,2026-06-25
1609,7,374,183,2026-06-28
1610,7,225,309,2026-06-21
1611,7,324,132,2026-06-29
1612,7,78,131,2026-06-16
1613,7,275,33,2026-06-24
1614,7,276,171,2026-06-17
1615,7,99,382,2026-06-21
1616,7,34,401,2026-06-24
1617,7,22,88,2026-06-19
1618,7,338,364,2026-06-18
1619,7,261,257,2026-06-21
1620,7,104,311,2026-06-17
1621,7,3,122,2026-06-20
1622,7,332,275,2026-06-22
1623,7,323,163,2026-06-24
1624,7,262,326,2026-06-27
1625,7,210,160,2026-06-21
1626,7,139,141,2026-06-18
1627,7,155,14,2026-06-17
1628,7,121,198,2026-06-20
1629,7,201,115,2026-06-16
1630,7,264,225,2026-06-27
1631,7,232,497,2026-06-17
1632,7,8,282,2026-06-24
1633,7,373,464,2026-06-29
1634,7,351,473,2026-06-26
1635,7,247,93,2026-06-17
1636,7,206,9,2026-06-28
1637,7,28,40,2026-06-16
1638,7,163,254,2026-06-26
1639,7,175,376,2026-06-20
1640,7,207,234,2026-06-19
1641,7,20,315,2026-06-18
1642,7,248,75,2026-06-25
1643,7,214,159,2026-06-28
1644,7,133,322,2026-06-16
1645,7,19,303,2026-06-19
1646,7,72,210,2026-06-19
1647,7,354,157,2026-06-16
1648,7,381,468,2026-06-17
1649,7,339,253,2026-06-26
1650,7,200,479,2026-06-25
1651,7,362,150,2026-06-24
1652,7,74,204,2026-06-22
1653,7,138,0,2026-06-17
1654,7,53,243,2026-06-30
1655,7,6,380,2026-06-29
1656,7,270,382,2026-06-19
1657,7,117,186,2026-06-19
1658,7,277,399,2026-06-23
1659,7,223,144,2026-06-24
1660,7,68,214,2026-06-25
1661,7,236,55,2026-06-27
1662,7,398,53,2026-06-25
1663,7,291,456,2026-06-17
1664,7,195,286,2026-06-17
1665,7,38,286,2026-06-21
1666,7,112,227,2026-06-23
1667,7,209,345,2026-06-17
1668,7,80,478,2026-06-20
1669,7,365,113,2026-06-27
1670,7,386,434,2026-06-28
1671,7,85,325,2026-06-22
1672,7,240,121,2026-06-26
1673,7,124,127,2026-06-20
1674,7,246,331,2026-06-29
1675,7,243,250,2026-06-23
1676,7,392,443,2026-06-16
1677,7,347,451,2026-06-18
1678,7,295,238,2026-06-25
1679,7,67,77,2026-06-30
1680,7,180,68,2026-06-25
1681,7,12,391,2026-06-19
1682,7,265,358,2026-06-26
1683,7,296,121,2026-06-21
1684,7,137,18,2026-06-21
1685,7,335,103,2026-06-16
1686,7,326,139,2026-06-19
1687,7,312,75,2026-06-29
1688,7,281,244,2026-06-27
1689,7,341,392,2026-06-16
1690,7,379,294,2026-06-17
1691,7,202,481,2026-06-16
1692,7,387,273,2026-06-25
1693,7,135,295,2026-06-20
1694,7,358,51,2026-06-23
1695,7,164,330,2026-06-24
1696,7,170,301,2026-06-28
1697,7,216,464,2026-06-22
1698,7,82,8,2026-06-17
1699,7,325,357,2026-06-19
1700,7,159,490,2026-06-29
1701,7,306,436,2026-06-26
1702,7,191,365,2026-06-27
1703,8,377,119,2026-06-29
1704,8,292,96,2026-06-27
1705,8,254,7,2026-06-22
1706,8,15,228,2026-06-30
1707,8,277,133,2026-06-19
1708,8,150,117,2026-06-20
1709,8,145,268,2026-06-26
1710,8,400,492,2026-06-17
1711,8,374,294,2026-06-20
1712,8,379,105,2026-06-22
1713,8,209,302,2026-06-30
1714,8,237,283,2026-06-21
1715,8,235,172,2026-06-29
1716,8,75,335,2026-06-26
1717,8,304,86,2026-06-22
1718,8,397,319,2026-06-16
1719,8,4,488,2026-06-28
1720,8,156,432,2026-06-29
1721,8,230,20,2026-06-24
1722,8,389,82,2026-06-30
1723,8,190,220,2026-06-18
1724,8,101,68,2026-06-20
1725,8,357,365,2026-06-29
1726,8,133,50,2026-06-17
1727,8,203,24,2026-06-26
1728,8,136,152,2026-06-25
1729,8,347,465,2026-06-28
1730,8,116,7,2026-06-17
1731,8,356,261,2026-06-30
1732,8,78,482,2026-06-24
1733,8,323,201,2026-06-30
1734,8,8,484,2026-06-19
1735,8,164,466,2026-06-26
1736,8,122,195,2026-06-19
1737,8,73,119,2026-06-26
