farm_id,supplier_id,location_id,size_hectares,primary_crop
888,696,962,13.04,Rice (Paddy)
889,697,963,18.61,Plantain
890,698,964,14.9,Groundnut
891,699,965,3.04,Yam
892,700,966,4.06,Yam
893,701,967,19.51,Cocoa
894,701,968,7.85,Yam
895,702,969,24.63,Groundnut
896,703,970,18.2,Groundnut
897,704,971,22.9,Cocoa
898,705,972,13.03,Rice (Paddy)
899,705,973,19.03,Plantain
900,706,974,18.58,Plantain
901,707,975,17.66,Maize
902,708,976,15.16,Yam
903,708,977,1.03,Cassava
904,709,978,22.74,Yam
905,710,979,19.06,Rice (Paddy)
906,711,980,5.78,Rice (Paddy)
907,711,981,8.72,Rice (Paddy)
908,712,982,4.23,Maize
909,713,983,22.01,Yam
910,714,984,6.67,Rice (Paddy)
911,715,985,4.67,Maize
912,716,986,2.57,Plantain
913,716,987,16.41,Cassava
914,717,988,17.0,Yam
915,717,989,7.52,Cassava
916,717,990,8.15,Plantain
917,718,991,14.41,Cassava
918,719,992,3.2,Plantain
919,720,993,10.67,Cassava
920,721,994,14.58,Maize
921,721,995,18.1,Groundnut
922,722,996,21.13,Cocoa
923,723,997,14.44,Groundnut
924,723,998,7.84,Cassava
925,723,999,20.86,Rice (Paddy)
926,724,1000,24.09,Cassava
927,724,1001,13.59,Groundnut
928,725,1002,5.04,Cocoa
929,726,1003,12.66,Rice (Paddy)
930,726,1004,5.02,Groundnut
931,727,1005,20.47,Cassava
932,728,1006,23.21,Cassava
933,729,1007,3.06,Rice (Paddy)
934,730,1008,12.51,Groundnut
935,731,1009,14.74,Plantain
936,732,1010,5.43,Groundnut
937,733,1011,17.99,Plantain
938,734,1012,3.99,Plantain
939,735,1013,12.12,Maize
940,736,1014,17.21,Rice (Paddy)
941,737,1015,18.83,Yam
942,738,1016,12.79,Plantain
943,738,1017,22.55,Cocoa
944,739,1018,0.58,Cassava
945,739,1019,11.89,Rice (Paddy)
946,740,1020,1.73,Cassava
947,741,1021,19.2,Yam
948,742,1022,3.14,Cocoa
949,743,1023,2.37,Cocoa
950,744,1024,9.28,Maize
951,745,1025,16.73,Cassava
952,746,1026,23.29,Plantain
953,747,1027,12.73,Maize
954,748,1028,16.59,Cocoa
955,749,1029,1.07,Cassava
956,750,1030,22.68,Cassava
957,751,1031,5.08,Maize
958,752,1032,18.32,Yam
959,753,1033,1.58,Rice (Paddy)
960,754,1034,7.1,Groundnut
961,755,1035,2.64,Cocoa
962,756,1036,17.54,Rice (Paddy)
963,757,1037,15.76,Groundnut
964,757,1038,12.58,Groundnut
965,758,1039,14.97,Cassava
966,758,1040,16.41,Plantain
967,759,1041,24.94,Cocoa
968,759,1042,18.63,Groundnut
969,760,1043,20.28,Maize
970,760,1044,2.26,Yam
971,760,1045,17.27,Maize
972,761,1046,19.64,Rice (Paddy)
973,762,1047,23.98,Cassava
974,762,1048,2.25,Rice (Paddy)
975,763,1049,18.5,Plantain
976,763,1050,7.72,Cocoa
977,764,1051,2.47,Yam
978,765,1052,9.28,Rice (Paddy)
979,766,1053,7.95,Yam
980,767,1054,12.71,Maize
981,767,1055,14.08,Cassava
982,768,1056,7.17,Cassava
983,769,1057,0.65,Cassava
984,770,1058,20.38,Cassava
985,771,1059,2.16,Rice (Paddy)
986,771,1060,13.94,Rice (Paddy)
987,772,1061,7.25,Cassava
988,773,1062,1.32,Rice (Paddy)
989,774,1063,13.81,Cassava
990,775,1064,16.75,Maize
991,775,1065,10.37,Cocoa
992,775,1066,7.86,Rice (Paddy)
993,776,1067,19.86,Plantain
994,777,1068,4.79,Cassava
995,777,1069,4.54,Plantain
996,778,1070,3.72,Maize
997,779,1071,15.92,Rice (Paddy)
998,780,1072,2.79,Yam
999,781,1073,7.54,Plantain
1000,781,1074,14.22,Groundnut
1001,782,1075,23.02,Groundnut
1002,782,1076,12.3,Cocoa
1003,782,1077,1.44,Yam
1004,783,1078,22.37,Rice (Paddy)
1005,784,1079,1.71,Yam
1006,785,1080,4.18,Groundnut
1007,786,1081,0.92,Cocoa
1008,787,1082,10.42,Plantain
1009,788,1083,1.54,Yam
1010,789,1084,3.47,Rice (Paddy)
1011,790,1085,22.08,Cocoa
1012,791,1086,10.56,Cassava
1013,792,1087,11.96,Cocoa
1014,792,1088,1.97,Cassava
1015,792,1089,9.05,Rice (Paddy)
1016,793,1090,15.64,Groundnut
1017,794,1091,13.48,Cocoa
1018,795,1092,3.25,Cassava
1019,795,1093,21.23,Groundnut
1020,796,1094,4.74,Rice (Paddy)
1021,797,1095,19.75,Cocoa
1022,798,1096,19.94,Groundnut
1023,799,1097,11.58,Maize
1024,800,1098,23.35,Maize
1025,801,1099,17.3,Rice (Paddy)
1026,802,1100,2.12,Rice (Paddy)
1027,803,1101,20.72,Plantain
1028,804,1102,19.67,Plantain
1029,805,1103,21.57,Cocoa
1030,806,1104,23.65,Rice (Paddy)
1031,807,1105,18.86,Yam
1032,808,1106,0.91,Yam
1033,809,1107,4.2,Cocoa
1034,810,1108,7.21,Maize
1035,811,1109,7.57,Plantain
1036,811,1110,17.85,Plantain
1037,812,1111,3.9,Maize
1038,813,1112,24.91,Yam
1039,814,1113,5.47,Cocoa
1040,815,1114,9.12,Cocoa
1041,816,1115,18.99,Maize
1042,816,1116,1.87,Cocoa
1043,817,1117,6.78,Plantain
1044,818,1118,2.52,Plantain
1045,818,1119,17.98,Groundnut
1046,819,1120,12.66,Groundnut
1047,819,1121,19.55,Cocoa
1048,819,1122,4.43,Plantain
1049,820,1123,7.96,Plantain
1050,820,1124,11.08,Yam
1051,821,1125,2.74,Cassava
1052,821,1126,10.22,Plantain
1053,822,1127,13.86,Groundnut
1054,823,1128,7.75,Maize
1055,824,1129,12.98,Cocoa
1056,825,1130,23.34,Maize
1057,826,1131,23.04,Rice (Paddy)
1058,827,1132,18.3,Plantain
1059,828,1133,0.69,Cocoa
1060,828,1134,13.69,Cocoa
1061,829,1135,6.63,Cocoa
1062,830,1136,18.74,Yam
1063,831,1137,9.07,Plantain
1064,832,1138,12.76,Maize
1065,833,1139,16.54,Cassava
1066,834,1140,22.88,Yam
1067,834,1141,9.3,Cocoa
1068,834,1142,23.31,Cassava
1069,835,1143,17.88,Groundnut
1070,836,1144,24.38,Yam
1071,837,1145,3.77,Cocoa
1072,838,1146,7.87,Cocoa
1073,839,1147,21.54,Maize
1074,840,1148,18.53,Yam
1075,840,1149,3.47,Maize
1076,841,1150,17.23,Maize
1077,841,1151,13.02,Rice (Paddy)
1078,841,1152,2.38,Groundnut
1079,842,1153,17.43,Maize
1080,842,1154,20.23,Cassava
1081,843,1155,10.38,Cocoa
1082,843,1156,16.17,Rice (Paddy)
1083,844,1157,22.22,Rice (Paddy)
1084,845,1158,16.38,Yam
1085,845,1159,6.81,Maize
1086,846,1160,24.4,Maize
1087,847,1161,23.87,Cocoa
1088,848,1162,23.94,Cocoa
1089,849,1163,15.73,Yam
1090,850,1164,8.82,Rice (Paddy)
1091,851,1165,14.7,Cocoa
1092,852,1166,9.2,Plantain
1093,853,1167,11.65,Maize
1094,854,1168,16.73,Plantain
1095,855,1169,21.47,Cocoa
1096,856,1170,23.57,Cocoa
1097,857,1171,18.02,Groundnut
1098,858,1172,11.86,Cassava
1099,859,1173,1.04,Rice (Paddy)
1100,860,1174,24.94,Cocoa
1101,861,1175,8.83,Yam
1102,861,1176,1.7,Groundnut
1103,862,1177,9.9,Plantain
1104,863,1178,4.76,Plantain
1105,864,1179,20.15,Cocoa
1106,865,1180,3.7,Cocoa
1107,866,1181,14.78,Cassava
1108,867,1182,18.87,Rice (Paddy)
1109,868,1183,2.81,Plantain
1110,869,1184,16.47,Rice (Paddy)
1111,870,1185,22.71,Cocoa
1112,871,1186,0.71,Groundnut
1113,872,1187,22.13,Yam
1114,873,1188,9.67,Rice (Paddy)
1115,874,1189,18.46,Groundnut
1116,874,1190,15.73,Maize
1117,875,1191,10.84,Plantain
1118,876,1192,10.03,Maize
1119,877,1193,8.41,Rice (Paddy)
1120,878,1194,17.04,Maize
1121,879,1195,10.26,Cassava
1122,880,1196,20.69,Cassava
1123,881,1197,9.8,Plantain
1124,881,1198,11.39,Maize
1125,881,1199,3.58,Groundnut
1126,882,1200,24.1,Yam
1127,882,1201,4.2,Plantain
1128,883,1202,21.04,Plantain
1129,884,1203,11.89,Cocoa
1130,884,1204,9.39,Yam
1131,885,1205,14.61,Groundnut
1132,886,1206,8.59,Groundnut
1133,887,1207,19.54,Cassava
1134,888,1208,23.12,Maize
1135,889,1209,1.14,Yam
1136,890,1210,6.18,Maize
1137,890,1211,19.38,Rice (Paddy)
1138,891,1212,22.68,Cocoa
1139,891,1213,16.27,Rice (Paddy)
1140,892,1214,21.36,Yam
1141,892,1215,3.61,Maize
1142,892,1216,5.38,Yam
1143,893,1217,10.11,Yam
1144,894,1218,15.35,Rice (Paddy)
1145,895,1219,8.37,Cassava
1146,895,1220,17.34,Rice (Paddy)
1147,896,1221,4.92,Maize
1148,896,1222,11.76,Maize
1149,897,1223,2.54,Rice (Paddy)
1150,898,1224,2.48,Cocoa
1151,899,1225,1.92,Groundnut
1152,900,1226,8.64,Yam
1153,900,1227,14.43,Groundnut
1154,900,1228,20.3,Rice (Paddy)
1155,901,1229,22.4,Cassava
1156,902,1230,9.76,Rice (Paddy)
1157,903,1231,7.73,Rice (Paddy)
1158,904,1232,13.39,Plantain
1159,904,1233,11.1,Rice (Paddy)
1160,904,1234,21.48,Plantain
1161,905,1235,5.99,Cassava
1162,906,1236,22.51,Groundnut
1163,907,1237,22.61,Cassava
1164,908,1238,18.75,Plantain
1165,909,1239,8.93,Groundnut
1166,910,1240,12.1,Groundnut
1167,911,1241,10.98,Plantain
1168,912,1242,16.5,Groundnut
1169,913,1243,13.93,Groundnut
1170,914,1244,7.82,Rice (Paddy)
1171,915,1245,21.75,Cassava
1172,916,1246,15.17,Rice (Paddy)
1173,917,1247,17.23,Yam
1174,918,1248,14.23,Maize
1175,919,1249,6.5,Yam
1176,920,1250,20.17,Yam
1177,920,1251,4.22,Rice (Paddy)
1178,920,1252,17.51,Plantain
1179,921,1253,15.84,Yam
1180,922,1254,15.22,Cassava
1181,923,1255,7.09,Yam
1182,924,1256,13.83,Yam
1183,924,1257,10.11,Groundnut
1184,924,1258,1.76,Rice (Paddy)
1185,925,1259,21.11,Cassava
1186,926,1260,3.25,Maize
1187,926,1261,20.13,Plantain
1188,927,1262,9.08,Plantain
1189,928,1263,3.89,Cassava
1190,929,1264,5.13,Yam
1191,930,1265,11.71,Cocoa
1192,930,1266,9.06,Cassava
1193,930,1267,15.16,Cassava
1194,931,1268,14.79,Plantain
1195,932,1269,2.95,Cassava
1196,933,1270,11.28,Rice (Paddy)
1197,934,1271,3.81,Cassava
1198,935,1272,2.65,Groundnut
1199,936,1273,24.11,Cassava
1200,937,1274,17.2,Cocoa
1201,938,1275,5.03,Yam
1202,939,1276,5.46,Yam
1203,940,1277,16.48,Maize
1204,941,1278,9.37,Maize
1205,942,1279,12.24,Cassava
1206,943,1280,5.05,Maize
1207,944,1281,22.73,Rice (Paddy)
1208,945,1282,4.17,Groundnut
1209,946,1283,12.73,Cassava
1210,946,1284,17.88,Plantain
1211,946,1285,0.83,Maize
1212,947,1286,8.07,Groundnut
1213,948,1287,5.88,Rice (Paddy)
1214,949,1288,15.1,Groundnut
1215,950,1289,8.22,Plantain
1216,950,1290,8.19,Plantain
1217,951,1291,17.42,Plantain
1218,952,1292,6.83,Maize
1219,953,1293,10.05,Groundnut
1220,954,1294,17.6,Plantain
1221,955,1295,18.84,Rice (Paddy)
1222,956,1296,11.99,Rice (Paddy)
1223,956,1297,14.28,Maize
1224,957,1298,16.44,Cassava
1225,958,1299,10.76,Plantain
1226,958,1300,20.3,Yam
1227,958,1301,21.26,Groundnut
1228,959,1302,22.13,Yam
1229,960,1303,23.81,Groundnut
1230,961,1304,15.08,Cassava
1231,962,1305,10.3,Maize
1232,963,1306,9.55,Yam
1233,964,1307,16.34,Groundnut
1234,965,1308,10.87,Rice (Paddy)
1235,966,1309,20.37,Cassava
1236,967,1310,19.85,Plantain
1237,968,1311,9.63,Rice (Paddy)
1238,969,1312,19.02,Groundnut
1239,969,1313,19.77,Rice (Paddy)
1240,969,1314,9.81,Plantain
1241,970,1315,10.28,Cassava
1242,970,1316,15.43,Cocoa
1243,971,1317,9.64,Yam
1244,972,1318,21.99,Rice (Paddy)
1245,973,1319,10.31,Groundnut
1246,974,1320,4.84,Groundnut
1247,975,1321,16.69,Groundnut
1248,976,1322,23.91,Maize
1249,977,1323,19.73,Plantain
1250,977,1324,4.41,Yam
1251,978,1325,9.64,Maize
1252,979,1326,24.28,Groundnut
1253,980,1327,11.25,Yam
1254,980,1328,2.62,Rice (Paddy)
1255,981,1329,17.83,Plantain
1256,981,1330,1.01,Plantain
1257,982,1331,24.58,Maize
1258,983,1332,21.9,Rice (Paddy)
1259,984,1333,16.29,Maize
1260,985,1334,16.78,Cocoa
1261,986,1335,12.35,Maize
1262,987,1336,20.8,Rice (Paddy)
1263,987,1337,13.58,Rice (Paddy)
1264,988,1338,14.62,Maize
1265,989,1339,21.81,Maize
1266,990,1340,3.31,Maize
1267,991,1341,3.45,Cocoa
1268,992,1342,3.55,Cocoa
1269,993,1343,10.36,Yam
1270,994,1344,18.14,Maize
1271,994,1345,15.24,Plantain
1272,995,1346,5.6,Maize
1273,996,1347,21.27,Plantain
1274,997,1348,16.51,Cassava
1275,998,1349,2.65,Plantain
1276,999,1350,3.53,Plantain
1277,1000,1351,1.17,Groundnut
1278,1001,1352,7.93,Maize
1279,1002,1353,10.51,Yam
1280,1003,1354,8.92,Cocoa
1281,1004,1355,10.42,Cocoa
1282,1005,1356,22.25,Yam
1283,1006,1357,20.94,Rice (Paddy)
1284,1007,1358,14.36,Cocoa
1285,1008,1359,20.48,Maize
1286,1009,1360,7.0,Maize
1287,1010,1361,0.68,Maize
1288,1011,1362,12.04,Plantain
1289,1011,1363,17.76,Cassava
1290,1012,1364,5.27,Rice (Paddy)
1291,1013,1365,13.02,Plantain
1292,1014,1366,12.09,Groundnut
1293,1015,1367,23.69,Plantain
1294,1016,1368,13.26,Rice (Paddy)
1295,1017,1369,17.97,Plantain
1296,1018,1370,7.63,Plantain
1297,1019,1371,22.31,Cassava
1298,1020,1372,12.27,Cassava
1299,1021,1373,3.5,Cassava
1300,1022,1374,17.28,Plantain
1301,1023,1375,21.51,Maize
1302,1024,1376,23.42,Cocoa
1303,1024,1377,1.33,Yam
1304,1024,1378,9.76,Plantain
1305,1025,1379,13.97,Cocoa
1306,1025,1380,15.33,Yam
1307,1026,1381,6.05,Groundnut
1308,1026,1382,8.0,Cassava
1309,1027,1383,1.03,Maize
1310,1027,1384,18.55,Groundnut
1311,1027,1385,17.8,Cassava
1312,1028,1386,17.86,Yam
1313,1029,1387,18.22,Cocoa
1314,1030,1388,6.16,Cocoa
1315,1031,1389,9.86,Rice (Paddy)
1316,1032,1390,7.83,Plantain
1317,1033,1391,24.83,Rice (Paddy)
1318,1033,1392,8.65,Groundnut
1319,1033,1393,5.6,Maize
1320,1034,1394,17.32,Maize
1321,1034,1395,7.09,Plantain
1322,1035,1396,18.66,Cassava
1323,1035,1397,15.5,Plantain
1324,1036,1398,17.32,Cassava
1325,1036,1399,10.42,Rice (Paddy)
1326,1037,1400,11.34,Cocoa
1327,1037,1401,22.5,Yam
1328,1038,1402,17.99,Plantain
1329,1039,1403,2.79,Maize
1330,1039,1404,4.28,Rice (Paddy)
1331,1040,1405,20.18,Cassava
1332,1041,1406,3.34,Maize
1333,1042,1407,16.93,Maize
1334,1043,1408,14.86,Cocoa
1335,1044,1409,1.18,Plantain
1336,1045,1410,23.78,Groundnut
1337,1046,1411,11.13,Rice (Paddy)
1338,1047,1412,19.58,Cocoa
1339,1048,1413,9.09,Cocoa
1340,1049,1414,4.4,Cassava
1341,1050,1415,15.79,Maize
1342,1051,1416,23.15,Yam
1343,1052,1417,23.41,Groundnut
1344,1052,1418,4.2,Rice (Paddy)
1345,1053,1419,1.19,Rice (Paddy)
1346,1054,1420,9.89,Groundnut
1347,1055,1421,13.33,Maize
1348,1056,1422,15.11,Cocoa
1349,1057,1423,5.72,Cassava
1350,1058,1424,24.9,Maize
1351,1059,1425,14.87,Plantain
1352,1060,1426,24.98,Yam
1353,1061,1427,1.24,Yam
1354,1061,1428,1.0,Plantain
1355,1062,1429,22.14,Maize
1356,1063,1430,12.5,Maize
1357,1064,1431,8.27,Rice (Paddy)
1358,1064,1432,14.86,Cassava
1359,1065,1433,14.65,Cassava
1360,1066,1434,17.32,Maize
1361,1067,1435,21.11,Rice (Paddy)
1362,1068,1436,22.92,Cassava
1363,1069,1437,1.14,Groundnut
1364,1069,1438,14.09,Cassava
1365,1070,1439,22.87,Yam
1366,1071,1440,8.03,Maize
1367,1072,1441,21.02,Yam
1368,1072,1442,3.6,Maize
1369,1073,1443,14.53,Yam
1370,1074,1444,5.01,Cassava
1371,1075,1445,1.86,Rice (Paddy)
1372,1076,1446,1.06,Yam
1373,1077,1447,16.32,Maize
1374,1078,1448,21.96,Rice (Paddy)
1375,1079,1449,6.85,Rice (Paddy)
1376,1080,1450,6.17,Cassava
1377,1081,1451,9.74,Rice (Paddy)
1378,1082,1452,1.79,Rice (Paddy)
1379,1083,1453,23.68,Plantain
1380,1084,1454,1.99,Plantain
1381,1085,1455,18.91,Yam
1382,1086,1456,15.77,Groundnut
1383,1086,1457,15.24,Rice (Paddy)
1384,1086,1458,18.7,Cassava
1385,1087,1459,3.54,Rice (Paddy)
1386,1088,1460,4.38,Cassava
1387,1089,1461,23.03,Groundnut
1388,1090,1462,16.99,Groundnut
1389,1091,1463,2.93,Cassava
1390,1092,1464,6.32,Plantain
1391,1093,1465,9.64,Rice (Paddy)
1392,1094,1466,10.16,Maize
1393,1094,1467,6.82,Cocoa
1394,1094,1468,24.93,Maize
1395,1095,1469,18.34,Rice (Paddy)
1396,1096,1470,14.38,Cocoa
1397,1097,1471,3.63,Cocoa
1398,1098,1472,19.86,Maize
1399,1099,1473,20.78,Plantain
1400,1100,1474,8.3,Groundnut
1401,1100,1475,6.41,Cocoa
1402,1100,1476,9.4,Cassava
1403,1101,1477,19.93,Maize
1404,1102,1478,15.51,Groundnut
1405,1102,1479,12.34,Rice (Paddy)
1406,1103,1480,3.21,Cocoa
1407,1104,1481,16.1,Yam
1408,1105,1482,14.34,Yam
1409,1106,1483,8.32,Plantain
1410,1107,1484,1.98,Rice (Paddy)
1411,1108,1485,12.22,Rice (Paddy)
1412,1109,1486,15.37,Rice (Paddy)
1413,1110,1487,2.41,Cocoa
1414,1111,1488,14.9,Maize
1415,1112,1489,4.24,Plantain
1416,1113,1490,8.7,Maize
1417,1113,1491,18.54,Groundnut
1418,1114,1492,3.53,Cassava
1419,1115,1493,21.43,Cocoa
1420,1116,1494,24.79,Yam
1421,1117,1495,6.19,Cassava
1422,1118,1496,20.98,Yam
1423,1119,1497,12.91,Cocoa
1424,1120,1498,7.73,Rice (Paddy)
1425,1121,1499,20.37,Groundnut
1426,1122,1500,1.18,Cassava
1427,1123,1501,0.63,Plantain
1428,1124,1502,20.76,Plantain
1429,1124,1503,18.8,Groundnut
1430,1125,1504,23.89,Cassava
1431,1125,1505,19.8,Yam
1432,1125,1506,6.47,Cassava
1433,1126,1507,14.99,Yam
1434,1127,1508,9.2,Groundnut
1435,1128,1509,2.49,Cassava
1436,1129,1510,7.95,Yam
1437,1130,1511,3.39,Groundnut
1438,1131,1512,17.92,Rice (Paddy)
1439,1132,1513,20.72,Groundnut
1440,1133,1514,15.27,Cocoa
1441,1134,1515,20.63,Rice (Paddy)
1442,1135,1516,11.38,Groundnut
1443,1136,1517,8.64,Groundnut
1444,1137,1518,18.36,Plantain
1445,1138,1519,16.38,Cocoa
1446,1139,1520,12.6,Yam
1447,1140,1521,8.52,Groundnut
1448,1141,1522,7.28,Cassava
1449,1142,1523,17.99,Cocoa
1450,1142,1524,13.61,Cocoa
1451,1142,1525,3.11,Maize
1452,1143,1526,15.36,Cocoa
1453,1144,1527,21.85,Cassava
1454,1145,1528,7.01,Rice (Paddy)
1455,1145,1529,21.96,Maize
1456,1146,1530,23.1,Cocoa
1457,1147,1531,4.37,Rice (Paddy)
1458,1148,1532,10.83,Groundnut
1459,1149,1533,12.11,Cocoa
1460,1150,1534,1.53,Cocoa
1461,1151,1535,11.44,Cocoa
1462,1151,1536,10.28,Plantain
1463,1152,1537,23.78,Yam
1464,1153,1538,14.85,Rice (Paddy)
1465,1154,1539,8.2,Yam
1466,1155,1540,20.18,Yam
1467,1156,1541,18.9,Cocoa
1468,1156,1542,2.11,Rice (Paddy)
1469,1156,1543,18.27,Cassava
1470,1157,1544,23.72,Rice (Paddy)
1471,1158,1545,7.9,Plantain
1472,1158,1546,17.4,Yam
1473,1159,1547,4.59,Rice (Paddy)
1474,1160,1548,7.15,Cassava
1475,1161,1549,10.48,Plantain
1476,1162,1550,12.01,Cassava
1477,1162,1551,12.16,Cocoa
1478,1162,1552,16.65,Cocoa
1479,1163,1553,14.56,Cassava
1480,1164,1554,2.82,Rice (Paddy)
1481,1165,1555,15.81,Yam
1482,1166,1556,10.85,Cassava
1483,1166,1557,23.57,Cocoa
1484,1167,1558,14.68,Yam
1485,1167,1559,0.6,Plantain
1486,1168,1560,11.0,Groundnut
1487,1169,1561,2.46,Cassava
1488,1170,1562,3.2,Cassava
1489,1171,1563,4.38,Cocoa
1490,1172,1564,22.83,Cocoa
1491,1173,1565,2.73,Plantain
1492,1174,1566,10.99,Plantain
1493,1175,1567,21.04,Yam
1494,1176,1568,7.96,Rice (Paddy)
1495,1177,1569,5.15,Cocoa
1496,1178,1570,21.31,Maize
1497,1179,1571,6.56,Yam
1498,1180,1572,11.43,Cocoa
1499,1181,1573,8.37,Plantain
1500,1182,1574,5.09,Cocoa
1501,1183,1575,2.74,Maize
1502,1184,1576,19.89,Maize
1503,1185,1577,13.37,Cocoa
1504,1185,1578,18.64,Cocoa
1505,1185,1579,10.16,Cassava
1506,1186,1580,2.75,Cassava
1507,1186,1581,0.93,Rice (Paddy)
1508,1187,1582,16.94,Groundnut
1509,1188,1583,13.7,Cassava
1510,1189,1584,17.94,Rice (Paddy)
1511,1190,1585,22.47,Cassava
1512,1191,1586,7.51,Rice (Paddy)
1513,1192,1587,18.84,Maize
1514,1193,1588,18.53,Cocoa
1515,1194,1589,24.03,Rice (Paddy)
1516,1195,1590,20.9,Cassava
1517,1196,1591,17.96,Maize
1518,1197,1592,3.97,Yam
1519,1198,1593,5.38,Yam
1520,1199,1594,22.2,Cocoa
1521,1200,1595,21.32,Cocoa
1522,1201,1596,22.08,Plantain
1523,1202,1597,1.95,Groundnut
1524,1203,1598,4.93,Groundnut
1525,1204,1599,3.48,Groundnut
1526,1205,1600,19.86,Groundnut
1527,1206,1601,21.07,Plantain
1528,1207,1602,17.33,Plantain
1529,1208,1603,2.88,Maize
1530,1208,1604,12.26,Yam
1531,1208,1605,4.55,Plantain
1532,1209,1606,16.14,Cocoa
1533,1209,1607,19.27,Cocoa
1534,1210,1608,15.96,Rice (Paddy)
1535,1210,1609,11.87,Groundnut
1536,1211,1610,18.08,Plantain
1537,1212,1611,21.7,Maize
1538,1213,1612,20.62,Yam
1539,1214,1613,6.35,Plantain
1540,1215,1614,20.06,Maize
1541,1215,1615,22.85,Cocoa
1542,1216,1616,11.01,Plantain
1543,1217,1617,2.46,Cassava
1544,1218,1618,3.98,Maize
1545,1219,1619,17.83,Yam
1546,1220,1620,3.37,Rice (Paddy)
1547,1221,1621,23.15,Yam
1548,1222,1622,18.13,Cassava
1549,1223,1623,2.99,Plantain
1550,1224,1624,7.88,Groundnut
1551,1225,1625,9.48,Rice (Paddy)
1552,1226,1626,7.13,Maize
1553,1227,1627,20.53,Yam
1554,1228,1628,3.22,Yam
1555,1229,1629,22.21,Yam
1556,1230,1630,14.15,Rice (Paddy)
1557,1231,1631,23.83,Groundnut
1558,1232,1632,8.59,Cassava
1559,1233,1633,14.06,Maize
1560,1233,1634,19.57,Cocoa
1561,1234,1635,7.06,Yam
1562,1235,1636,20.98,Rice (Paddy)
1563,1236,1637,17.54,Maize
1564,1236,1638,24.0,Groundnut
1565,1236,1639,20.56,Rice (Paddy)
1566,1237,1640,0.79,Maize
1567,1238,1641,11.94,Rice (Paddy)
1568,1239,1642,23.17,Cassava
1569,1240,1643,14.92,Maize
1570,1240,1644,9.15,Plantain
1571,1241,1645,19.15,Plantain
1572,1242,1646,5.65,Cocoa
1573,1243,1647,14.8,Cocoa
1574,1244,1648,9.79,Groundnut
1575,1244,1649,17.72,Plantain
1576,1245,1650,17.69,Plantain
1577,1246,1651,2.27,Plantain
1578,1247,1652,9.31,Cocoa
1579,1248,1653,3.45,Plantain
1580,1249,1654,13.01,Rice (Paddy)
1581,1250,1655,20.67,Groundnut
1582,1251,1656,19.71,Yam
1583,1252,1657,6.13,Cocoa
1584,1253,1658,17.89,Cocoa
1585,1254,1659,16.36,Groundnut
1586,1255,1660,18.72,Cocoa
1587,1256,1661,17.69,Groundnut
1588,1257,1662,5.29,Plantain
1589,1257,1663,16.51,Plantain
1590,1257,1664,19.06,Cocoa
1591,1258,1665,21.33,Maize
1592,1259,1666,9.86,Cassava
1593,1260,1667,6.55,Maize
1594,1261,1668,7.61,Rice (Paddy)
1595,1262,1669,5.36,Cassava
1596,1263,1670,22.85,Cocoa
1597,1264,1671,21.1,Plantain
1598,1265,1672,3.75,Groundnut
1599,1266,1673,10.56,Rice (Paddy)
1600,1266,1674,20.45,Groundnut
1601,1266,1675,5.05,Groundnut
1602,1267,1676,8.62,Groundnut
1603,1268,1677,17.62,Cocoa
1604,1269,1678,11.19,Maize
1605,1270,1679,22.76,Cassava
1606,1271,1680,23.38,Yam
1607,1272,1681,12.72,Maize
1608,1273,1682,15.35,Cocoa
1609,1274,1683,21.44,Maize
1610,1275,1684,2.74,Groundnut
1611,1276,1685,14.14,Cocoa
1612,1277,1686,3.19,Maize
1613,1278,1687,4.29,Cocoa
1614,1279,1688,12.82,Rice (Paddy)
1615,1280,1689,24.65,Cocoa
1616,1280,1690,6.52,Rice (Paddy)
1617,1280,1691,9.72,Rice (Paddy)
1618,1281,1692,12.41,Rice (Paddy)
1619,1282,1693,10.2,Yam
1620,1283,1694,22.62,Maize
1621,1284,1695,22.71,Plantain
1622,1285,1696,14.81,Cassava
1623,1286,1697,20.71,Cocoa
1624,1287,1698,18.7,Maize
1625,1288,1699,21.04,Maize
1626,1289,1700,22.84,Cocoa
1627,1290,1701,23.94,Cocoa
1628,1291,1702,13.54,Yam
1629,1291,1703,11.31,Groundnut
1630,1291,1704,22.44,Maize
1631,1292,1705,6.06,Groundnut
1632,1293,1706,3.41,Maize
1633,1294,1707,20.58,Cocoa
1634,1295,1708,19.12,Plantain
1635,1296,1709,24.75,Yam
1636,1297,1710,4.85,Cassava
