loyalty_id,customer_id,store_format,tier,points_balance,enrolment_date
676,1298,standard,bronze,24416,2021-11-19
677,1299,online,bronze,46383,2019-06-19
678,1299,standard,silver,12526,2019-08-15
679,1300,standard,gold,28081,2022-01-22
680,1303,standard,bronze,2228,2024-01-25
681,1304,standard,bronze,8674,2024-04-09
682,1305,express,bronze,31904,2024-06-23
683,1305,online,bronze,34376,2024-07-06
684,1307,flagship,platinum,28463,2025-04-14
685,1309,online,silver,4891,2021-01-01
686,1310,online,platinum,46648,2021-09-16
687,1310,express,gold,20779,2020-07-10
688,1311,flagship,bronze,7506,2021-01-18
689,1315,express,bronze,12884,2025-11-10
690,1316,express,silver,7136,2021-06-05
691,1319,standard,bronze,30816,2019-12-17
692,1320,express,silver,10070,2022-02-11
693,1322,online,silver,20751,2025-08-07
694,1322,flagship,silver,1379,2022-10-05
695,1324,online,gold,42849,2022-01-24
696,1325,flagship,bronze,25713,2024-11-16
697,1326,standard,bronze,15189,2023-08-21
698,1326,flagship,gold,26860,2019-02-06
699,1330,standard,gold,39584,2021-10-15
700,1331,express,bronze,197,2024-03-08
701,1332,standard,bronze,43551,2020-01-16
702,1336,standard,silver,45386,2023-08-01
703,1338,standard,bronze,7426,2020-09-18
704,1338,express,silver,48498,2024-10-21
705,1343,online,silver,27770,2020-08-01
706,1349,online,bronze,42454,2019-02-28
707,1352,flagship,silver,31076,2024-04-02
708,1359,flagship,bronze,12847,2023-06-02
709,1361,flagship,silver,11977,2024-07-03
710,1361,online,bronze,5450,2025-05-01
711,1362,flagship,silver,37901,2024-02-13
712,1364,standard,silver,42974,2019-03-18
713,1366,express,silver,45830,2020-08-03
714,1367,standard,gold,34648,2025-10-17
715,1370,express,gold,9389,2019-01-05
716,1374,standard,bronze,5694,2023-04-14
717,1377,express,bronze,11025,2024-04-25
718,1378,express,bronze,8114,2020-02-06
719,1378,standard,gold,29403,2023-02-20
720,1380,flagship,silver,17534,2024-09-18
721,1381,online,bronze,42059,2021-10-28
722,1382,express,silver,10831,2024-08-08
723,1385,online,bronze,1330,2023-10-26
724,1386,flagship,bronze,47603,2022-01-12
725,1392,standard,silver,37423,2020-09-02
726,1394,online,gold,47202,2024-01-16
727,1395,express,silver,17513,2022-08-31
728,1396,express,bronze,39379,2019-09-19
729,1398,standard,bronze,41005,2022-03-09
730,1400,standard,bronze,30363,2025-10-11
731,1401,express,bronze,14698,2023-09-30
732,1404,standard,bronze,4076,2020-04-11
733,1408,online,bronze,41196,2023-08-03
734,1408,express,bronze,5822,2023-04-08
735,1409,flagship,silver,8470,2022-08-11
736,1412,express,bronze,664,2024-08-29
737,1413,express,silver,33159,2021-05-25
738,1414,flagship,silver,12719,2019-06-15
739,1415,express,gold,17801,2019-11-30
740,1418,flagship,bronze,22376,2020-10-09
741,1420,flagship,silver,43052,2024-09-01
742,1421,online,bronze,11281,2022-12-18
743,1422,express,bronze,45456,2021-09-22
744,1422,standard,bronze,47267,2023-10-09
745,1424,standard,silver,15645,2025-10-30
746,1424,flagship,silver,38849,2024-05-28
747,1426,online,bronze,1416,2026-05-20
748,1428,online,bronze,24007,2021-09-17
749,1429,online,bronze,31503,2021-02-14
750,1431,online,bronze,3665,2020-01-15
751,1433,express,bronze,3486,2021-01-14
752,1437,standard,bronze,37986,2019-08-12
753,1439,flagship,bronze,11667,2020-01-01
754,1442,standard,bronze,28248,2023-01-10
755,1443,flagship,silver,17081,2021-06-09
756,1444,express,bronze,2295,2019-04-29
757,1446,online,silver,23644,2020-11-06
758,1455,express,bronze,16004,2021-08-11
759,1458,flagship,bronze,34990,2020-09-02
760,1461,standard,bronze,46547,2022-09-15
761,1463,flagship,silver,42729,2022-12-11
762,1463,express,gold,46869,2019-04-13
763,1465,standard,bronze,38652,2023-11-17
764,1466,flagship,bronze,4844,2022-08-31
765,1467,flagship,gold,19786,2025-04-13
766,1473,flagship,silver,1835,2020-01-31
767,1474,online,bronze,44432,2025-11-25
768,1476,standard,bronze,11065,2021-07-25
769,1480,flagship,bronze,10607,2026-02-23
770,1482,standard,bronze,39441,2024-02-26
771,1485,express,bronze,28115,2022-01-10
772,1487,online,platinum,6248,2023-12-03
773,1487,standard,bronze,17062,2024-07-15
774,1488,express,silver,4700,2020-06-30
775,1491,online,silver,49485,2023-11-05
776,1492,online,bronze,17149,2022-12-03
777,1493,online,silver,9616,2019-11-06
778,1494,flagship,gold,27301,2023-11-07
779,1495,online,bronze,48604,2021-03-01
780,1495,flagship,silver,25071,2026-06-04
781,1497,flagship,silver,43880,2023-09-22
782,1501,online,bronze,46793,2024-01-18
783,1501,express,bronze,47775,2022-09-16
784,1503,flagship,bronze,29043,2023-12-09
785,1503,express,bronze,38780,2020-06-02
786,1504,express,silver,9253,2022-04-03
787,1508,express,silver,48705,2020-09-10
788,1510,online,bronze,45837,2021-08-22
789,1511,express,silver,20378,2019-11-27
790,1513,express,silver,30486,2024-07-01
791,1516,online,bronze,2967,2024-01-08
792,1521,online,bronze,5367,2026-06-24
793,1525,express,platinum,39384,2019-03-06
794,1527,online,silver,7849,2026-04-23
795,1534,standard,silver,8705,2023-08-19
796,1539,express,silver,31180,2021-06-16
797,1542,express,silver,40969,2019-02-15
798,1543,flagship,gold,11944,2024-01-06
799,1546,flagship,bronze,880,2020-11-17
800,1549,flagship,bronze,45585,2019-04-21
801,1553,express,bronze,23790,2026-02-03
802,1553,flagship,gold,9484,2023-08-08
803,1557,standard,bronze,40931,2021-01-09
804,1560,flagship,gold,21698,2024-02-14
805,1561,standard,gold,35474,2024-01-19
806,1564,standard,bronze,35264,2022-01-04
807,1565,flagship,gold,45639,2019-05-03
808,1567,standard,bronze,6680,2026-06-08
809,1567,express,silver,9359,2026-02-24
810,1568,flagship,bronze,40159,2026-03-21
811,1568,standard,bronze,18400,2022-03-27
812,1574,express,bronze,46321,2021-08-30
813,1575,online,bronze,7104,2019-06-09
814,1579,standard,bronze,41585,2019-03-16
815,1580,flagship,bronze,16810,2025-12-09
816,1583,online,bronze,14059,2024-10-21
817,1586,express,silver,7184,2022-06-14
818,1587,express,silver,49202,2019-12-12
819,1588,online,platinum,44407,2025-06-07
820,1594,flagship,gold,6448,2022-12-22
821,1600,flagship,bronze,37976,2022-09-21
822,1602,standard,gold,12654,2022-02-26
823,1603,express,bronze,8193,2021-01-22
824,1604,standard,bronze,29326,2024-01-01
825,1604,online,gold,24947,2024-07-21
826,1606,online,gold,33901,2022-01-12
827,1607,flagship,silver,21308,2020-08-04
828,1609,online,bronze,35551,2024-10-31
829,1610,online,gold,26001,2020-01-31
830,1614,online,bronze,42920,2020-04-12
831,1616,online,bronze,47418,2025-01-26
832,1617,flagship,gold,40373,2024-12-13
833,1618,online,bronze,16254,2024-02-01
834,1620,standard,gold,25861,2023-02-26
835,1622,express,bronze,46797,2021-02-21
836,1624,flagship,silver,4063,2026-04-30
837,1625,standard,bronze,252,2020-12-13
838,1627,flagship,silver,31843,2025-10-08
839,1627,standard,silver,890,2019-06-26
840,1633,online,bronze,49147,2021-08-04
841,1636,online,silver,27216,2022-07-22
842,1637,online,silver,21393,2020-01-26
843,1640,express,bronze,2980,2022-08-05
844,1643,standard,silver,25185,2019-12-13
845,1644,standard,bronze,30691,2025-01-13
846,1647,express,bronze,15182,2019-08-29
847,1648,flagship,bronze,16832,2022-03-15
848,1649,standard,bronze,47234,2020-08-26
849,1653,standard,bronze,17303,2025-05-23
850,1655,standard,bronze,45995,2020-03-29
851,1656,standard,gold,30691,2019-05-02
852,1658,flagship,silver,41870,2023-04-23
853,1659,express,bronze,11212,2019-04-08
854,1666,express,bronze,46117,2024-08-12
855,1667,online,silver,24949,2025-08-16
856,1672,express,bronze,477,2023-04-25
857,1674,standard,bronze,31394,2025-07-22
858,1675,express,silver,35564,2026-05-23
859,1676,express,bronze,42452,2026-06-30
860,1676,flagship,bronze,20401,2023-10-21
861,1677,standard,bronze,18752,2024-03-25
862,1678,flagship,bronze,7868,2020-11-16
863,1679,express,bronze,19664,2024-06-17
864,1679,flagship,silver,350,2019-10-08
865,1681,express,platinum,17969,2022-09-21
866,1683,standard,platinum,31566,2020-12-04
867,1684,express,silver,23484,2023-07-29
868,1685,flagship,bronze,15405,2025-11-02
869,1687,express,silver,2888,2022-06-11
870,1688,flagship,bronze,6490,2024-03-11
871,1690,express,bronze,40170,2019-03-18
872,1690,standard,bronze,38084,2021-01-27
873,1691,online,platinum,9046,2021-12-18
874,1693,express,bronze,28337,2021-03-12
875,1694,standard,bronze,47803,2023-12-31
876,1696,express,gold,19805,2019-11-21
877,1700,standard,bronze,27376,2022-07-25
878,1701,standard,platinum,1565,2019-04-16
879,1702,online,bronze,47320,2024-05-03
880,1703,standard,platinum,18817,2020-01-05
881,1705,online,gold,34435,2024-02-08
882,1706,online,gold,29992,2025-05-19
883,1709,online,bronze,34869,2019-12-22
884,1711,express,gold,28637,2021-08-23
885,1713,online,gold,5012,2022-09-28
886,1715,standard,silver,17427,2024-10-09
887,1716,flagship,bronze,38278,2026-02-16
888,1719,standard,bronze,4973,2019-12-28
889,1721,online,bronze,26739,2023-08-08
890,1722,express,bronze,28166,2025-08-02
891,1725,online,gold,32376,2022-01-25
892,1726,express,bronze,40239,2022-08-11
893,1732,online,bronze,26883,2024-05-20
894,1733,online,bronze,30265,2021-07-28
895,1733,standard,bronze,43114,2024-11-24
896,1734,standard,bronze,30617,2023-04-08
897,1735,flagship,bronze,35801,2025-01-05
898,1738,standard,bronze,43302,2021-01-01
899,1739,flagship,bronze,49712,2019-11-04
900,1740,online,bronze,40432,2023-08-10
901,1740,standard,silver,33246,2021-09-21
902,1742,standard,bronze,7240,2022-06-04
903,1742,flagship,bronze,14816,2022-11-01
904,1743,standard,silver,36287,2021-07-19
905,1743,flagship,bronze,43442,2020-09-10
906,1744,online,gold,5392,2022-01-22
907,1744,flagship,gold,29945,2022-05-09
908,1745,online,bronze,15232,2020-02-18
909,1747,standard,gold,26436,2024-05-06
910,1748,express,bronze,44224,2024-05-25
911,1748,flagship,silver,15603,2019-10-25
912,1754,express,silver,39929,2022-01-24
913,1755,online,bronze,7686,2021-07-10
914,1757,online,bronze,17391,2022-06-01
915,1758,online,silver,41583,2026-01-26
916,1763,flagship,bronze,38745,2020-12-01
917,1765,flagship,silver,6721,2020-09-19
918,1766,standard,gold,48593,2023-08-26
919,1769,online,silver,22218,2022-02-16
920,1771,online,bronze,15757,2019-07-06
921,1775,flagship,bronze,14628,2026-01-03
922,1775,online,silver,2659,2022-03-21
923,1784,flagship,platinum,10132,2025-11-14
924,1784,standard,bronze,11521,2025-12-10
925,1786,flagship,bronze,39959,2019-08-14
926,1789,flagship,bronze,40340,2026-04-02
927,1790,express,bronze,32965,2022-10-31
928,1793,online,silver,47610,2020-10-03
929,1796,online,bronze,11618,2024-04-25
930,1799,express,bronze,33728,2023-09-04
931,1801,online,bronze,4883,2024-01-15
932,1803,online,bronze,37568,2023-08-01
933,1806,standard,bronze,17666,2019-03-17
934,1806,express,silver,32655,2020-02-21
935,1807,standard,bronze,13850,2021-11-27
936,1808,online,bronze,13827,2024-10-27
937,1811,flagship,bronze,6201,2022-09-08
938,1812,flagship,silver,1998,2025-03-14
939,1814,online,bronze,36258,2019-03-09
940,1817,standard,bronze,30749,2025-03-09
941,1821,express,silver,25897,2025-10-04
942,1822,online,bronze,35075,2021-11-24
943,1823,online,silver,35340,2024-07-10
944,1826,express,bronze,270,2026-05-16
945,1830,standard,bronze,24733,2024-07-19
946,1832,online,bronze,46871,2023-02-09
947,1834,express,silver,2977,2022-10-28
948,1835,online,bronze,296,2026-06-27
949,1835,flagship,bronze,24635,2026-02-22
950,1838,flagship,silver,24442,2021-04-02
951,1841,flagship,silver,2404,2025-04-19
952,1842,flagship,bronze,29081,2023-06-15
953,1844,online,bronze,48742,2021-07-22
954,1845,flagship,silver,4266,2025-11-23
955,1848,standard,bronze,45785,2019-04-12
956,1849,online,silver,39310,2019-06-21
957,1852,online,bronze,39416,2019-03-25
958,1854,express,bronze,3833,2019-09-27
959,1855,standard,bronze,18421,2023-02-03
960,1859,express,bronze,19612,2024-10-21
961,1859,flagship,silver,44293,2024-06-23
962,1860,express,gold,49173,2025-04-06
963,1865,online,bronze,45790,2026-02-20
964,1865,express,bronze,33370,2025-03-07
965,1867,online,platinum,11239,2025-07-20
966,1868,online,bronze,12618,2019-06-29
967,1871,flagship,bronze,31747,2024-04-05
968,1871,online,silver,24682,2025-07-18
969,1873,express,bronze,20923,2019-03-01
970,1875,standard,bronze,16172,2024-12-23
971,1877,express,bronze,45162,2022-12-14
972,1878,flagship,gold,18073,2019-01-11
973,1879,express,platinum,12256,2019-08-20
974,1880,online,silver,15129,2024-05-17
975,1883,standard,bronze,6355,2024-08-25
976,1885,online,gold,22652,2020-08-30
977,1887,online,bronze,8077,2023-04-30
978,1888,online,gold,33878,2024-12-26
979,1888,standard,gold,3436,2020-08-13
980,1892,online,bronze,32386,2021-07-16
981,1892,standard,bronze,30323,2021-10-28
982,1897,express,gold,22941,2020-05-09
983,1901,online,silver,43241,2020-06-09
984,1902,flagship,bronze,19699,2022-04-12
985,1903,online,silver,12545,2019-12-26
986,1904,express,silver,9474,2023-04-26
987,1905,flagship,bronze,25952,2023-01-27
988,1906,standard,bronze,8305,2023-05-25
989,1907,express,silver,22846,2025-03-16
990,1907,standard,bronze,14513,2023-02-02
991,1908,standard,bronze,18974,2021-12-14
992,1913,online,bronze,35598,2020-06-09
993,1914,online,silver,38304,2024-11-14
994,1916,standard,silver,47582,2026-04-03
995,1918,express,bronze,33447,2023-04-01
996,1920,online,silver,47675,2020-02-18
997,1921,online,silver,6506,2019-12-29
998,1927,standard,platinum,15072,2023-11-21
999,1928,online,bronze,35413,2021-09-13
1000,1929,standard,silver,12721,2020-06-27
1001,1930,express,gold,1942,2020-01-29
1002,1937,standard,silver,1022,2025-02-13
1003,1938,express,bronze,34181,2021-03-20
1004,1939,online,silver,27704,2023-10-24
1005,1939,express,silver,40428,2024-05-09
1006,1941,express,silver,31889,2025-05-15
1007,1945,online,platinum,5679,2020-09-20
1008,1947,flagship,bronze,41163,2023-05-06
1009,1950,flagship,silver,37112,2025-11-04
1010,1951,express,silver,32580,2025-12-16
1011,1952,standard,silver,28972,2023-04-13
1012,1953,flagship,platinum,24835,2025-10-19
1013,1954,online,bronze,12476,2025-10-07
1014,1956,express,bronze,23493,2019-04-17
1015,1958,express,gold,3956,2023-11-18
1016,1959,express,bronze,35674,2020-10-12
1017,1961,online,silver,32527,2024-03-05
1018,1963,online,bronze,5612,2019-08-23
1019,1964,flagship,silver,44831,2019-07-18
1020,1964,online,bronze,39015,2023-09-18
1021,1965,express,silver,42030,2024-11-20
1022,1966,standard,bronze,13797,2024-09-15
1023,1966,flagship,silver,2631,2022-04-11
1024,1969,flagship,bronze,16698,2024-06-19
1025,1970,standard,silver,10176,2022-04-01
1026,1971,standard,gold,43688,2019-03-01
1027,1971,express,bronze,34974,2025-04-25
1028,1973,standard,silver,23786,2021-07-28
1029,1974,online,bronze,39650,2020-03-27
1030,1976,online,silver,23159,2020-06-19
1031,1980,express,bronze,45249,2022-05-29
1032,1981,flagship,bronze,45435,2023-12-10
1033,1983,online,bronze,40046,2022-08-12
1034,1984,standard,bronze,1869,2024-07-22
1035,1986,standard,silver,1548,2019-09-19
1036,1988,standard,silver,12003,2024-05-01
1037,1990,standard,silver,6461,2020-05-26
1038,1992,flagship,bronze,23579,2019-08-29
1039,1995,flagship,silver,23317,2021-07-27
1040,1996,express,silver,25239,2025-04-23
1041,1997,express,bronze,5997,2023-12-04
1042,1998,online,silver,26807,2025-02-16
1043,2003,flagship,silver,36925,2022-04-29
1044,2004,standard,bronze,32475,2019-11-07
1045,2005,express,silver,47986,2023-10-17
1046,2006,flagship,gold,19009,2020-04-18
1047,2006,standard,silver,42525,2019-10-13
1048,2007,standard,silver,11463,2020-03-13
1049,2007,express,gold,31465,2024-10-22
1050,2008,flagship,silver,17558,2019-11-07
1051,2012,flagship,gold,42924,2023-10-23
1052,2013,online,bronze,14684,2022-04-24
1053,2014,online,bronze,46036,2021-04-11
1054,2015,online,bronze,16221,2023-03-02
1055,2016,standard,silver,14191,2022-01-27
1056,2019,express,gold,42074,2020-05-25
1057,2022,online,silver,39328,2019-03-20
1058,2024,express,silver,35300,2019-04-15
1059,2024,flagship,bronze,9567,2025-03-16
1060,2026,express,bronze,34413,2020-09-09
1061,2027,express,gold,24213,2020-01-12
1062,2028,online,bronze,42252,2025-08-13
1063,2029,flagship,platinum,17260,2025-08-17
1064,2035,express,bronze,20419,2025-05-19
1065,2036,express,bronze,30011,2024-09-16
1066,2038,flagship,bronze,1109,2022-03-08
1067,2043,standard,bronze,21215,2020-11-02
1068,2047,express,gold,47505,2025-11-24
1069,2048,online,bronze,13696,2024-12-05
1070,2055,flagship,silver,9204,2020-01-27
1071,2057,standard,gold,48019,2019-11-04
1072,2063,online,bronze,9808,2023-02-03
1073,2066,standard,gold,20332,2022-07-14
1074,2066,express,silver,36340,2022-08-12
1075,2068,flagship,bronze,27168,2025-11-16
1076,2071,express,silver,11101,2023-09-19
1077,2073,express,gold,6989,2020-05-06
1078,2074,express,bronze,13743,2020-09-15
1079,2077,express,silver,20279,2023-01-11
1080,2078,standard,bronze,45677,2022-09-07
1081,2078,express,silver,2080,2021-04-24
1082,2081,flagship,silver,5289,2020-11-03
1083,2082,standard,bronze,7267,2024-07-23
1084,2084,flagship,gold,6084,2023-09-30
1085,2085,standard,bronze,29323,2024-01-05
1086,2087,express,bronze,13777,2022-01-20
1087,2089,flagship,bronze,43872,2022-02-28
1088,2091,online,silver,21580,2023-06-11
