account_ref_id,customer_id,supplier_id,account_type,account_status,opened_date
749,2609,,wallet,active,2019-09-13
750,2610,,wallet,active,2024-03-15
751,2611,,wallet,active,2025-07-09
752,2612,,wallet,active,2020-01-10
753,2617,,wallet,active,2020-02-24
754,2620,,wallet,active,2025-08-25
755,2623,,wallet,active,2021-01-28
756,2624,,wallet,active,2019-01-05
757,2625,,wallet,active,2024-06-19
758,2631,,wallet,active,2024-05-24
759,2633,,wallet,active,2025-11-30
760,2634,,wallet,active,2022-04-10
761,2639,,wallet,active,2021-03-29
762,2640,,wallet,active,2023-04-29
763,2641,,wallet,active,2025-12-11
764,2642,,wallet,active,2024-03-22
765,2648,,wallet,active,2023-01-25
766,2649,,wallet,active,2025-08-26
767,2653,,wallet,active,2020-02-18
768,2655,,wallet,active,2019-06-17
769,2656,,wallet,active,2019-07-08
770,2662,,wallet,active,2024-11-21
771,2663,,wallet,active,2023-12-07
772,2669,,wallet,active,2024-02-15
773,2673,,wallet,active,2024-05-24
774,2674,,wallet,active,2019-12-12
775,2687,,wallet,active,2025-05-15
776,2689,,wallet,active,2023-06-13
777,2700,,wallet,active,2026-01-03
778,2704,,wallet,active,2022-06-06
779,2712,,wallet,active,2023-10-15
780,2715,,wallet,active,2020-08-10
781,2716,,wallet,active,2024-11-13
782,2718,,wallet,active,2022-10-02
783,2720,,wallet,active,2021-09-01
784,2721,,wallet,active,2026-05-21
785,2724,,wallet,active,2024-07-06
786,2731,,wallet,active,2019-07-16
787,2732,,wallet,active,2024-08-21
788,2735,,wallet,active,2019-10-09
789,2737,,wallet,active,2024-04-27
790,2738,,wallet,active,2024-11-23
791,2739,,wallet,active,2021-11-09
792,2741,,wallet,active,2023-08-24
793,2743,,wallet,active,2020-09-20
794,2746,,wallet,active,2025-09-21
795,2748,,wallet,active,2019-05-27
796,2750,,wallet,active,2024-10-03
797,2754,,wallet,active,2024-10-06
798,2755,,wallet,active,2024-09-17
799,2762,,wallet,active,2019-11-07
800,2764,,wallet,active,2020-05-08
801,2767,,wallet,active,2025-04-10
802,2773,,wallet,active,2022-10-05
803,2774,,wallet,active,2019-11-11
804,2778,,wallet,active,2026-06-25
805,2779,,wallet,active,2021-07-30
806,2792,,wallet,active,2020-08-29
807,2793,,wallet,active,2019-09-21
808,2795,,wallet,active,2023-08-10
809,2796,,wallet,active,2024-12-03
810,2799,,wallet,active,2024-12-30
811,2800,,wallet,active,2025-04-10
812,2806,,wallet,active,2023-08-13
813,2811,,wallet,active,2022-02-18
814,2812,,wallet,active,2023-12-15
815,2815,,wallet,active,2024-10-12
816,2823,,wallet,active,2019-07-08
817,2824,,wallet,active,2024-07-10
818,2827,,wallet,active,2023-04-29
819,2830,,wallet,active,2026-04-23
820,2832,,wallet,active,2020-05-07
821,2833,,wallet,active,2019-12-12
822,2837,,wallet,active,2019-07-19
823,2838,,wallet,active,2020-08-04
824,2840,,wallet,active,2023-01-07
825,2843,,wallet,active,2026-04-01
826,2844,,wallet,active,2024-05-05
827,2847,,wallet,active,2022-07-23
828,2850,,wallet,active,2021-10-27
829,2851,,wallet,active,2019-11-08
830,2855,,wallet,active,2026-03-23
831,2867,,wallet,active,2021-11-17
832,2868,,wallet,active,2021-11-23
833,2869,,wallet,active,2026-03-20
834,2871,,wallet,active,2019-09-04
835,2877,,wallet,active,2025-03-02
836,2880,,wallet,active,2019-11-18
837,2884,,wallet,active,2026-03-09
838,2887,,wallet,active,2023-12-24
839,2890,,wallet,active,2020-11-07
840,2891,,wallet,active,2022-06-22
841,2894,,wallet,active,2020-03-31
842,2896,,wallet,active,2021-08-15
843,2898,,wallet,active,2022-10-02
844,2901,,wallet,active,2021-02-21
845,2905,,wallet,active,2022-04-09
846,2910,,wallet,active,2026-04-25
847,2912,,wallet,active,2020-06-08
848,2915,,wallet,active,2022-09-13
849,2918,,wallet,active,2026-04-27
850,2921,,wallet,active,2022-07-27
851,2925,,wallet,active,2020-08-16
852,2926,,wallet,active,2021-05-13
853,2928,,wallet,active,2025-06-29
854,2936,,wallet,active,2023-11-22
855,2938,,wallet,active,2026-03-17
856,2940,,wallet,active,2021-05-25
857,2943,,wallet,active,2026-04-15
858,2944,,wallet,active,2025-10-27
859,2945,,wallet,active,2020-12-01
860,2947,,wallet,active,2025-12-01
861,2949,,wallet,active,2024-09-21
862,2952,,wallet,active,2024-06-24
863,2954,,wallet,active,2023-10-02
864,2956,,wallet,active,2022-04-13
865,2957,,wallet,active,2023-02-17
866,2958,,wallet,active,2023-03-15
867,2960,,wallet,active,2022-12-01
868,2962,,wallet,active,2020-03-09
869,2964,,wallet,active,2025-11-07
870,2968,,wallet,active,2023-07-23
871,2984,,wallet,active,2023-07-16
872,2988,,wallet,active,2025-09-15
873,2989,,wallet,active,2021-09-24
874,2994,,wallet,active,2023-06-12
875,2995,,wallet,active,2025-06-20
876,2998,,wallet,active,2021-07-30
877,2999,,wallet,active,2020-03-01
878,3003,,wallet,active,2020-07-24
879,3005,,wallet,active,2021-11-03
880,3008,,wallet,active,2023-09-25
881,3009,,wallet,active,2024-05-04
882,3014,,wallet,active,2021-01-25
883,3015,,wallet,active,2026-06-25
884,3016,,wallet,active,2025-03-11
885,3019,,wallet,active,2024-04-02
886,3021,,wallet,active,2019-08-02
887,3022,,wallet,active,2022-07-09
888,3027,,wallet,active,2019-01-28
889,3029,,wallet,active,2025-01-08
890,3031,,wallet,active,2024-04-13
891,3035,,wallet,active,2020-12-09
892,3038,,wallet,active,2026-02-23
893,3043,,wallet,active,2020-09-09
894,3046,,wallet,active,2024-06-01
895,3047,,wallet,active,2021-11-07
896,3055,,wallet,active,2026-03-12
897,3057,,wallet,active,2023-02-26
898,3058,,wallet,active,2021-07-24
899,3064,,wallet,active,2021-04-25
900,3066,,wallet,active,2025-01-30
901,3069,,wallet,active,2022-09-24
902,3071,,wallet,active,2026-03-21
903,3072,,wallet,active,2020-04-11
904,3075,,wallet,active,2019-05-14
905,3079,,wallet,active,2024-11-16
906,3084,,wallet,active,2019-07-26
907,3092,,wallet,active,2023-03-17
908,3096,,wallet,active,2020-03-09
909,3097,,wallet,active,2023-11-07
910,3098,,wallet,active,2020-05-23
911,3102,,wallet,active,2023-07-21
912,3103,,wallet,active,2023-01-24
913,3106,,wallet,active,2026-06-05
914,3107,,wallet,active,2023-04-10
915,3109,,wallet,active,2026-05-06
916,3116,,wallet,active,2025-08-18
917,3123,,wallet,active,2019-02-19
918,3125,,wallet,active,2020-10-10
919,3132,,wallet,active,2019-10-15
920,3134,,wallet,active,2022-02-08
921,3137,,wallet,active,2025-08-29
922,3141,,wallet,active,2025-04-05
923,3143,,wallet,active,2022-01-15
924,3145,,wallet,active,2022-07-25
925,3148,,wallet,active,2019-07-25
926,3149,,wallet,active,2021-08-29
927,3151,,wallet,active,2020-05-03
928,3156,,wallet,active,2023-07-23
929,3157,,wallet,active,2023-06-17
930,3159,,wallet,active,2019-04-30
931,3164,,wallet,active,2024-02-09
932,3168,,wallet,active,2023-04-28
933,3173,,wallet,active,2020-11-05
934,3176,,wallet,active,2020-11-10
935,3178,,wallet,active,2020-10-05
936,3183,,wallet,active,2025-10-02
937,3186,,wallet,active,2020-11-04
938,3188,,wallet,active,2020-05-31
939,3191,,wallet,active,2019-07-18
940,3192,,wallet,active,2020-12-22
941,3197,,wallet,active,2021-03-30
942,3199,,wallet,active,2026-03-12
943,3213,,wallet,active,2023-08-21
944,3215,,wallet,active,2021-06-18
945,3218,,wallet,active,2023-07-08
946,3221,,wallet,active,2020-08-04
947,3227,,wallet,active,2020-10-16
948,3238,,wallet,active,2026-02-03
949,3239,,wallet,active,2024-01-27
950,3241,,wallet,active,2023-08-26
951,3251,,wallet,active,2023-03-28
952,3255,,wallet,active,2019-01-16
953,3256,,wallet,active,2025-02-02
954,3257,,wallet,active,2022-05-03
955,3261,,wallet,active,2024-03-18
956,3266,,wallet,active,2021-07-27
957,3268,,wallet,active,2021-05-07
958,3269,,wallet,active,2022-11-15
959,3271,,wallet,active,2019-02-17
960,3281,,wallet,active,2020-04-26
961,3291,,wallet,active,2022-11-04
962,3293,,wallet,active,2019-03-08
963,3294,,wallet,active,2025-02-14
964,3309,,wallet,active,2024-06-17
965,3310,,wallet,active,2019-01-07
966,3311,,wallet,active,2022-08-05
967,3312,,wallet,active,2019-04-11
968,3317,,wallet,active,2022-06-29
969,3318,,wallet,active,2021-11-02
970,3322,,wallet,active,2020-04-14
971,3326,,wallet,active,2021-12-23
972,3328,,wallet,active,2022-09-28
973,3343,,wallet,active,2021-12-08
974,3344,,wallet,active,2021-05-14
975,3346,,wallet,active,2021-11-27
976,3351,,wallet,active,2020-08-17
977,3352,,wallet,active,2022-03-14
978,3354,,wallet,active,2020-02-26
979,3359,,wallet,active,2022-02-05
980,3361,,wallet,active,2024-10-24
981,3365,,wallet,active,2024-01-25
982,3368,,wallet,active,2025-10-01
983,3378,,wallet,active,2019-02-07
984,3379,,wallet,active,2022-07-22
985,3380,,wallet,active,2019-03-30
986,3391,,wallet,active,2021-10-13
987,3396,,wallet,active,2022-02-16
988,3403,,wallet,active,2021-08-14
989,3405,,wallet,active,2025-05-24
990,3411,,wallet,active,2022-01-10
991,3415,,wallet,active,2024-12-17
992,3419,,wallet,active,2020-08-31
993,3421,,wallet,active,2022-08-03
994,3424,,wallet,active,2020-05-29
995,3425,,wallet,active,2024-09-15
996,3431,,wallet,active,2024-04-17
997,3435,,wallet,active,2024-07-02
998,3437,,wallet,active,2025-04-27
999,3442,,wallet,active,2019-01-13
1000,3443,,wallet,active,2023-05-13
1001,3446,,wallet,active,2019-10-15
1002,3450,,wallet,active,2021-05-13
1003,3454,,wallet,active,2023-06-27
1004,3455,,wallet,active,2023-02-05
1005,3458,,wallet,active,2019-01-23
1006,3460,,wallet,active,2021-01-10
1007,3461,,wallet,active,2026-02-05
1008,3463,,wallet,active,2022-09-19
1009,3464,,wallet,active,2024-08-11
1010,3470,,wallet,active,2023-06-04
1011,3471,,wallet,active,2019-05-16
1012,3472,,wallet,active,2025-04-25
1013,3477,,wallet,active,2024-03-10
1014,3490,,wallet,active,2021-10-05
1015,3496,,wallet,active,2020-08-02
1016,3498,,wallet,active,2021-03-16
1017,3503,,wallet,active,2022-02-16
1018,3517,,wallet,active,2024-11-25
1019,3518,,wallet,active,2022-12-05
1020,3519,,wallet,active,2024-02-29
1021,3521,,wallet,active,2025-01-15
1022,3522,,wallet,active,2023-07-23
1023,3523,,wallet,active,2024-08-24
1024,3526,,wallet,active,2021-11-15
1025,3528,,wallet,active,2021-06-01
1026,3531,,wallet,active,2020-04-14
1027,3538,,wallet,active,2019-03-11
1028,3543,,wallet,active,2022-07-23
1029,3545,,wallet,active,2019-01-19
1030,3546,,wallet,active,2025-11-21
1031,3548,,wallet,active,2025-08-31
1032,3551,,wallet,active,2022-07-03
1033,3557,,wallet,active,2025-09-15
1034,3559,,wallet,active,2024-03-08
1035,3564,,wallet,active,2019-05-08
1036,3567,,wallet,active,2020-12-16
1037,3573,,wallet,active,2019-08-21
1038,3576,,wallet,active,2019-09-21
1039,3583,,wallet,active,2024-02-27
1040,3586,,wallet,active,2023-06-03
1041,3590,,wallet,active,2025-11-07
1042,3591,,wallet,active,2021-06-25
1043,3593,,wallet,active,2021-11-07
1044,3597,,wallet,active,2022-03-28
1045,3610,,wallet,active,2024-06-05
1046,3614,,wallet,active,2021-03-17
1047,3615,,wallet,active,2023-11-23
1048,3616,,wallet,active,2020-06-17
1049,3618,,wallet,active,2025-05-21
1050,3619,,wallet,active,2020-07-20
1051,3626,,wallet,active,2024-02-19
1052,3627,,wallet,active,2022-06-14
1053,3628,,wallet,active,2023-06-20
1054,3631,,wallet,active,2020-10-14
1055,3634,,wallet,active,2019-11-19
1056,3638,,wallet,active,2023-11-24
1057,3644,,wallet,active,2020-12-24
1058,3653,,wallet,active,2020-02-21
1059,3656,,wallet,active,2026-03-16
1060,3658,,wallet,active,2021-03-09
1061,3660,,wallet,active,2019-07-09
1062,3663,,wallet,active,2025-09-11
1063,3667,,wallet,active,2019-06-23
1064,3670,,wallet,active,2022-09-05
1065,3671,,wallet,active,2023-10-22
1066,3672,,wallet,active,2019-03-02
1067,3673,,wallet,active,2019-03-05
1068,3674,,wallet,active,2025-12-15
1069,3675,,wallet,active,2021-04-25
1070,3676,,wallet,active,2026-06-01
1071,3677,,wallet,active,2024-03-24
1072,3679,,wallet,active,2019-11-02
1073,3681,,wallet,active,2024-01-30
1074,3683,,wallet,active,2020-01-03
1075,3684,,wallet,active,2020-01-18
1076,3686,,wallet,active,2025-09-05
1077,3690,,wallet,active,2021-07-12
1078,3693,,wallet,active,2023-04-02
1079,3695,,wallet,active,2021-08-02
1080,3696,,wallet,active,2024-10-09
1081,3697,,wallet,active,2024-06-30
1082,3698,,wallet,active,2024-07-06
1083,3699,,wallet,active,2022-06-01
1084,3702,,wallet,active,2025-09-12
1085,3707,,wallet,active,2024-02-22
1086,3710,,wallet,active,2023-07-17
1087,3711,,wallet,active,2025-09-09
1088,3713,,wallet,active,2022-10-29
1089,3720,,wallet,active,2019-09-18
1090,3721,,wallet,active,2023-04-03
1091,3722,,wallet,active,2021-02-22
1092,3725,,wallet,active,2019-10-27
1093,3726,,wallet,active,2025-02-04
1094,3730,,wallet,active,2022-03-07
1095,3734,,wallet,active,2024-10-11
1096,3740,,wallet,active,2024-06-19
1097,3744,,wallet,active,2025-10-30
1098,3751,,wallet,active,2022-12-02
1099,3752,,wallet,active,2025-10-21
1100,3755,,wallet,active,2021-05-19
1101,3757,,wallet,active,2019-02-05
1102,3758,,wallet,active,2019-05-14
1103,3759,,wallet,active,2019-04-07
1104,3763,,wallet,active,2021-09-30
1105,3766,,wallet,active,2023-12-15
1106,3768,,wallet,active,2019-03-28
1107,3769,,wallet,active,2023-08-31
1108,3771,,wallet,active,2026-02-17
1109,3778,,wallet,active,2024-03-24
1110,3781,,wallet,active,2026-01-04
1111,3782,,wallet,active,2020-12-30
1112,3788,,wallet,active,2019-11-05
1113,3794,,wallet,active,2022-09-27
1114,3796,,wallet,active,2021-10-01
1115,3798,,wallet,active,2020-08-26
1116,3799,,wallet,active,2019-01-05
1117,3806,,wallet,active,2022-01-20
1118,3808,,wallet,active,2022-03-10
1119,3809,,wallet,active,2019-02-27
1120,3812,,wallet,active,2022-12-20
1121,3813,,wallet,active,2022-03-23
1122,3817,,wallet,active,2022-12-27
1123,3825,,wallet,active,2021-01-03
1124,3828,,wallet,active,2019-04-17
1125,3829,,wallet,active,2021-03-11
1126,3830,,wallet,active,2020-07-11
1127,3832,,wallet,active,2024-12-30
1128,3833,,wallet,active,2020-05-05
1129,3836,,wallet,active,2023-01-20
1130,3839,,wallet,active,2022-07-16
1131,3842,,wallet,active,2026-06-03
1132,3859,,wallet,active,2019-07-31
1133,3860,,wallet,active,2020-01-26
1134,3861,,wallet,active,2019-12-31
1135,3866,,wallet,active,2022-01-08
1136,3867,,wallet,active,2019-09-26
1137,3876,,wallet,active,2024-04-26
1138,3879,,wallet,active,2023-11-12
1139,3880,,wallet,active,2024-03-08
1140,3881,,wallet,active,2025-02-20
1141,3882,,wallet,active,2020-06-27
1142,3885,,wallet,active,2019-08-22
1143,3888,,wallet,active,2023-11-02
1144,3899,,wallet,active,2023-01-24
1145,3900,,wallet,active,2024-04-28
1146,3901,,wallet,active,2020-09-12
1147,3902,,wallet,active,2024-04-24
1148,3905,,wallet,active,2019-06-14
1149,3908,,wallet,active,2021-06-26
1150,3911,,wallet,active,2024-06-21
1151,3914,,wallet,active,2021-03-29
1152,3921,,wallet,active,2020-04-02
1153,3924,,wallet,active,2019-01-13
1154,3926,,wallet,active,2019-07-16
1155,3932,,wallet,active,2021-03-30
1156,3937,,wallet,active,2021-04-20
1157,3938,,wallet,active,2024-09-25
1158,3940,,wallet,active,2020-09-29
1159,3949,,wallet,active,2025-07-13
1160,3950,,wallet,active,2021-04-11
1161,3951,,wallet,active,2020-04-26
1162,3954,,wallet,active,2019-06-01
1163,3957,,wallet,active,2025-06-17
1164,3958,,wallet,active,2023-10-19
1165,3959,,wallet,active,2022-03-14
1166,3961,,wallet,active,2024-05-21
1167,3962,,wallet,active,2021-02-08
1168,3963,,wallet,active,2025-03-15
1169,3964,,wallet,active,2020-12-14
1170,3965,,wallet,active,2020-06-04
1171,3971,,wallet,active,2025-09-01
1172,3975,,wallet,active,2023-01-18
1173,3980,,wallet,active,2019-02-16
1174,3986,,wallet,active,2022-05-31
1175,3993,,wallet,active,2024-08-08
1176,3997,,wallet,active,2019-04-08
1177,4001,,wallet,active,2023-09-23
1178,4005,,wallet,active,2023-06-02
1179,4007,,wallet,active,2020-10-01
1180,4008,,wallet,active,2019-11-30
1181,4009,,wallet,active,2023-08-23
1182,4010,,wallet,active,2022-08-10
1183,4014,,wallet,active,2020-04-20
1184,4015,,wallet,active,2024-08-28
1185,4019,,wallet,active,2021-06-24
1186,4020,,wallet,active,2022-08-03
1187,4022,,wallet,active,2023-08-08
1188,4026,,wallet,active,2021-01-25
1189,4027,,wallet,active,2020-07-30
1190,4031,,wallet,active,2023-09-13
1191,4036,,wallet,active,2022-12-21
1192,4038,,wallet,active,2023-12-18
1193,4041,,wallet,active,2022-11-14
1194,4047,,wallet,active,2025-09-28
1195,4048,,wallet,active,2020-01-17
1196,4049,,wallet,active,2023-09-25
1197,4050,,wallet,active,2023-01-18
1198,4054,,wallet,active,2023-11-17
1199,4056,,wallet,active,2023-04-12
1200,4057,,wallet,active,2026-04-10
1201,4058,,wallet,active,2020-09-06
1202,4060,,wallet,active,2020-11-30
1203,4061,,wallet,active,2024-01-13
1204,4062,,wallet,active,2025-02-11
1205,4066,,wallet,active,2020-06-16
1206,4069,,wallet,active,2026-01-18
1207,4070,,wallet,active,2019-08-09
1208,4071,,wallet,active,2025-12-11
1209,4072,,wallet,active,2025-06-18
1210,4073,,wallet,active,2020-12-18
1211,4077,,wallet,active,2022-05-22
1212,4080,,wallet,active,2023-03-08
1213,4084,,wallet,active,2023-10-03
1214,4085,,wallet,active,2020-10-11
1215,4086,,wallet,active,2026-05-03
1216,4089,,wallet,active,2021-05-20
1217,4094,,wallet,active,2019-01-09
1218,4096,,wallet,active,2024-11-23
1219,4097,,wallet,active,2025-04-02
1220,4101,,wallet,active,2019-09-06
1221,4103,,wallet,active,2020-12-02
1222,4104,,wallet,active,2019-03-24
1223,4107,,wallet,active,2024-09-05
1224,4108,,wallet,active,2022-11-06
1225,4114,,wallet,active,2022-07-24
1226,4115,,wallet,active,2020-09-28
1227,4120,,wallet,active,2021-04-25
1228,4122,,wallet,active,2020-08-04
1229,4126,,wallet,active,2022-10-16
1230,4127,,wallet,active,2022-09-27
1231,4128,,wallet,active,2019-10-11
1232,4131,,wallet,active,2019-04-30
1233,4133,,wallet,active,2019-08-01
1234,4137,,wallet,active,2022-06-24
1235,4140,,wallet,active,2026-01-28
1236,4143,,wallet,active,2019-08-12
1237,4149,,wallet,active,2021-02-20
1238,4153,,wallet,active,2020-06-02
1239,4154,,wallet,active,2025-06-17
1240,4158,,wallet,active,2022-04-27
1241,4161,,wallet,active,2024-05-25
1242,4162,,wallet,active,2026-05-02
1243,4165,,wallet,active,2024-04-03
1244,4166,,wallet,active,2022-03-03
1245,4172,,wallet,active,2026-02-02
1246,4173,,wallet,active,2024-01-26
1247,4176,,wallet,active,2024-08-21
1248,4178,,wallet,active,2019-10-22
1249,4179,,wallet,active,2020-10-21
1250,4184,,wallet,active,2020-07-19
1251,4187,,wallet,active,2023-07-06
1252,4188,,wallet,active,2022-09-11
1253,4189,,wallet,active,2020-08-22
