shipment_id,origin_location_id,destination_location_id,client_type,status
959,4221,2431,internal,delivered
960,42,1515,external,delivered
961,4638,3039,internal,delivered
962,2669,4066,external,delivered
963,798,135,external,delivered
964,7001,5611,internal,delivered
965,5060,6407,internal,delivered
966,6960,2696,internal,delivered
967,5586,4525,internal,scheduled
968,2510,3082,external,delivered
969,4744,6157,external,delivered
970,2166,100,external,delivered
971,33,2507,external,delivered
972,4867,312,internal,scheduled
973,6489,2598,internal,delivered
974,4834,778,internal,delivered
975,5089,5300,external,scheduled
976,496,5325,external,delivered
977,6707,3964,internal,delivered
978,308,3622,external,delivered
979,2508,2222,internal,delivered
980,5938,4841,external,delivered
981,3872,4961,internal,scheduled
982,1129,2479,internal,delivered
983,5440,561,external,in_transit
984,4841,5729,external,in_transit
985,2550,1683,internal,delivered
986,3952,6453,external,scheduled
987,708,3697,internal,in_transit
988,4372,3547,internal,scheduled
989,3345,6613,external,delivered
990,1216,1135,internal,delivered
991,2296,7092,external,delivered
992,4646,3239,internal,delivered
993,4640,5057,internal,delivered
994,5329,6011,external,delivered
995,2786,5063,external,delivered
996,6314,5746,external,delayed
997,6378,6,internal,in_transit
998,209,1917,internal,delivered
999,809,4716,internal,scheduled
1000,5292,5461,external,delivered
1001,4275,1159,external,delivered
1002,4408,5486,internal,delivered
1003,1609,6022,external,scheduled
1004,2345,5692,internal,delivered
1005,7110,3539,external,delivered
1006,5883,3234,internal,scheduled
1007,5658,2475,external,delivered
1008,5485,2673,internal,in_transit
1009,4386,6062,external,delivered
1010,4803,765,internal,delivered
1011,1464,6383,internal,in_transit
1012,1329,1170,external,scheduled
1013,3688,2708,external,delivered
1014,2479,6256,external,delivered
1015,4784,420,internal,delayed
1016,803,2292,internal,delivered
1017,5406,2140,internal,delivered
1018,439,5398,internal,delivered
1019,4872,484,external,scheduled
1020,1625,6053,external,delivered
1021,631,3559,internal,in_transit
1022,4628,5885,external,delivered
1023,1618,3368,internal,delivered
1024,4876,6673,external,delivered
1025,3180,3883,external,delivered
1026,1484,4945,internal,delayed
1027,6008,4746,external,delivered
1028,2731,6666,internal,delivered
1029,2234,224,internal,in_transit
1030,1237,4884,internal,delivered
1031,5078,4416,external,delayed
1032,5738,6913,internal,in_transit
1033,4049,5310,external,in_transit
1034,1037,2729,internal,delivered
1035,1777,3628,external,delivered
1036,5147,986,internal,delivered
1037,3617,262,external,scheduled
1038,6767,6470,internal,delivered
1039,2383,4964,external,delivered
1040,6844,1587,internal,delivered
1041,6702,3985,internal,delivered
1042,1289,5780,external,delayed
1043,1942,6838,external,delivered
1044,4444,276,internal,delivered
1045,6415,6933,internal,cancelled
1046,4478,1574,external,delivered
1047,2015,3908,internal,in_transit
1048,119,6684,internal,in_transit
1049,4159,6529,internal,delivered
1050,4577,2548,external,delivered
1051,427,5783,internal,delivered
1052,2694,4418,external,delivered
1053,5628,6698,internal,delivered
1054,5497,346,external,delivered
1055,6664,1731,internal,delivered
1056,4346,2812,internal,delivered
1057,7181,1476,internal,delivered
1058,4434,3514,internal,delivered
1059,163,4086,external,delivered
1060,95,315,external,in_transit
1061,814,6547,internal,delayed
1062,1591,1429,internal,scheduled
1063,4381,1570,internal,in_transit
1064,3182,4401,internal,delivered
1065,2054,3204,internal,delivered
1066,4759,4932,internal,delivered
1067,5550,5160,external,scheduled
1068,6158,2224,external,delivered
1069,1123,2923,external,delivered
1070,4133,541,internal,in_transit
1071,5750,3051,external,delivered
1072,3286,3870,external,in_transit
1073,1657,1815,external,cancelled
1074,4379,4903,external,in_transit
1075,2237,692,internal,delivered
1076,321,4025,external,delivered
1077,5220,4009,internal,scheduled
1078,1166,4520,internal,scheduled
1079,2666,3458,internal,delivered
1080,7122,465,external,in_transit
1081,5126,4,internal,delayed
1082,7137,3401,external,delivered
1083,228,4102,internal,in_transit
1084,2064,3728,internal,scheduled
1085,2706,899,external,delivered
1086,7125,2630,internal,in_transit
1087,5823,6678,internal,delivered
1088,42,4457,external,delivered
1089,4644,4425,external,delivered
1090,3735,754,internal,in_transit
1091,5158,3902,internal,delivered
1092,2253,1182,internal,delivered
1093,3663,6037,internal,delivered
1094,5288,3660,internal,delivered
1095,1097,4513,internal,in_transit
1096,3107,6712,internal,delivered
1097,1172,5888,external,delayed
1098,6119,5893,internal,delivered
1099,7094,4627,internal,in_transit
1100,4117,5067,external,in_transit
1101,4977,5708,external,delayed
1102,843,2389,internal,delivered
1103,3962,723,internal,delayed
1104,594,427,internal,delivered
1105,2926,777,internal,delivered
1106,145,1974,internal,in_transit
1107,39,4570,internal,delivered
1108,4902,4989,internal,delivered
1109,6519,6459,external,delivered
1110,2122,4000,external,delivered
1111,6853,2999,external,delivered
1112,6540,3143,internal,scheduled
1113,3931,3060,external,cancelled
1114,4453,845,external,scheduled
1115,415,20,external,delivered
1116,4673,3402,internal,delivered
1117,4913,1734,external,in_transit
1118,4430,2565,internal,in_transit
1119,3733,4250,external,delivered
1120,2855,6344,external,cancelled
1121,5785,5421,external,delivered
1122,4057,5342,internal,in_transit
1123,5428,445,internal,delivered
1124,6143,4006,external,in_transit
1125,2981,1205,external,delivered
1126,4132,1608,internal,in_transit
1127,3429,4546,internal,delivered
1128,622,4942,external,scheduled
1129,3518,6346,internal,delivered
1130,3914,5691,internal,scheduled
1131,205,3140,internal,delivered
1132,3884,2711,internal,delivered
1133,4772,3410,external,scheduled
1134,3720,6939,external,delivered
1135,5474,6032,internal,delivered
1136,1429,1599,external,delayed
1137,5704,473,external,scheduled
1138,949,1526,external,delivered
1139,4625,4700,internal,delayed
1140,4288,5836,internal,scheduled
1141,1925,2738,internal,delivered
1142,4504,6122,external,delayed
1143,2694,1477,external,scheduled
1144,5352,2147,external,delivered
1145,3036,2050,external,delivered
1146,3369,2209,external,scheduled
1147,5717,5393,internal,delayed
1148,5441,4120,external,in_transit
1149,6919,5791,external,delivered
1150,4243,3353,external,delivered
1151,3226,2629,internal,delivered
1152,595,7142,external,delivered
1153,263,290,external,delivered
1154,1311,2330,external,delivered
1155,6847,1542,internal,delivered
1156,843,5075,internal,delivered
1157,6829,4169,internal,delivered
1158,505,454,internal,scheduled
1159,3554,1437,external,delivered
1160,6894,6856,internal,in_transit
1161,224,4729,internal,in_transit
1162,3486,692,external,scheduled
1163,402,3200,internal,delivered
1164,4883,4943,internal,delivered
1165,1092,6328,internal,in_transit
1166,3722,748,external,delivered
1167,1287,4063,external,in_transit
1168,3243,4731,external,delivered
1169,598,1741,external,delivered
1170,4547,3056,internal,in_transit
1171,3071,2641,internal,scheduled
1172,6602,6990,external,delivered
1173,1520,1332,internal,delivered
1174,5055,3076,external,scheduled
1175,3325,1389,external,delivered
1176,1178,6771,internal,delayed
1177,5111,4941,internal,delivered
1178,3733,6943,external,delivered
1179,4922,6961,internal,delivered
1180,611,1973,internal,delivered
1181,4960,2006,external,delivered
1182,5892,2622,external,delivered
1183,4994,1833,internal,in_transit
1184,6346,4118,internal,delivered
1185,850,4726,internal,delivered
1186,1608,4275,internal,delivered
1187,6862,1198,internal,delivered
1188,3977,6434,external,scheduled
1189,6436,6140,external,delivered
1190,472,3491,internal,delivered
1191,295,2342,external,delivered
1192,5539,6698,internal,delivered
1193,5416,390,external,delivered
1194,2951,1953,external,delivered
1195,6696,6849,internal,delivered
1196,5435,3922,internal,in_transit
1197,7038,3885,internal,delivered
1198,2117,5820,external,delivered
1199,511,1317,internal,delivered
1200,3255,4368,internal,delivered
1201,5469,3037,internal,delivered
1202,6193,4517,external,delivered
1203,3913,1,external,delivered
1204,6852,324,internal,delivered
1205,5500,832,internal,delivered
1206,4865,6809,internal,delivered
1207,5394,6020,external,delivered
1208,1856,1690,internal,in_transit
1209,114,3915,internal,scheduled
1210,2971,7144,external,delivered
1211,6758,99,internal,delivered
1212,3142,358,external,delivered
1213,107,4438,internal,delivered
1214,5421,4376,internal,delayed
1215,1229,513,external,delivered
1216,471,1988,internal,in_transit
1217,2633,2076,internal,delivered
1218,4247,380,external,in_transit
1219,6591,584,internal,delivered
1220,6846,5778,external,delivered
1221,7127,6171,internal,delivered
1222,6110,3334,external,scheduled
1223,4829,1968,external,delivered
1224,2239,1399,external,scheduled
1225,1433,1487,external,delivered
1226,951,6324,internal,delivered
1227,706,305,internal,in_transit
1228,6348,749,internal,delivered
1229,1245,6495,internal,in_transit
1230,867,6549,internal,in_transit
1231,88,1005,internal,delivered
1232,4737,5235,external,delayed
1233,5419,1085,internal,delayed
1234,5111,5279,external,in_transit
1235,6548,5157,external,delivered
1236,5013,4143,internal,delivered
1237,6406,6548,external,in_transit
1238,3207,1454,internal,delivered
1239,868,410,external,in_transit
1240,1418,2238,internal,delayed
1241,3780,286,internal,delivered
1242,3766,1145,internal,delivered
1243,6749,1399,internal,cancelled
1244,7171,5965,internal,scheduled
1245,2494,5749,internal,delivered
1246,4036,1682,external,scheduled
1247,3559,1921,external,in_transit
1248,3487,3656,internal,delivered
1249,4438,7075,external,in_transit
1250,1919,6431,external,delivered
1251,616,225,internal,delayed
1252,843,901,internal,in_transit
1253,37,2982,internal,delivered
1254,6813,5662,external,delivered
1255,5216,6562,external,delivered
1256,493,6683,internal,delivered
1257,1284,4400,external,delivered
1258,2129,6197,external,delivered
1259,6884,1,external,delivered
1260,1525,5849,external,delivered
1261,1488,6783,external,in_transit
1262,3880,3451,external,in_transit
1263,6243,3112,external,delivered
1264,3350,645,external,delivered
1265,262,3483,internal,delivered
1266,4978,6743,internal,delivered
1267,4296,1069,internal,delivered
1268,2560,6310,internal,delivered
1269,5870,1023,internal,scheduled
1270,5312,4490,external,delivered
1271,154,3409,internal,scheduled
1272,3840,230,external,cancelled
1273,4405,475,internal,delivered
1274,5478,5494,external,delivered
1275,6736,1658,internal,delivered
1276,427,472,internal,delivered
1277,581,1099,external,delivered
1278,5918,6248,internal,delivered
1279,6549,1624,external,delivered
1280,6550,3517,internal,delivered
1281,5819,1323,external,delivered
1282,4100,4207,internal,delivered
1283,426,5586,external,delayed
1284,2316,700,internal,delivered
1285,228,7016,external,delivered
1286,1901,5201,internal,in_transit
1287,1621,93,external,delivered
1288,3422,3546,internal,delayed
1289,4700,598,internal,delivered
1290,4656,3753,external,delivered
1291,6802,2020,internal,in_transit
1292,4527,3116,internal,delayed
1293,427,155,external,delivered
1294,6435,997,internal,delivered
1295,5278,5406,external,in_transit
1296,3221,5206,internal,delivered
1297,282,3668,internal,scheduled
1298,5186,325,external,in_transit
1299,2856,6490,internal,delayed
1300,2286,2665,internal,delivered
1301,5378,1107,external,delivered
1302,238,3685,internal,cancelled
1303,5000,573,external,in_transit
1304,4874,1002,internal,in_transit
1305,3876,1591,internal,delivered
1306,3054,4367,internal,scheduled
1307,3306,1984,internal,in_transit
1308,4682,4751,external,delivered
1309,2873,1071,external,delayed
1310,3073,4841,external,in_transit
1311,3222,5375,internal,scheduled
1312,2192,1556,external,delivered
1313,5122,1107,internal,delivered
1314,1614,5547,internal,delivered
1315,797,4152,external,delivered
1316,7016,4234,internal,delivered
1317,3247,6719,external,delayed
1318,4014,3583,internal,delivered
1319,5595,2940,external,in_transit
1320,413,3048,external,delivered
1321,4034,3338,internal,delivered
1322,3585,5583,internal,delivered
1323,3803,5952,external,in_transit
1324,6898,4877,internal,delayed
1325,3235,5373,internal,delivered
1326,1453,6442,external,in_transit
1327,7072,1949,external,delivered
1328,137,2612,external,delivered
