leg_id,shipment_id,vehicle_id,driver_id,departure_time,arrival_time
377,310,188,159,2024-08-26T10:00:00,2024-08-27T09:03:21.537252
378,311,114,98,2025-08-03T14:00:00,2025-08-03T17:32:11.862874
379,312,70,78,2025-02-05T11:00:00,2025-02-05T21:11:04.519838
380,313,248,65,2025-04-17T05:00:00,2025-04-18T07:35:21.164241
381,314,174,146,2024-01-29T17:00:00,2024-01-30T10:12:17.140363
382,314,287,27,2024-01-08T08:00:00,2024-01-09T13:15:21.767054
383,315,276,125,2025-05-02T17:00:00,2025-05-03T04:57:06.188733
384,316,123,156,2024-01-12T20:00:00,2024-01-13T03:20:24.864315
385,317,195,229,2025-09-08T13:00:00,2025-09-09T09:38:58.342510
386,317,226,146,2024-11-13T14:00:00,2024-11-14T10:53:34.506499
387,318,307,59,2024-04-29T17:00:00,2024-04-30T20:36:08.759835
388,319,143,28,2025-01-27T11:00:00,2025-01-27T22:26:11.149185
389,320,130,75,2025-02-17T20:00:00,2025-02-17T22:53:39.930349
390,321,46,150,2025-09-01T20:00:00,2025-09-02T11:27:02.344936
391,322,78,237,2024-12-18T20:00:00,2024-12-19T12:33:33.763480
392,323,31,8,2025-02-21T12:00:00,2025-02-22T11:33:46.370326
393,324,17,157,2025-10-08T19:00:00,2025-10-08T20:08:38.630386
394,324,306,172,2024-12-31T18:00:00,2025-01-01T01:19:32.936771
395,325,167,32,2024-08-02T07:00:00,2024-08-03T07:27:57.023828
396,325,193,253,2024-06-30T19:00:00,2024-07-01T15:13:03.162960
397,326,49,124,2025-08-06T18:00:00,2025-08-07T20:32:57.907359
398,327,24,146,2026-01-21T10:00:00,2026-01-22T11:31:37.124160
399,328,279,178,2025-12-08T17:00:00,2025-12-09T17:40:16.144838
400,328,97,156,2024-08-20T07:00:00,2024-08-21T04:35:49.084203
401,329,252,159,2026-06-22T08:00:00,2026-06-22T09:28:32.846294
402,329,13,218,2025-04-19T05:00:00,2025-04-19T08:20:53.351616
403,330,224,106,2025-03-23T08:00:00,2025-03-24T01:17:03.210318
404,331,120,209,2025-01-03T08:00:00,2025-01-03T12:37:27.322461
405,331,54,215,2024-02-15T11:00:00,2024-02-15T18:30:58.390826
406,332,35,216,2025-12-14T14:00:00,2025-12-15T07:38:59.755463
407,333,212,180,2024-07-15T16:00:00,2024-07-16T04:00:19.333527
408,334,182,110,2025-10-17T09:00:00,2025-10-17T22:45:08.243297
409,335,82,88,2025-12-15T10:00:00,2025-12-16T04:09:19.344561
410,335,103,74,2024-01-10T14:00:00,2024-01-11T09:08:00.142819
411,336,171,39,2025-04-18T17:00:00,2025-04-19T19:06:36.814077
412,337,230,227,2025-07-09T19:00:00,2025-07-10T19:56:20.268410
413,338,55,185,2025-04-28T13:00:00,2025-04-29T01:07:58.813090
414,339,186,173,2025-07-17T07:00:00,2025-07-17T20:40:59.354095
415,340,239,46,2024-08-02T19:00:00,2024-08-03T22:45:11.196611
416,341,118,184,2025-10-14T16:00:00,2025-10-15T21:25:58.458898
417,342,41,28,2025-06-17T05:00:00,2025-06-17T20:34:46.853348
418,343,126,234,2024-03-17T06:00:00,2024-03-17T20:00:46.116472
419,344,269,26,2024-08-12T11:00:00,2024-08-12T18:44:05.612698
420,345,175,249,2024-10-20T15:00:00,2024-10-21T15:41:07.818850
421,345,6,252,2025-10-03T09:00:00,2025-10-03T15:16:51.991395
422,346,234,181,2025-11-10T05:00:00,2025-11-10T21:39:24.742578
423,347,179,235,2026-06-29T05:00:00,2026-06-29T13:57:42.407100
424,348,202,264,2025-06-17T19:00:00,2025-06-18T22:51:45.740507
425,349,140,83,2025-09-29T08:00:00,2025-09-29T12:04:52.076806
426,350,35,19,2024-06-05T18:00:00,2024-06-06T08:13:06.583687
427,351,186,96,2026-02-12T06:00:00,2026-02-12T21:26:18.432674
428,352,158,62,2025-04-11T16:00:00,2025-04-12T05:21:25.529444
429,353,159,185,2025-10-28T08:00:00,2025-10-28T18:26:54.469718
430,354,33,214,2024-03-29T11:00:00,2024-03-30T02:56:53.364834
431,355,89,5,2024-01-14T08:00:00,2024-01-14T21:37:48.979342
432,356,270,55,2024-08-30T19:00:00,2024-08-31T17:31:52.735129
433,357,63,159,2026-04-28T18:00:00,2026-04-29T09:35:45.539687
434,358,238,114,2026-06-06T12:00:00,2026-06-06T17:03:36.382671
435,359,300,136,2025-06-21T05:00:00,2025-06-21T16:00:36.378343
436,359,52,81,2025-05-28T11:00:00,2025-05-29T16:19:47.437246
437,360,177,156,2024-11-18T13:00:00,2024-11-19T10:31:56.488942
438,361,174,155,2025-09-15T18:00:00,2025-09-16T13:42:22.263702
439,362,226,106,2025-07-25T13:00:00,2025-07-26T07:59:58.774141
440,363,131,193,2026-06-05T17:00:00,2026-06-06T02:41:38.393376
441,364,62,100,2025-01-12T11:00:00,2025-01-13T15:19:55.076149
442,365,164,248,2024-11-25T06:00:00,2024-11-25T21:26:11.695543
443,366,213,250,2025-02-25T11:00:00,2025-02-26T05:04:26.919263
444,366,151,13,2025-11-30T17:00:00,2025-12-01T06:23:42.666696
445,367,2,52,2024-05-14T11:00:00,2024-05-15T16:22:08.123683
446,368,70,225,2024-11-14T05:00:00,2024-11-15T06:38:08.013676
447,369,39,84,2025-02-11T13:00:00,2025-02-12T01:20:00.192706
448,370,109,171,2026-02-22T17:00:00,2026-02-23T21:30:11.172931
449,371,82,207,2025-03-30T14:00:00,2025-03-31T02:23:32.681705
450,371,121,17,2024-03-06T14:00:00,2024-03-06T18:38:41.793315
451,372,274,19,2025-12-02T06:00:00,2025-12-03T07:43:51.131444
452,373,139,176,2025-06-12T16:00:00,2025-06-13T05:28:54.873569
453,373,137,74,2025-09-02T08:00:00,2025-09-02T11:44:02.102524
454,374,126,76,2024-03-11T10:00:00,2024-03-11T18:55:52.845380
455,375,290,89,2026-05-11T18:00:00,2026-05-12T03:43:42.876755
456,376,269,47,2025-08-21T20:00:00,2025-08-22T02:37:27.193029
457,377,57,205,2026-02-06T07:00:00,2026-02-06T11:59:37.064673
458,378,287,249,2024-03-23T16:00:00,2024-03-24T20:02:16.078575
459,379,282,2,2024-08-10T06:00:00,2024-08-11T03:22:24.778553
460,380,145,204,2024-02-16T06:00:00,2024-02-17T06:40:55.458602
461,381,235,153,2025-07-26T12:00:00,2025-07-26T19:21:47.693800
462,382,260,127,2025-08-19T20:00:00,2025-08-20T08:04:20.461112
463,383,134,123,2024-08-18T14:00:00,2024-08-19T17:07:33.001533
464,384,64,212,2025-01-11T08:00:00,2025-01-11T09:31:20.224432
465,385,292,8,2025-03-28T13:00:00,2025-03-28T18:15:20.056728
466,386,40,103,2024-12-07T07:00:00,2024-12-07T18:18:46.660295
467,387,124,149,2025-07-27T20:00:00,2025-07-28T14:20:59.377800
468,388,257,107,2025-09-18T11:00:00,2025-09-18T20:45:53.355392
469,389,298,28,2024-02-09T19:00:00,2024-02-10T19:35:44.815632
470,390,90,165,2024-07-19T12:00:00,2024-07-20T16:53:26.634224
471,391,178,6,2025-02-26T18:00:00,2025-02-27T15:06:43.777934
472,391,243,169,2025-06-23T07:00:00,2025-06-23T20:28:15.011663
473,392,289,5,2024-12-24T06:00:00,2024-12-25T05:54:00.934770
474,393,283,255,2025-01-22T20:00:00,2025-01-23T16:46:09.021569
475,393,235,148,2025-04-27T19:00:00,2025-04-28T05:05:27.255950
476,394,215,203,2026-05-19T10:00:00,2026-05-19T13:22:43.588239
477,395,214,184,2024-06-24T07:00:00,2024-06-24T08:27:25.681038
478,396,103,138,2026-01-28T18:00:00,2026-01-29T12:36:35.204484
479,397,52,226,2024-10-27T16:00:00,2024-10-27T23:06:49.175361
480,398,241,27,2024-07-20T10:00:00,2024-07-20T19:48:05.683723
481,399,106,26,2024-03-21T06:00:00,2024-03-21T21:50:35.339496
482,400,11,115,2024-09-16T09:00:00,2024-09-16T13:56:13.104425
483,400,299,122,2024-01-21T05:00:00,2024-01-22T04:47:01.069166
484,401,68,157,2026-02-14T08:00:00,2026-02-15T09:03:55.040684
485,402,149,65,2024-06-19T15:00:00,2024-06-20T08:23:55.854907
486,403,115,174,2024-12-21T10:00:00,2024-12-22T01:52:59.746862
487,404,11,89,2026-05-28T18:00:00,2026-05-29T14:22:39.315034
488,404,262,4,2024-06-16T10:00:00,2024-06-16T21:42:13.203936
489,405,262,6,2026-01-20T06:00:00,2026-01-20T11:09:34.514039
490,405,33,60,2026-06-05T17:00:00,2026-06-06T15:43:03.317969
491,406,189,100,2024-12-21T11:00:00,2024-12-22T11:38:17.621267
492,407,295,93,2024-12-21T09:00:00,2024-12-21T17:10:12.381474
493,408,95,41,2024-12-23T13:00:00,2024-12-24T12:01:15.826854
494,408,177,11,2024-04-01T09:00:00,2024-04-02T08:10:12.733819
495,409,151,62,2026-01-29T17:00:00,2026-01-30T09:36:36.238670
496,410,229,57,2026-03-24T06:00:00,2026-03-24T13:43:39.572469
497,411,173,189,2025-01-12T16:00:00,2025-01-13T19:23:56.340748
498,412,107,95,2025-07-22T10:00:00,2025-07-22T13:36:16.328918
499,412,176,103,2024-12-01T10:00:00,2024-12-02T03:44:59.213627
500,413,236,26,2024-07-19T07:00:00,2024-07-20T12:15:23.149410
501,413,75,107,2025-04-23T13:00:00,2025-04-23T18:00:43.393034
502,414,161,100,2026-05-09T10:00:00,2026-05-10T05:47:47.058189
503,415,213,120,2025-03-30T13:00:00,2025-03-30T17:08:26.558146
504,415,222,161,2024-05-04T12:00:00,2024-05-05T17:23:11.145845
505,416,215,223,2026-05-09T19:00:00,2026-05-10T03:27:48.413116
506,417,264,180,2024-12-11T09:00:00,2024-12-12T08:08:23.422657
507,418,290,211,2025-10-07T08:00:00,2025-10-07T18:49:36.240848
508,419,292,92,2024-12-25T14:00:00,2024-12-26T01:01:14.118310
509,420,177,248,2025-01-27T09:00:00,2025-01-27T22:33:30.446338
510,421,189,191,2025-08-25T12:00:00,2025-08-26T04:28:06.697579
511,421,130,254,2024-09-13T10:00:00,2024-09-13T15:42:51.850966
512,422,104,98,2024-02-21T15:00:00,2024-02-22T18:55:56.903101
513,423,75,81,2024-06-04T15:00:00,2024-06-05T18:46:50.960624
514,424,107,152,2026-03-04T18:00:00,2026-03-05T18:30:49.363399
515,425,240,118,2026-05-06T10:00:00,2026-05-07T08:34:22.349264
516,426,219,154,2025-09-23T15:00:00,2025-09-24T14:59:39.509909
517,427,169,177,2024-04-12T18:00:00,2024-04-13T11:43:19.549176
518,428,248,124,2024-07-10T18:00:00,2024-07-11T00:22:19.296994
519,429,17,53,2025-04-16T13:00:00,2025-04-17T13:13:27.424065
520,430,135,270,2024-09-29T20:00:00,2024-09-30T03:09:22.186896
521,430,56,206,2024-06-17T10:00:00,2024-06-17T17:29:16.993528
522,431,298,64,2025-04-21T17:00:00,2025-04-22T19:27:43.558084
523,432,276,242,2026-01-26T17:00:00,2026-01-27T15:22:37.899134
524,433,88,166,2026-05-13T18:00:00,2026-05-14T07:33:41.357901
525,434,86,181,2025-01-18T11:00:00,2025-01-19T02:18:00.098736
526,435,225,97,2025-02-01T12:00:00,2025-02-02T13:47:23.817187
527,436,287,113,2025-06-15T18:00:00,2025-06-15T20:12:23.026470
528,437,215,32,2024-05-01T18:00:00,2024-05-02T22:06:28.005119
529,438,96,28,2024-10-15T16:00:00,2024-10-16T13:02:42.699884
530,439,79,256,2026-06-21T18:00:00,2026-06-22T08:28:23.499339
531,440,179,251,2025-04-03T08:00:00,2025-04-04T09:13:37.991733
532,441,68,95,2024-07-25T17:00:00,2024-07-26T03:31:58.246926
533,442,28,210,2025-03-04T18:00:00,2025-03-05T16:07:16.178856
534,443,250,139,2026-06-12T19:00:00,2026-06-13T01:52:53.452323
535,443,164,75,2024-04-14T10:00:00,2024-04-15T09:31:19.551372
536,444,214,89,2024-04-04T08:00:00,2024-04-05T01:05:49.470567
537,445,116,99,2025-12-31T15:00:00,2026-01-01T14:34:39.425169
538,446,203,142,2024-10-23T08:00:00,2024-10-23T21:00:16.847162
539,446,304,99,2024-05-13T12:00:00,2024-05-14T15:34:07.821110
540,447,21,169,2025-01-04T20:00:00,2025-01-05T21:43:14.359784
541,448,59,252,2026-06-10T06:00:00,2026-06-10T14:56:02.865878
542,449,57,182,2025-10-12T05:00:00,2025-10-12T20:57:27.788104
543,450,17,197,2026-04-21T05:00:00,2026-04-22T04:32:35.394718
544,450,87,56,2026-05-11T05:00:00,2026-05-12T02:56:26.827889
545,451,14,134,2024-08-13T11:00:00,2024-08-13T21:24:30.867743
546,452,266,141,2025-12-23T20:00:00,2025-12-24T10:41:00.710926
547,453,72,153,2024-01-05T12:00:00,2024-01-06T08:37:55.405944
548,454,207,199,2024-04-24T09:00:00,2024-04-25T11:01:45.798977
549,455,287,84,2025-03-14T10:00:00,2025-03-15T05:46:40.365238
550,456,29,76,2026-02-04T05:00:00,2026-02-04T13:57:58.989846
551,457,213,59,2026-05-15T20:00:00,2026-05-16T21:57:46.696390
552,458,161,23,2024-06-19T11:00:00,2024-06-19T21:51:15.291422
553,459,4,61,2026-03-09T17:00:00,2026-03-10T01:47:56.970308
554,459,148,33,2025-02-22T09:00:00,2025-02-22T17:49:15.317218
555,460,69,184,2024-10-13T11:00:00,2024-10-13T19:35:19.023286
556,461,310,74,2025-03-20T11:00:00,2025-03-21T04:56:03.332947
557,462,49,219,2026-06-05T12:00:00,2026-06-05T17:30:58.656883
558,463,159,229,2025-11-16T07:00:00,2025-11-16T11:52:50.937979
559,463,73,4,2025-03-10T11:00:00,2025-03-10T19:05:21.863440
560,464,299,189,2024-07-24T18:00:00,2024-07-24T22:27:29.597265
561,465,181,211,2025-11-07T13:00:00,2025-11-08T15:12:42.716691
562,465,207,260,2025-06-19T16:00:00,2025-06-20T15:39:03.709162
563,466,1,71,2025-02-24T09:00:00,2025-02-25T03:01:21.018866
564,467,13,96,2024-07-14T10:00:00,2024-07-15T15:00:10.294660
565,468,196,246,2024-03-29T19:00:00,2024-03-29T20:16:49.333157
566,469,222,234,2025-08-16T18:00:00,2025-08-17T09:05:54.647619
567,469,26,182,2025-06-23T12:00:00,2025-06-23T17:19:09.856537
568,470,91,55,2026-03-21T10:00:00,2026-03-21T20:59:30.004383
569,471,295,263,2025-11-06T08:00:00,2025-11-06T12:11:35.557209
570,472,233,123,2026-04-12T08:00:00,2026-04-13T07:42:24.714884
571,473,15,214,2025-02-25T13:00:00,2025-02-25T14:01:05.677234
572,474,269,158,2026-05-05T13:00:00,2026-05-06T10:38:21.300370
573,475,177,58,2026-05-19T13:00:00,2026-05-20T02:59:45.090525
574,476,125,185,2025-04-14T09:00:00,2025-04-15T00:48:43.313752
575,477,213,51,2025-08-30T16:00:00,2025-08-31T09:30:08.871882
576,478,76,80,2025-09-12T05:00:00,2025-09-13T06:55:36.536939
577,479,179,57,2026-03-13T13:00:00,2026-03-13T16:15:32.337427
578,480,59,60,2025-12-31T13:00:00,2026-01-01T03:18:46.565106
579,480,248,169,2026-05-11T11:00:00,2026-05-11T12:02:12.495632
580,481,128,119,2024-07-01T17:00:00,2024-07-02T07:27:38.819907
581,482,166,126,2025-05-21T12:00:00,2025-05-21T22:25:09.385268
582,483,163,246,2024-04-11T18:00:00,2024-04-12T00:12:58.136380
583,484,191,229,2025-03-09T11:00:00,2025-03-10T11:30:59.610602
584,485,249,66,2024-10-25T05:00:00,2024-10-25T20:45:30.428126
585,486,82,21,2025-01-22T09:00:00,2025-01-23T01:55:18.772179
586,486,220,49,2025-04-03T08:00:00,2025-04-04T00:10:46.971815
587,487,175,155,2024-11-03T09:00:00,2024-11-03T19:43:15.263367
588,488,292,170,2024-08-23T13:00:00,2024-08-24T05:27:34.046810
589,489,79,100,2026-03-02T20:00:00,2026-03-03T20:54:00.509204
590,490,79,68,2024-03-19T10:00:00,2024-03-20T04:33:08.401328
591,491,256,142,2024-12-11T07:00:00,2024-12-12T01:19:54.070043
592,492,207,53,2024-11-25T07:00:00,2024-11-25T15:52:37.119800
593,493,293,243,2026-06-25T20:00:00,2026-06-26T22:52:06.047000
594,494,125,104,2026-03-11T05:00:00,2026-03-12T00:20:13.595892
595,494,157,242,2025-09-06T10:00:00,2025-09-06T20:55:53.634904
596,495,257,102,2026-02-19T05:00:00,2026-02-19T07:56:15.106562
597,496,79,195,2026-05-01T08:00:00,2026-05-02T12:57:38.184298
598,497,120,193,2024-01-16T16:00:00,2024-01-17T20:59:03.045762
599,498,30,75,2025-10-18T14:00:00,2025-10-19T10:25:00.354788
600,499,23,190,2025-04-24T08:00:00,2025-04-24T17:51:55.848541
601,500,139,126,2026-01-24T07:00:00,2026-01-24T22:24:48.349192
602,501,173,21,2026-01-13T11:00:00,2026-01-13T22:04:58.050049
603,502,170,123,2024-03-01T14:00:00,2024-03-01T19:13:07.888703
604,503,104,194,2025-02-04T11:00:00,2025-02-05T13:26:38.782935
605,504,302,85,2024-12-26T10:00:00,2024-12-26T20:37:15.119367
606,505,71,175,2024-09-01T17:00:00,2024-09-02T01:25:21.273686
607,506,271,15,2025-03-10T13:00:00,2025-03-11T05:15:15.819509
608,507,209,151,2025-07-19T11:00:00,2025-07-19T19:13:25.575331
609,508,199,116,2026-02-22T05:00:00,2026-02-23T09:10:57.029736
610,509,264,202,2026-04-04T13:00:00,2026-04-05T03:47:49.753738
611,509,1,139,2024-06-08T19:00:00,2024-06-09T21:26:34.002585
612,510,267,61,2025-11-06T17:00:00,2025-11-06T18:48:28.312363
613,511,234,214,2025-05-01T12:00:00,2025-05-02T07:07:22.827041
614,512,52,139,2025-02-26T07:00:00,2025-02-26T18:13:23.411423
615,513,15,160,2026-04-11T06:00:00,2026-04-11T12:17:29.318646
616,514,140,170,2026-05-15T17:00:00,2026-05-16T03:37:36.837584
617,515,266,251,2026-04-29T05:00:00,2026-04-29T16:44:40.958184
618,516,21,211,2025-06-10T06:00:00,2025-06-10T07:37:38.760533
619,516,246,236,2024-05-22T06:00:00,2024-05-23T08:32:52.665704
620,517,18,104,2024-05-20T08:00:00,2024-05-21T08:06:13.795445
621,518,157,179,2025-03-14T15:00:00,2025-03-15T03:45:53.690212
622,519,288,198,2025-04-10T05:00:00,2025-04-10T12:32:46.562014
623,520,262,21,2025-09-12T06:00:00,2025-09-12T07:35:10.348833
624,521,190,260,2024-08-12T08:00:00,2024-08-13T08:12:21.063527
625,522,151,230,2025-11-30T15:00:00,2025-12-01T13:41:21.023038
626,523,119,249,2025-02-03T20:00:00,2025-02-04T15:48:02.606765
627,524,36,146,2024-05-28T11:00:00,2024-05-29T12:44:10.099438
628,524,120,114,2025-01-30T14:00:00,2025-01-31T02:00:23.757320
629,525,103,209,2025-01-17T12:00:00,2025-01-17T23:23:44.901055
630,526,59,94,2025-06-23T11:00:00,2025-06-23T22:13:59.289396
631,526,136,212,2026-02-05T20:00:00,2026-02-05T21:30:16.972935
632,527,251,4,2024-06-14T19:00:00,2024-06-15T16:23:22.321751
633,528,274,75,2026-06-27T06:00:00,2026-06-27T10:30:19.599505
634,529,270,206,2024-08-26T19:00:00,2024-08-28T00:25:15.655760
635,530,231,244,2024-06-28T14:00:00,2024-06-28T21:31:05.383726
636,531,84,74,2024-05-02T09:00:00,2024-05-03T08:07:36.749893
637,532,3,233,2025-12-02T05:00:00,2025-12-03T02:09:46.523405
638,533,261,242,2024-11-08T14:00:00,2024-11-08T17:32:02.674556
639,533,97,147,2025-04-28T10:00:00,2025-04-29T12:38:22.706874
640,534,129,164,2026-05-21T15:00:00,2026-05-22T07:37:19.151716
641,534,147,194,2026-03-13T05:00:00,2026-03-13T10:09:39.243109
642,535,308,7,2025-11-24T12:00:00,2025-11-24T20:45:13.589634
643,536,38,252,2025-03-24T12:00:00,2025-03-24T20:28:06.296030
644,537,27,157,2025-12-13T19:00:00,2025-12-14T13:45:02.255253
645,538,290,189,2026-05-12T15:00:00,2026-05-13T19:18:12.637627
646,538,121,134,2025-05-06T10:00:00,2025-05-06T11:24:43.466113
647,539,106,53,2024-07-03T06:00:00,2024-07-04T05:25:49.144928
648,540,216,184,2024-03-19T14:00:00,2024-03-20T12:04:22.776251
649,541,26,35,2026-04-23T11:00:00,2026-04-24T01:49:27.148325
650,542,155,167,2025-01-27T19:00:00,2025-01-27T23:20:02.024663
651,543,122,32,2024-08-13T14:00:00,2024-08-13T17:52:59.892748
652,544,51,70,2025-07-31T12:00:00,2025-08-01T17:39:05.318986
653,545,278,171,2025-12-05T12:00:00,2025-12-06T08:34:19.302550
654,546,227,13,2024-06-12T05:00:00,2024-06-12T20:43:04.603308
655,547,185,65,2024-10-07T07:00:00,2024-10-08T10:03:24.281310
656,548,101,216,2026-02-07T14:00:00,2026-02-08T12:41:54.094912
657,549,145,151,2024-12-03T10:00:00,2024-12-03T16:37:59.398672
658,550,257,67,2025-10-25T06:00:00,2025-10-26T10:04:51.993335
659,551,219,233,2025-06-06T10:00:00,2025-06-07T09:26:46.013357
660,551,78,71,2026-02-10T14:00:00,2026-02-11T12:41:04.893954
661,552,167,171,2025-05-08T08:00:00,2025-05-08T10:25:21.176932
662,553,35,251,2024-08-26T15:00:00,2024-08-27T07:44:15.796554
663,554,69,110,2024-02-19T17:00:00,2024-02-20T01:51:44.032565
664,555,99,98,2025-08-02T06:00:00,2025-08-03T08:17:49.235260
665,556,116,98,2024-08-19T06:00:00,2024-08-19T14:59:03.707673
666,557,21,101,2025-11-14T11:00:00,2025-11-15T15:10:27.661416
667,558,10,122,2024-05-04T10:00:00,2024-05-04T19:14:11.644464
668,559,26,47,2025-10-10T15:00:00,2025-10-10T21:10:34.616261
669,560,17,7,2025-12-06T20:00:00,2025-12-07T09:22:43.077176
670,561,189,233,2025-01-09T12:00:00,2025-01-09T19:57:33.136566
671,562,119,177,2025-02-01T17:00:00,2025-02-01T20:03:51.326776
672,563,3,167,2024-04-13T07:00:00,2024-04-13T08:50:29.943564
673,563,116,137,2024-09-16T06:00:00,2024-09-16T21:27:12.909535
674,564,30,40,2024-01-18T19:00:00,2024-01-19T16:19:54.849205
675,565,281,155,2026-01-02T13:00:00,2026-01-02T21:47:02.786851
676,566,108,176,2025-04-10T11:00:00,2025-04-11T15:22:04.652882
677,566,194,20,2024-10-08T05:00:00,2024-10-09T10:50:00.380016
678,567,55,268,2024-04-09T05:00:00,2024-04-09T06:01:50.594918
679,568,95,152,2025-12-13T08:00:00,2025-12-13T21:14:31.446106
680,569,304,52,2025-08-26T14:00:00,2025-08-27T06:25:31.310743
681,569,225,225,2024-05-25T09:00:00,2024-05-26T03:49:37.863440
682,570,124,146,2025-01-13T12:00:00,2025-01-14T09:42:34.946802
683,571,58,213,2026-02-24T07:00:00,2026-02-25T11:56:57.231357
684,572,163,40,2024-08-01T12:00:00,2024-08-01T18:14:57.233973
685,573,299,30,2026-05-11T20:00:00,2026-05-12T17:56:06.115315
686,574,174,68,2026-02-23T10:00:00,2026-02-24T07:06:48.844803
687,574,285,118,2025-11-13T11:00:00,2025-11-14T16:57:52.806335
688,575,112,123,2025-06-08T16:00:00,2025-06-09T12:19:06.546619
689,576,176,249,2026-06-28T11:00:00,2026-06-28T14:34:56.850676
690,577,154,228,2025-01-25T20:00:00,2025-01-26T21:48:54.036745
691,577,262,191,2024-08-07T11:00:00,2024-08-07T15:28:55.039624
692,578,98,213,2024-11-20T12:00:00,2024-11-21T09:30:02.756692
693,579,173,85,2025-12-06T10:00:00,2025-12-07T11:03:59.661353
694,580,163,152,2024-07-11T06:00:00,2024-07-11T19:55:33.093352
695,581,49,142,2024-12-23T10:00:00,2024-12-23T16:46:40.904571
696,582,11,176,2026-04-18T12:00:00,2026-04-19T13:50:10.695725
697,583,210,192,2025-05-21T06:00:00,2025-05-22T08:32:51.561699
698,584,98,125,2024-03-21T16:00:00,2024-03-22T16:36:39.140557
699,585,179,89,2025-03-05T06:00:00,2025-03-05T11:27:33.602293
700,586,18,259,2024-08-16T19:00:00,2024-08-17T00:40:14.115311
701,587,74,241,2026-03-12T20:00:00,2026-03-13T20:23:32.111188
702,588,290,169,2025-06-18T17:00:00,2025-06-18T20:33:41.288484
703,589,6,19,2024-05-25T05:00:00,2024-05-25T09:29:24.857173
704,590,66,77,2026-05-29T09:00:00,2026-05-29T23:17:43.226899
705,590,273,167,2024-02-05T12:00:00,2024-02-05T22:03:12.230131
706,591,136,138,2024-06-18T16:00:00,2024-06-19T00:12:53.092353
707,592,236,181,2026-06-09T17:00:00,2026-06-09T20:03:00.048844
708,593,302,265,2025-05-09T15:00:00,2025-05-10T19:35:09.879449
709,593,228,72,2024-08-30T07:00:00,2024-08-31T10:05:14.902012
710,594,84,80,2025-08-28T09:00:00,2025-08-29T00:59:11.569320
711,595,142,24,2024-04-27T20:00:00,2024-04-28T21:50:47.413317
712,595,259,67,2025-04-09T07:00:00,2025-04-09T16:25:53.157234
713,596,62,249,2026-02-11T06:00:00,2026-02-11T15:03:48.350262
714,597,205,156,2024-12-27T09:00:00,2024-12-28T06:46:21.934223
