supplier_id,legal_name,supplier_type,primary_division_id,onboarding_date,status
520,Conner Farms,farmer,agricore,2024-03-21,active
521,Ramirez Farms,farmer,agricore,2017-11-07,active
522,Mata Farms,farmer,agricore,2023-10-13,active
523,Jackson Farms,farmer,agricore,2017-01-25,active
524,Nelson Farms,farmer,agricore,2021-11-09,active
525,Allison Farms,farmer,agricore,2019-12-27,active
526,Kidd Farms,farmer,agricore,2018-03-03,active
527,Simpson Farms,farmer,agricore,2023-09-25,active
528,Wagner Farms,farmer,agricore,2017-12-03,active
529,Cohen Farms,farmer,agricore,2020-07-19,inactive
530,Goodwin Farms,farmer,agricore,2023-06-14,active
531,Pacheco Farms,farmer,agricore,2020-03-02,active
532,Rodriguez Farms,farmer,agricore,2020-05-21,active
533,Smith Farms,farmer,agricore,2026-05-05,active
534,Baker Farms,farmer,agricore,2019-05-12,active
535,Pineda Farms,farmer,agricore,2024-09-12,active
536,Young Farms,farmer,agricore,2021-05-10,active
537,Williams Farms,farmer,agricore,2025-03-03,active
538,Tran Farms,farmer,agricore,2020-05-04,suspended
539,Campos Farms,farmer,agricore,2020-09-17,inactive
540,Floyd Farms,farmer,agricore,2024-01-11,active
541,Bailey Farms,farmer,agricore,2023-10-04,active
542,Meadows Farms,farmer,agricore,2023-10-01,active
543,Rivera Farms,farmer,agricore,2020-03-14,active
544,Myers Farms,farmer,agricore,2024-07-23,active
545,Landry Farms,farmer,agricore,2024-12-25,active
546,Rogers Farms,farmer,agricore,2022-11-09,active
547,Burton Farms,farmer,agricore,2017-03-15,active
548,Johnson Farms,farmer,agricore,2021-03-14,active
549,Wright Farms,farmer,agricore,2025-04-01,active
550,Miranda Farms,farmer,agricore,2026-03-17,active
551,Gordon Farms,farmer,agricore,2019-03-16,active
552,Perez Farms,farmer,agricore,2025-08-05,active
553,Simmons Farms,farmer,agricore,2017-08-18,active
554,Wright Farms,farmer,agricore,2023-04-12,active
555,Woodard Farms,farmer,agricore,2025-01-21,suspended
556,Combs Farms,farmer,agricore,2022-03-21,active
557,Mcdowell Farms,farmer,agricore,2019-04-01,active
558,Martinez Farms,farmer,agricore,2018-02-05,active
559,Coleman Farms,farmer,agricore,2025-03-29,active
560,Foster Farms,farmer,agricore,2025-02-08,active
561,Cooper Farms,farmer,agricore,2024-08-22,suspended
562,Green Farms,farmer,agricore,2017-07-15,active
563,Chase Farms,farmer,agricore,2023-08-21,active
564,Summers Farms,farmer,agricore,2020-10-29,active
565,Rodriguez Farms,farmer,agricore,2025-05-26,active
566,Bowers Farms,farmer,agricore,2018-05-11,active
567,Jordan Farms,farmer,agricore,2023-09-05,active
568,Clark Farms,farmer,agricore,2017-09-07,inactive
569,Martinez Farms,farmer,agricore,2023-09-06,active
570,Pruitt Farms,farmer,agricore,2018-01-14,active
571,Johnson Farms,farmer,agricore,2023-03-31,active
572,Lewis Farms,farmer,agricore,2022-01-16,active
573,Miller Farms,farmer,agricore,2018-03-23,inactive
574,Mcdaniel Farms,farmer,agricore,2024-01-08,active
575,Gonzales Farms,farmer,agricore,2020-06-24,active
576,Doyle Farms,farmer,agricore,2025-12-22,active
577,Frazier Farms,farmer,agricore,2026-04-13,active
578,Watson Farms,farmer,agricore,2025-05-08,active
579,Ali Farms,farmer,agricore,2020-02-23,active
580,Hines Farms,farmer,agricore,2024-07-31,active
581,Morris Farms,farmer,agricore,2017-05-26,active
582,Obrien Farms,farmer,agricore,2021-12-20,active
583,Ferrell Farms,farmer,agricore,2018-11-14,active
584,Porter Farms,farmer,agricore,2022-01-08,active
585,Bailey Farms,farmer,agricore,2026-01-22,active
586,Vasquez Farms,farmer,agricore,2024-09-21,active
587,Martinez Farms,farmer,agricore,2025-03-27,active
588,Williams Farms,farmer,agricore,2022-05-28,active
589,Miller Farms,farmer,agricore,2019-02-19,active
590,Avila Farms,farmer,agricore,2020-04-03,suspended
591,Allen Farms,farmer,agricore,2017-06-06,active
592,Pearson Farms,farmer,agricore,2019-09-22,suspended
593,Evans Farms,farmer,agricore,2021-11-27,active
594,Ware Farms,farmer,agricore,2019-06-14,active
595,Parsons Farms,farmer,agricore,2021-05-23,active
596,Douglas Farms,farmer,agricore,2022-06-30,active
597,Snyder Farms,farmer,agricore,2024-10-23,active
598,Pope Farms,farmer,agricore,2019-08-01,active
599,Gonzales Farms,farmer,agricore,2018-06-08,active
600,Ewing Farms,farmer,agricore,2022-04-05,active
601,Odonnell Farms,farmer,agricore,2018-04-21,active
602,Delgado Farms,farmer,agricore,2022-07-23,active
603,Allison Farms,farmer,agricore,2018-08-19,active
604,Hoffman Farms,farmer,agricore,2020-08-19,active
605,Rodriguez Farms,farmer,agricore,2023-03-17,suspended
606,Kaufman Farms,farmer,agricore,2021-05-29,active
607,Blake Farms,farmer,agricore,2017-09-04,active
608,Stevens Farms,farmer,agricore,2022-06-23,active
609,Vasquez Farms,farmer,agricore,2025-06-04,active
610,Roman Farms,farmer,agricore,2021-05-09,active
611,Williams Farms,farmer,agricore,2022-12-27,active
612,Ortiz Farms,farmer,agricore,2025-11-17,active
613,Alexander Farms,farmer,agricore,2026-01-30,active
614,Kennedy Farms,farmer,agricore,2022-09-22,inactive
615,Benson Farms,farmer,agricore,2017-02-15,active
616,Collins Farms,farmer,agricore,2017-01-17,active
617,Mack Farms,farmer,agricore,2020-06-25,active
618,Hunter Farms,farmer,agricore,2022-07-27,active
619,Carroll Farms,farmer,agricore,2025-04-07,active
620,Reynolds Farms,farmer,agricore,2024-09-23,suspended
621,Lamb Farms,farmer,agricore,2026-04-09,active
622,Young Farms,farmer,agricore,2023-01-01,inactive
623,Moore Farms,farmer,agricore,2021-12-25,active
624,Robinson Farms,farmer,agricore,2019-04-18,inactive
625,Jones Farms,farmer,agricore,2025-04-15,active
626,Watson Farms,farmer,agricore,2018-04-13,active
627,White Farms,farmer,agricore,2020-05-21,active
628,Medina Farms,farmer,agricore,2020-08-06,active
629,Johnson Farms,farmer,agricore,2018-10-22,active
630,Moyer Farms,farmer,agricore,2025-07-29,active
631,Bryan Farms,farmer,agricore,2025-11-21,active
632,Bender Farms,farmer,agricore,2018-01-27,active
633,Nicholson Farms,farmer,agricore,2022-10-12,active
634,Burgess Farms,farmer,agricore,2021-03-18,active
635,Love Farms,farmer,agricore,2022-05-05,active
636,Patterson Farms,farmer,agricore,2017-06-24,active
637,Stanley Farms,farmer,agricore,2020-09-26,active
638,King Farms,farmer,agricore,2017-10-16,active
639,Jackson Farms,farmer,agricore,2019-03-02,inactive
640,Gomez Farms,farmer,agricore,2020-07-14,active
641,Shields Farms,farmer,agricore,2020-09-13,active
642,Atkins Farms,farmer,agricore,2023-11-05,active
643,Myers Farms,farmer,agricore,2022-01-03,active
644,Marks Farms,farmer,agricore,2021-04-16,active
645,Booth Farms,farmer,agricore,2026-02-26,active
646,Pratt Farms,farmer,agricore,2019-11-14,active
647,Warren Farms,farmer,agricore,2022-06-02,active
648,Mason Farms,farmer,agricore,2019-08-26,active
649,Price Farms,farmer,agricore,2025-05-18,suspended
650,Barrett Farms,farmer,agricore,2023-07-21,active
651,Green Farms,farmer,agricore,2017-05-31,active
652,Harris Farms,farmer,agricore,2020-09-18,inactive
653,Pierce Farms,farmer,agricore,2019-07-21,active
654,Cooper Farms,farmer,agricore,2023-03-30,active
655,Gill Farms,farmer,agricore,2022-06-18,active
656,Schwartz Farms,farmer,agricore,2020-12-03,active
657,Stewart Farms,farmer,agricore,2019-03-22,active
658,Gallagher Farms,farmer,agricore,2022-09-13,active
659,Nelson Farms,farmer,agricore,2024-11-12,active
660,Warren Farms,farmer,agricore,2024-03-14,active
661,Salazar Farms,farmer,agricore,2019-02-25,suspended
662,Levine Farms,farmer,agricore,2022-03-27,active
663,Vazquez Farms,farmer,agricore,2020-02-05,active
664,Houston Farms,farmer,agricore,2017-12-24,active
665,Osborne Farms,farmer,agricore,2022-12-07,active
666,Hicks Farms,farmer,agricore,2024-07-13,active
667,Harris Farms,farmer,agricore,2020-06-17,active
668,Gill Farms,farmer,agricore,2018-01-25,active
669,Roy Farms,farmer,agricore,2017-11-17,inactive
670,Reeves Farms,farmer,agricore,2020-12-17,active
671,Morrison Farms,farmer,agricore,2021-10-19,active
672,Gilbert Farms,farmer,agricore,2021-07-01,active
673,Zimmerman Farms,farmer,agricore,2025-10-02,active
674,Johnson Farms,farmer,agricore,2023-10-09,active
675,Tucker Farms,farmer,agricore,2026-05-12,active
676,Bennett Farms,farmer,agricore,2025-08-06,active
677,Clay Farms,farmer,agricore,2025-05-26,active
678,Thomas Farms,farmer,agricore,2025-02-01,active
679,Sellers Farms,farmer,agricore,2025-06-04,active
680,Mcgee Farms,farmer,agricore,2019-09-13,active
681,Olson Farms,farmer,agricore,2021-05-10,active
682,Day Farms,farmer,agricore,2023-05-03,active
683,Richards Farms,farmer,agricore,2025-09-28,active
684,Wong Farms,farmer,agricore,2021-11-10,active
685,Pacheco Farms,farmer,agricore,2023-08-27,active
686,Jones Farms,farmer,agricore,2025-11-14,active
687,Richard Farms,farmer,agricore,2021-09-01,active
688,Patterson Farms,farmer,agricore,2018-02-16,active
689,Juarez Farms,farmer,agricore,2020-09-08,active
690,Fleming Farms,farmer,agricore,2024-05-10,active
691,Martin Farms,farmer,agricore,2025-10-22,active
692,Howard Farms,farmer,agricore,2021-11-26,active
693,Jones Farms,farmer,agricore,2018-03-26,active
694,Harvey Farms,farmer,agricore,2024-11-28,active
695,Fuller Farms,farmer,agricore,2019-03-25,active
696,Chandler Farms,farmer,agricore,2018-01-20,active
697,Davis Farms,farmer,agricore,2018-01-29,suspended
698,Hughes Farms,farmer,agricore,2024-12-31,active
699,Hood Farms,farmer,agricore,2021-06-11,active
700,Harrington Farms,farmer,agricore,2024-04-04,active
701,Williams Farms,farmer,agricore,2025-05-13,active
702,Dorsey Farms,farmer,agricore,2019-06-23,active
703,Hill Farms,farmer,agricore,2022-11-07,active
704,Torres Farms,farmer,agricore,2019-01-02,active
705,Green Farms,farmer,agricore,2019-01-23,active
706,Coleman Farms,farmer,agricore,2022-08-20,active
707,Navarro Farms,farmer,agricore,2023-02-07,active
708,Edwards Farms,farmer,agricore,2017-02-26,active
709,Cooper Farms,farmer,agricore,2021-09-23,active
710,Hayes Farms,farmer,agricore,2017-07-21,active
711,Robinson Farms,farmer,agricore,2018-11-15,active
712,Peterson Farms,farmer,agricore,2019-12-30,active
713,Stevenson Farms,farmer,agricore,2025-03-13,active
714,Pierce Farms,farmer,agricore,2026-04-01,active
715,Mcdonald Farms,farmer,agricore,2022-12-21,active
716,Thomas Farms,farmer,agricore,2017-10-26,active
717,Briggs Farms,farmer,agricore,2025-10-29,active
718,Wiggins Farms,farmer,agricore,2020-02-17,active
719,Bell Farms,farmer,agricore,2020-03-07,active
720,Washington Farms,farmer,agricore,2017-12-30,active
721,Kennedy Farms,farmer,agricore,2020-07-11,active
722,Powell Farms,farmer,agricore,2023-02-16,active
723,Macdonald Farms,farmer,agricore,2020-09-07,active
724,Torres Farms,farmer,agricore,2020-04-03,active
725,Brock Farms,farmer,agricore,2025-04-08,active
726,Harris Farms,farmer,agricore,2026-04-21,active
727,Cole Farms,farmer,agricore,2023-02-01,active
728,Pham Farms,farmer,agricore,2023-10-05,active
729,Kelley Farms,farmer,agricore,2024-10-08,active
730,Andrews Farms,farmer,agricore,2018-01-28,inactive
731,Giles Farms,farmer,agricore,2023-04-01,active
732,Williams Farms,farmer,agricore,2019-02-09,active
733,Wallace Farms,farmer,agricore,2022-12-20,active
734,Owen Farms,farmer,agricore,2018-10-09,active
735,Hernandez Farms,farmer,agricore,2025-07-08,active
736,Crawford Farms,farmer,agricore,2022-08-29,active
737,Keith Farms,farmer,agricore,2022-09-22,active
738,Ellison Farms,farmer,agricore,2021-05-03,active
739,Moon Farms,farmer,agricore,2018-12-11,inactive
740,Morris Farms,farmer,agricore,2026-05-31,suspended
741,Murphy Farms,farmer,agricore,2023-12-03,active
742,Matthews Farms,farmer,agricore,2018-06-04,active
743,Hale Farms,farmer,agricore,2019-09-14,active
744,Rowe Farms,farmer,agricore,2019-02-20,inactive
745,Patterson Farms,farmer,agricore,2019-07-03,active
746,Williams Farms,farmer,agricore,2017-07-27,active
747,Webb Farms,farmer,agricore,2022-04-17,active
748,Huber Farms,farmer,agricore,2017-12-21,active
749,Carter Farms,farmer,agricore,2023-02-28,active
750,Ferguson Farms,farmer,agricore,2021-05-25,active
751,Estrada Farms,farmer,agricore,2017-06-01,active
752,Alvarez Farms,farmer,agricore,2024-03-17,active
753,Smith Farms,farmer,agricore,2019-06-13,active
754,Wells Farms,farmer,agricore,2023-08-29,active
755,Smith Farms,farmer,agricore,2020-01-11,active
756,Medina Farms,farmer,agricore,2023-11-02,active
757,Hernandez Farms,farmer,agricore,2018-04-14,active
758,Summers Farms,farmer,agricore,2017-01-29,inactive
759,Kramer Farms,farmer,agricore,2023-01-31,active
760,Fox Farms,farmer,agricore,2018-04-06,active
761,Hart Farms,farmer,agricore,2024-05-03,active
762,Brooks Farms,farmer,agricore,2021-07-21,suspended
763,Thomas Farms,farmer,agricore,2021-04-03,active
764,Rhodes Farms,farmer,agricore,2021-05-10,inactive
765,Jones Farms,farmer,agricore,2024-10-31,active
766,Stafford Farms,farmer,agricore,2018-10-31,active
767,King Farms,farmer,agricore,2023-02-09,inactive
768,Morgan Farms,farmer,agricore,2023-11-09,active
769,Strickland Farms,farmer,agricore,2020-05-15,active
770,Ward Farms,farmer,agricore,2018-09-16,active
771,Weber Farms,farmer,agricore,2021-09-08,active
772,Hawkins Farms,farmer,agricore,2020-08-01,active
773,Holt Farms,farmer,agricore,2025-09-25,active
774,Becker Farms,farmer,agricore,2022-11-30,inactive
775,Hanna Farms,farmer,agricore,2022-01-28,suspended
776,Buchanan Farms,farmer,agricore,2020-11-05,active
777,Shelton Farms,farmer,agricore,2022-01-09,active
778,Hubbard Farms,farmer,agricore,2024-10-26,active
779,Nunez Farms,farmer,agricore,2018-02-12,active
780,Thompson Farms,farmer,agricore,2017-08-01,active
781,White Farms,farmer,agricore,2017-04-27,active
782,Abbott Farms,farmer,agricore,2017-08-01,inactive
783,Johnson Farms,farmer,agricore,2023-12-07,inactive
784,Hammond Farms,farmer,agricore,2021-03-14,active
785,Richard Farms,farmer,agricore,2024-08-01,active
786,Mckenzie Farms,farmer,agricore,2025-05-31,active
787,Lee Farms,farmer,agricore,2022-08-25,active
788,Cook Farms,farmer,agricore,2021-09-17,active
789,Terry Farms,farmer,agricore,2023-09-06,active
790,Robinson Farms,farmer,agricore,2022-10-29,active
791,Martin Farms,farmer,agricore,2018-09-10,suspended
792,Figueroa Farms,farmer,agricore,2022-09-15,active
793,Wright Farms,farmer,agricore,2021-08-17,active
794,Smith Farms,farmer,agricore,2023-07-30,active
795,Clark Farms,farmer,agricore,2018-11-14,active
796,Terry Farms,farmer,agricore,2017-04-10,active
797,Hinton Farms,farmer,agricore,2021-11-18,active
798,Randall Farms,farmer,agricore,2023-11-27,active
799,Arroyo Farms,farmer,agricore,2020-10-20,inactive
800,Jackson Farms,farmer,agricore,2026-06-05,active
801,Phillips Farms,farmer,agricore,2023-06-09,active
802,Gonzalez Farms,farmer,agricore,2022-01-18,active
803,Smith Farms,farmer,agricore,2019-11-17,active
804,Ferguson Farms,farmer,agricore,2022-04-13,active
805,Schmitt Farms,farmer,agricore,2021-09-15,active
806,Reeves Farms,farmer,agricore,2025-10-27,active
807,Adams Farms,farmer,agricore,2020-01-23,active
808,Shea Farms,farmer,agricore,2022-10-30,active
809,Snyder Farms,farmer,agricore,2022-01-08,active
810,Hill Farms,farmer,agricore,2018-04-26,active
811,Thomas Farms,farmer,agricore,2018-02-02,active
812,Nichols Farms,farmer,agricore,2020-10-09,active
813,Munoz Farms,farmer,agricore,2021-12-19,active
814,Adams Farms,farmer,agricore,2021-06-05,active
815,Washington Farms,farmer,agricore,2023-09-08,active
816,Harrison Farms,farmer,agricore,2024-08-24,active
817,York Farms,farmer,agricore,2018-04-22,active
818,Parker Farms,farmer,agricore,2022-09-15,active
819,Vargas Farms,farmer,agricore,2025-06-15,active
820,Taylor Farms,farmer,agricore,2022-05-21,active
821,Pena Farms,farmer,agricore,2024-03-01,active
822,Ray Farms,farmer,agricore,2026-05-15,active
823,Stewart Farms,farmer,agricore,2023-03-31,suspended
824,Davis Farms,farmer,agricore,2020-09-17,active
825,Robertson Farms,farmer,agricore,2021-07-22,active
826,Ford Farms,farmer,agricore,2025-02-04,active
827,Villarreal Farms,farmer,agricore,2025-05-08,active
828,Anderson Farms,farmer,agricore,2020-07-15,active
829,Kim Farms,farmer,agricore,2021-04-16,active
830,Flores Farms,farmer,agricore,2025-11-28,active
831,Klein Farms,farmer,agricore,2020-08-16,active
832,Richards Farms,farmer,agricore,2018-09-05,suspended
833,Martinez Farms,farmer,agricore,2017-08-09,active
834,Benjamin Farms,farmer,agricore,2018-04-02,active
835,Rodriguez Farms,farmer,agricore,2019-12-01,active
836,Gonzalez Farms,farmer,agricore,2022-03-11,inactive
837,Lopez Farms,farmer,agricore,2020-12-17,suspended
838,Holmes Farms,farmer,agricore,2026-03-05,active
839,Johnson Farms,farmer,agricore,2018-09-26,inactive
840,Arnold Farms,farmer,agricore,2017-08-26,active
841,Tucker Farms,farmer,agricore,2021-05-15,active
842,Hill Farms,farmer,agricore,2017-03-07,active
843,Moreno Farms,farmer,agricore,2025-09-09,active
844,Melton Farms,farmer,agricore,2023-11-09,suspended
845,Davis Farms,farmer,agricore,2022-10-25,active
846,Thompson Farms,farmer,agricore,2019-05-06,active
847,Oliver Farms,farmer,agricore,2026-01-18,inactive
848,Wilcox Farms,farmer,agricore,2019-10-20,active
849,Hanson Farms,farmer,agricore,2020-07-20,active
850,Jacobs Farms,farmer,agricore,2021-12-17,active
851,Burke Farms,farmer,agricore,2024-08-24,inactive
852,Williams Farms,farmer,agricore,2025-11-01,active
853,Shelton Farms,farmer,agricore,2018-12-28,active
854,Diaz Farms,farmer,agricore,2023-11-27,active
855,Rivas Farms,farmer,agricore,2019-04-28,active
856,Myers Farms,farmer,agricore,2023-04-11,active
857,Baldwin Farms,farmer,agricore,2020-04-27,active
858,Lane Farms,farmer,agricore,2022-12-12,active
859,Johnson Farms,farmer,agricore,2021-09-03,active
860,Lewis Farms,farmer,agricore,2022-12-03,active
