repayment_id,loan_id,due_date,amount_due,amount_paid,paid_date
521,34,2025-03-24,2874.63,2874.63,2025-03-22
522,34,2025-04-23,2874.63,2874.63,2025-05-05
523,34,2025-05-23,2874.63,2874.63,2025-05-23
524,34,2025-06-22,2874.63,2874.63,2025-06-30
525,34,2025-07-22,2874.63,2874.63,2025-08-01
526,34,2025-08-21,2874.63,2874.63,2025-08-21
527,34,2025-09-20,2874.63,2874.63,2025-09-17
528,34,2025-10-20,2874.63,2874.63,2025-10-28
529,34,2025-11-19,2874.63,2874.63,2025-11-23
530,35,2025-04-02,29201.58,29201.58,2025-04-14
531,35,2025-05-02,29201.58,29201.58,2025-04-29
532,35,2025-06-01,29201.58,29201.58,2025-05-30
533,35,2025-07-01,29201.58,29201.58,2025-06-29
534,35,2025-07-31,29201.58,29201.58,2025-08-11
535,35,2025-08-30,29201.58,29201.58,2025-09-08
536,35,2025-09-29,29201.58,29201.58,2025-10-10
537,35,2025-10-29,29201.58,0,
538,35,2025-11-28,29201.58,29201.58,2025-12-03
539,35,2025-12-28,29201.58,29201.58,2025-12-30
540,35,2026-01-27,29201.58,29201.58,2026-01-26
541,35,2026-02-26,29201.58,29201.58,2026-03-03
542,35,2026-03-28,29201.58,29201.58,2026-04-01
543,35,2026-04-27,29201.58,0,
544,35,2026-05-27,29201.58,0,
545,35,2026-06-26,29201.58,0,
546,35,2026-07-26,29201.58,0,
547,35,2026-08-25,29201.58,0,
548,35,2026-09-24,29201.58,0,
549,35,2026-10-24,29201.58,0,
550,35,2026-11-23,29201.58,0,
551,35,2026-12-23,29201.58,0,
552,36,2023-07-27,37265.01,37265.01,2023-08-05
553,36,2023-08-26,37265.01,37265.01,2023-08-30
554,36,2023-09-25,37265.01,37265.01,2023-09-23
555,36,2023-10-25,37265.01,37265.01,2023-11-05
556,36,2023-11-24,37265.01,0,
557,36,2023-12-24,37265.01,37265.01,2023-12-26
558,36,2024-01-23,37265.01,37265.01,2024-02-04
559,36,2024-02-22,37265.01,37265.01,2024-02-20
560,36,2024-03-23,37265.01,37265.01,2024-03-26
561,36,2024-04-22,37265.01,37265.01,2024-04-25
562,36,2024-05-22,37265.01,0,
563,36,2024-06-21,37265.01,0,
564,36,2024-07-21,37265.01,37265.01,2024-07-18
565,36,2024-08-20,37265.01,37265.01,2024-08-17
566,36,2024-09-19,37265.01,37265.01,2024-09-25
567,36,2024-10-19,37265.01,37265.01,2024-10-23
568,36,2024-11-18,37265.01,37265.01,2024-11-18
569,36,2024-12-18,37265.01,37265.01,2024-12-27
570,37,2023-07-05,206404.71,206404.71,2023-07-16
571,37,2023-08-04,206404.71,206404.71,2023-08-06
572,37,2023-09-03,206404.71,206404.71,2023-09-03
573,37,2023-10-03,206404.71,206404.71,2023-10-14
574,37,2023-11-02,206404.71,206404.71,2023-11-09
575,37,2023-12-02,206404.71,206404.71,2023-12-06
576,37,2024-01-01,206404.71,206404.71,2024-01-02
577,37,2024-01-31,206404.71,206404.71,2024-02-08
578,38,2025-04-02,109207.92,0,
579,38,2025-05-02,109207.92,109207.92,2025-04-30
580,38,2025-06-01,109207.92,109207.92,2025-06-13
581,38,2025-07-01,109207.92,109207.92,2025-06-29
582,38,2025-07-31,109207.92,109207.92,2025-08-03
583,38,2025-08-30,109207.92,109207.92,2025-09-02
584,38,2025-09-29,109207.92,109207.92,2025-10-04
585,38,2025-10-29,109207.92,109207.92,2025-11-06
586,38,2025-11-28,109207.92,109207.92,2025-12-09
587,38,2025-12-28,109207.92,109207.92,2026-01-03
588,38,2026-01-27,109207.92,109207.92,2026-01-28
589,38,2026-02-26,109207.92,109207.92,2026-03-01
590,38,2026-03-28,109207.92,109207.92,2026-03-28
591,38,2026-04-27,109207.92,109207.92,2026-05-04
592,38,2026-05-27,109207.92,109207.92,2026-06-01
593,38,2026-06-26,109207.92,109207.92,2026-07-06
594,38,2026-07-26,109207.92,0,
595,38,2026-08-25,109207.92,0,
596,38,2026-09-24,109207.92,0,
597,39,2023-12-21,159232.13,0,
598,39,2024-01-20,159232.13,159232.13,2024-01-29
599,39,2024-02-19,159232.13,159232.13,2024-02-22
600,39,2024-03-20,159232.13,0,
601,39,2024-04-19,159232.13,159232.13,2024-04-22
602,39,2024-05-19,159232.13,159232.13,2024-05-16
603,39,2024-06-18,159232.13,0,
604,39,2024-07-18,159232.13,159232.13,2024-07-29
605,39,2024-08-17,159232.13,159232.13,2024-08-14
606,39,2024-09-16,159232.13,0,
607,39,2024-10-16,159232.13,0,
608,39,2024-11-15,159232.13,159232.13,2024-11-20
609,39,2024-12-15,159232.13,159232.13,2024-12-13
610,39,2025-01-14,159232.13,159232.13,2025-01-16
611,39,2025-02-13,159232.13,0,
612,39,2025-03-15,159232.13,159232.13,2025-03-21
613,39,2025-04-14,159232.13,159232.13,2025-04-17
614,40,2023-09-18,64881.75,64881.75,2023-09-20
615,40,2023-10-18,64881.75,64881.75,2023-10-29
616,40,2023-11-17,64881.75,64881.75,2023-11-26
617,40,2023-12-17,64881.75,64881.75,2023-12-27
618,40,2024-01-16,64881.75,64881.75,2024-01-22
619,40,2024-02-15,64881.75,64881.75,2024-02-14
620,40,2024-03-16,64881.75,64881.75,2024-03-20
621,40,2024-04-15,64881.75,64881.75,2024-04-18
622,40,2024-05-15,64881.75,64881.75,2024-05-26
623,40,2024-06-14,64881.75,64881.75,2024-06-17
624,40,2024-07-14,64881.75,64881.75,2024-07-17
625,40,2024-08-13,64881.75,64881.75,2024-08-21
626,40,2024-09-12,64881.75,64881.75,2024-09-18
627,40,2024-10-12,64881.75,64881.75,2024-10-24
628,40,2024-11-11,64881.75,64881.75,2024-11-15
629,40,2024-12-11,64881.75,64881.75,2024-12-08
630,40,2025-01-10,64881.75,64881.75,2025-01-12
631,40,2025-02-09,64881.75,64881.75,2025-02-07
632,40,2025-03-11,64881.75,64881.75,2025-03-22
633,40,2025-04-10,64881.75,64881.75,2025-04-09
634,40,2025-05-10,64881.75,64881.75,2025-05-08
635,41,2023-06-16,4659.07,4659.07,2023-06-20
636,41,2023-07-16,4659.07,4659.07,2023-07-14
637,41,2023-08-15,4659.07,0,
638,41,2023-09-14,4659.07,4659.07,2023-09-22
639,41,2023-10-14,4659.07,4659.07,2023-10-11
640,41,2023-11-13,4659.07,4659.07,2023-11-16
641,41,2023-12-13,4659.07,4659.07,2023-12-24
642,41,2024-01-12,4659.07,4659.07,2024-01-18
643,41,2024-02-11,4659.07,0,
644,41,2024-03-12,4659.07,4659.07,2024-03-22
645,41,2024-04-11,4659.07,4659.07,2024-04-12
646,41,2024-05-11,4659.07,0,
647,41,2024-06-10,4659.07,0,
648,41,2024-07-10,4659.07,4659.07,2024-07-08
649,41,2024-08-09,4659.07,4659.07,2024-08-14
650,41,2024-09-08,4659.07,0,
651,41,2024-10-08,4659.07,4659.07,2024-10-11
652,42,2025-01-19,403668.37,403668.37,2025-01-30
653,42,2025-02-18,403668.37,403668.37,2025-02-27
654,42,2025-03-20,403668.37,403668.37,2025-03-26
655,42,2025-04-19,403668.37,403668.37,2025-04-26
656,42,2025-05-19,403668.37,403668.37,2025-05-23
657,42,2025-06-18,403668.37,403668.37,2025-06-22
658,42,2025-07-18,403668.37,403668.37,2025-07-29
659,43,2023-07-08,153379.41,0,
660,43,2023-08-07,153379.41,153379.41,2023-08-07
661,43,2023-09-06,153379.41,0,
662,43,2023-10-06,153379.41,153379.41,2023-10-17
663,43,2023-11-05,153379.41,0,
664,43,2023-12-05,153379.41,153379.41,2023-12-03
665,43,2024-01-04,153379.41,153379.41,2024-01-04
666,44,2024-03-22,120394.16,120394.16,2024-03-21
667,44,2024-04-21,120394.16,120394.16,2024-04-27
668,44,2024-05-21,120394.16,120394.16,2024-05-23
669,44,2024-06-20,120394.16,120394.16,2024-06-28
670,44,2024-07-20,120394.16,120394.16,2024-07-18
671,44,2024-08-19,120394.16,120394.16,2024-08-20
672,44,2024-09-18,120394.16,0,
673,44,2024-10-18,120394.16,120394.16,2024-10-24
674,44,2024-11-17,120394.16,120394.16,2024-11-25
675,44,2024-12-17,120394.16,120394.16,2024-12-21
676,44,2025-01-16,120394.16,120394.16,2025-01-16
677,44,2025-02-15,120394.16,120394.16,2025-02-27
678,44,2025-03-17,120394.16,120394.16,2025-03-17
679,44,2025-04-16,120394.16,120394.16,2025-04-21
680,44,2025-05-16,120394.16,120394.16,2025-05-25
681,44,2025-06-15,120394.16,120394.16,2025-06-23
682,44,2025-07-15,120394.16,120394.16,2025-07-18
683,44,2025-08-14,120394.16,120394.16,2025-08-17
684,45,2023-03-04,139902.09,139902.09,2023-03-09
685,45,2023-04-03,139902.09,139902.09,2023-04-13
686,45,2023-05-03,139902.09,139902.09,2023-05-07
687,45,2023-06-02,139902.09,139902.09,2023-06-03
688,45,2023-07-02,139902.09,139902.09,2023-07-01
689,45,2023-08-01,139902.09,139902.09,2023-08-12
690,45,2023-08-31,139902.09,139902.09,2023-09-10
691,45,2023-09-30,139902.09,139902.09,2023-10-08
692,45,2023-10-30,139902.09,139902.09,2023-11-08
693,45,2023-11-29,139902.09,139902.09,2023-11-28
694,46,2023-10-08,123174.01,123174.01,2023-10-06
695,46,2023-11-07,123174.01,123174.01,2023-11-08
696,46,2023-12-07,123174.01,123174.01,2023-12-14
697,46,2024-01-06,123174.01,123174.01,2024-01-07
698,46,2024-02-05,123174.01,123174.01,2024-02-06
699,46,2024-03-06,123174.01,123174.01,2024-03-10
700,46,2024-04-05,123174.01,123174.01,2024-04-03
701,46,2024-05-05,123174.01,123174.01,2024-05-09
702,46,2024-06-04,123174.01,123174.01,2024-06-15
703,46,2024-07-04,123174.01,123174.01,2024-07-07
704,46,2024-08-03,123174.01,123174.01,2024-08-03
705,46,2024-09-02,123174.01,123174.01,2024-09-05
706,46,2024-10-02,123174.01,123174.01,2024-10-11
707,46,2024-11-01,123174.01,123174.01,2024-11-10
708,46,2024-12-01,123174.01,123174.01,2024-11-30
709,46,2024-12-31,123174.01,123174.01,2025-01-01
710,46,2025-01-30,123174.01,123174.01,2025-02-03
711,46,2025-03-01,123174.01,123174.01,2025-02-27
712,46,2025-03-31,123174.01,123174.01,2025-03-28
713,46,2025-04-30,123174.01,123174.01,2025-05-05
714,46,2025-05-30,123174.01,123174.01,2025-06-07
715,47,2023-04-08,245991.32,245991.32,2023-04-13
716,47,2023-05-08,245991.32,245991.32,2023-05-08
717,47,2023-06-07,245991.32,245991.32,2023-06-09
718,47,2023-07-07,245991.32,245991.32,2023-07-04
719,47,2023-08-06,245991.32,245991.32,2023-08-13
720,47,2023-09-05,245991.32,245991.32,2023-09-03
721,47,2023-10-05,245991.32,245991.32,2023-10-16
722,47,2023-11-04,245991.32,245991.32,2023-11-12
723,47,2023-12-04,245991.32,245991.32,2023-12-14
724,47,2024-01-03,245991.32,245991.32,2024-01-03
725,47,2024-02-02,245991.32,245991.32,2024-02-09
726,47,2024-03-03,245991.32,245991.32,2024-03-07
727,48,2023-03-08,57813.65,57813.65,2023-03-14
728,48,2023-04-07,57813.65,57813.65,2023-04-08
729,48,2023-05-07,57813.65,0,
730,48,2023-06-06,57813.65,57813.65,2023-06-06
731,48,2023-07-06,57813.65,57813.65,2023-07-17
732,48,2023-08-05,57813.65,57813.65,2023-08-11
733,48,2023-09-04,57813.65,57813.65,2023-09-12
734,48,2023-10-04,57813.65,57813.65,2023-10-08
735,48,2023-11-03,57813.65,57813.65,2023-11-01
736,48,2023-12-03,57813.65,57813.65,2023-12-01
737,48,2024-01-02,57813.65,0,
738,48,2024-02-01,57813.65,57813.65,2024-02-07
739,48,2024-03-02,57813.65,57813.65,2024-03-08
740,48,2024-04-01,57813.65,57813.65,2024-04-04
741,48,2024-05-01,57813.65,0,
742,48,2024-05-31,57813.65,57813.65,2024-06-03
743,48,2024-06-30,57813.65,57813.65,2024-06-30
744,49,2024-10-17,187677.18,187677.18,2024-10-28
745,49,2024-11-16,187677.18,187677.18,2024-11-15
746,49,2024-12-16,187677.18,0,
747,49,2025-01-15,187677.18,187677.18,2025-01-16
748,49,2025-02-14,187677.18,0,
749,49,2025-03-16,187677.18,187677.18,2025-03-18
750,49,2025-04-15,187677.18,0,
751,49,2025-05-15,187677.18,187677.18,2025-05-18
752,49,2025-06-14,187677.18,187677.18,2025-06-13
753,49,2025-07-14,187677.18,187677.18,2025-07-18
754,50,2023-08-03,41003.94,41003.94,2023-08-05
755,50,2023-09-02,41003.94,41003.94,2023-08-31
756,50,2023-10-02,41003.94,41003.94,2023-10-06
757,50,2023-11-01,41003.94,41003.94,2023-11-05
758,50,2023-12-01,41003.94,41003.94,2023-11-30
759,50,2023-12-31,41003.94,41003.94,2024-01-02
760,50,2024-01-30,41003.94,41003.94,2024-02-05
761,50,2024-02-29,41003.94,41003.94,2024-02-27
762,50,2024-03-30,41003.94,41003.94,2024-04-11
763,50,2024-04-29,41003.94,41003.94,2024-04-30
764,50,2024-05-29,41003.94,41003.94,2024-06-09
765,50,2024-06-28,41003.94,41003.94,2024-07-08
766,50,2024-07-28,41003.94,41003.94,2024-08-06
767,50,2024-08-27,41003.94,41003.94,2024-09-07
768,50,2024-09-26,41003.94,41003.94,2024-09-24
769,50,2024-10-26,41003.94,41003.94,2024-10-28
770,50,2024-11-25,41003.94,41003.94,2024-12-06
771,50,2024-12-25,41003.94,41003.94,2024-12-29
772,50,2025-01-24,41003.94,41003.94,2025-01-30
773,50,2025-02-23,41003.94,41003.94,2025-02-20
774,50,2025-03-25,41003.94,41003.94,2025-04-02
775,50,2025-04-24,41003.94,41003.94,2025-05-04
776,50,2025-05-24,41003.94,41003.94,2025-06-05
777,50,2025-06-23,41003.94,41003.94,2025-06-21
778,51,2024-04-09,139199.96,139199.96,2024-04-19
779,51,2024-05-09,139199.96,139199.96,2024-05-21
780,51,2024-06-08,139199.96,139199.96,2024-06-11
781,51,2024-07-08,139199.96,139199.96,2024-07-11
782,51,2024-08-07,139199.96,139199.96,2024-08-13
783,51,2024-09-06,139199.96,139199.96,2024-09-09
784,51,2024-10-06,139199.96,139199.96,2024-10-17
785,51,2024-11-05,139199.96,139199.96,2024-11-07
786,51,2024-12-05,139199.96,139199.96,2024-12-17
787,51,2025-01-04,139199.96,0,
788,51,2025-02-03,139199.96,139199.96,2025-02-08
789,51,2025-03-05,139199.96,139199.96,2025-03-10
790,51,2025-04-04,139199.96,139199.96,2025-04-01
791,51,2025-05-04,139199.96,139199.96,2025-05-12
792,51,2025-06-03,139199.96,139199.96,2025-06-12
793,51,2025-07-03,139199.96,139199.96,2025-07-15
794,52,2024-09-29,24808.72,24808.72,2024-10-04
795,52,2024-10-29,24808.72,24808.72,2024-11-09
796,52,2024-11-28,24808.72,24808.72,2024-12-08
797,52,2024-12-28,24808.72,24808.72,2024-12-29
798,52,2025-01-27,24808.72,24808.72,2025-02-03
799,52,2025-02-26,24808.72,24808.72,2025-03-05
800,52,2025-03-28,24808.72,24808.72,2025-03-25
801,52,2025-04-27,24808.72,24808.72,2025-04-29
802,52,2025-05-27,24808.72,24808.72,2025-06-01
803,52,2025-06-26,24808.72,24808.72,2025-06-27
804,52,2025-07-26,24808.72,24808.72,2025-07-30
805,52,2025-08-25,24808.72,24808.72,2025-09-02
806,52,2025-09-24,24808.72,24808.72,2025-09-25
807,52,2025-10-24,24808.72,24808.72,2025-10-29
808,52,2025-11-23,24808.72,24808.72,2025-11-25
809,52,2025-12-23,24808.72,24808.72,2025-12-23
810,52,2026-01-22,24808.72,24808.72,2026-02-01
811,52,2026-02-21,24808.72,24808.72,2026-02-19
812,52,2026-03-23,24808.72,24808.72,2026-04-02
813,53,2024-09-03,73127.85,73127.85,2024-08-31
814,53,2024-10-03,73127.85,73127.85,2024-10-02
815,53,2024-11-02,73127.85,73127.85,2024-11-12
816,53,2024-12-02,73127.85,73127.85,2024-12-12
817,53,2025-01-01,73127.85,73127.85,2025-01-11
818,53,2025-01-31,73127.85,73127.85,2025-02-05
819,53,2025-03-02,73127.85,73127.85,2025-03-05
820,53,2025-04-01,73127.85,73127.85,2025-03-30
821,53,2025-05-01,73127.85,73127.85,2025-05-12
822,53,2025-05-31,73127.85,73127.85,2025-06-04
823,53,2025-06-30,73127.85,73127.85,2025-06-28
824,53,2025-07-30,73127.85,73127.85,2025-08-09
825,53,2025-08-29,73127.85,73127.85,2025-09-08
826,53,2025-09-28,73127.85,73127.85,2025-10-06
827,53,2025-10-28,73127.85,73127.85,2025-10-28
828,53,2025-11-27,73127.85,73127.85,2025-11-26
829,53,2025-12-27,73127.85,0,
830,53,2026-01-26,73127.85,73127.85,2026-02-01
831,53,2026-02-25,73127.85,73127.85,2026-02-26
832,53,2026-03-27,73127.85,73127.85,2026-04-05
833,53,2026-04-26,73127.85,0,
834,53,2026-05-26,73127.85,73127.85,2026-06-01
835,53,2026-06-25,73127.85,73127.85,2026-07-02
836,53,2026-07-25,73127.85,73127.85,2026-07-22
837,54,2025-03-17,200034.63,200034.63,2025-03-24
838,54,2025-04-16,200034.63,200034.63,2025-04-18
839,54,2025-05-16,200034.63,200034.63,2025-05-13
840,54,2025-06-15,200034.63,0,
841,54,2025-07-15,200034.63,200034.63,2025-07-21
842,54,2025-08-14,200034.63,200034.63,2025-08-15
843,54,2025-09-13,200034.63,200034.63,2025-09-16
844,54,2025-10-13,200034.63,200034.63,2025-10-18
845,54,2025-11-12,200034.63,200034.63,2025-11-12
846,55,2025-02-24,366547.86,366547.86,2025-02-24
847,55,2025-03-26,366547.86,366547.86,2025-04-04
848,55,2025-04-25,366547.86,366547.86,2025-04-27
849,55,2025-05-25,366547.86,366547.86,2025-06-01
850,55,2025-06-24,366547.86,366547.86,2025-06-30
851,55,2025-07-24,366547.86,366547.86,2025-07-31
852,55,2025-08-23,366547.86,0,
853,55,2025-09-22,366547.86,366547.86,2025-10-01
854,56,2024-05-04,84716.05,84716.05,2024-05-09
855,56,2024-06-03,84716.05,84716.05,2024-06-07
856,56,2024-07-03,84716.05,84716.05,2024-07-14
857,56,2024-08-02,84716.05,84716.05,2024-08-14
858,56,2024-09-01,84716.05,84716.05,2024-09-10
859,56,2024-10-01,84716.05,84716.05,2024-10-11
860,56,2024-10-31,84716.05,84716.05,2024-11-08
861,56,2024-11-30,84716.05,84716.05,2024-12-08
862,56,2024-12-30,84716.05,84716.05,2025-01-08
863,56,2025-01-29,84716.05,84716.05,2025-02-04
864,56,2025-02-28,84716.05,84716.05,2025-03-04
865,56,2025-03-30,84716.05,84716.05,2025-04-05
866,56,2025-04-29,84716.05,84716.05,2025-05-04
867,56,2025-05-29,84716.05,84716.05,2025-06-07
868,56,2025-06-28,84716.05,84716.05,2025-06-27
869,57,2025-03-31,205533.83,205533.83,2025-04-05
870,57,2025-04-30,205533.83,205533.83,2025-05-10
871,57,2025-05-30,205533.83,205533.83,2025-05-29
872,57,2025-06-29,205533.83,205533.83,2025-06-26
873,57,2025-07-29,205533.83,205533.83,2025-08-04
874,57,2025-08-28,205533.83,205533.83,2025-09-03
875,57,2025-09-27,205533.83,205533.83,2025-10-04
876,57,2025-10-27,205533.83,205533.83,2025-11-03
877,57,2025-11-26,205533.83,205533.83,2025-12-02
878,57,2025-12-26,205533.83,205533.83,2026-01-03
879,57,2026-01-25,205533.83,205533.83,2026-01-26
880,57,2026-02-24,205533.83,205533.83,2026-02-28
881,57,2026-03-26,205533.83,205533.83,2026-03-30
882,57,2026-04-25,205533.83,205533.83,2026-05-01
883,58,2023-06-28,347857.27,347857.27,2023-07-04
884,58,2023-07-28,347857.27,347857.27,2023-08-03
885,58,2023-08-27,347857.27,347857.27,2023-08-30
886,58,2023-09-26,347857.27,347857.27,2023-10-08
887,58,2023-10-26,347857.27,347857.27,2023-10-24
888,58,2023-11-25,347857.27,347857.27,2023-11-25
889,59,2025-03-03,78856.13,78856.13,2025-03-09
890,59,2025-04-02,78856.13,78856.13,2025-04-09
891,59,2025-05-02,78856.13,78856.13,2025-05-02
892,59,2025-06-01,78856.13,0,
893,59,2025-07-01,78856.13,78856.13,2025-07-06
894,59,2025-07-31,78856.13,0,
895,59,2025-08-30,78856.13,78856.13,2025-08-29
896,59,2025-09-29,78856.13,78856.13,2025-09-30
897,59,2025-10-29,78856.13,78856.13,2025-11-03
898,59,2025-11-28,78856.13,78856.13,2025-11-25
899,59,2025-12-28,78856.13,78856.13,2025-12-25
900,59,2026-01-27,78856.13,78856.13,2026-02-06
901,59,2026-02-26,78856.13,78856.13,2026-03-01
902,59,2026-03-28,78856.13,0,
903,59,2026-04-27,78856.13,78856.13,2026-05-03
904,59,2026-05-27,78856.13,0,
905,59,2026-06-26,78856.13,78856.13,2026-07-07
906,59,2026-07-26,78856.13,78856.13,2026-08-06
907,59,2026-08-25,78856.13,0,
908,59,2026-09-24,78856.13,0,
909,60,2023-05-01,112144.98,112144.98,2023-05-06
910,60,2023-05-31,112144.98,112144.98,2023-06-06
911,60,2023-06-30,112144.98,112144.98,2023-06-27
912,60,2023-07-30,112144.98,112144.98,2023-08-05
913,60,2023-08-29,112144.98,112144.98,2023-08-27
914,60,2023-09-28,112144.98,112144.98,2023-10-07
915,60,2023-10-28,112144.98,112144.98,2023-11-02
916,60,2023-11-27,112144.98,112144.98,2023-12-06
917,60,2023-12-27,112144.98,112144.98,2023-12-29
918,60,2024-01-26,112144.98,112144.98,2024-01-31
919,60,2024-02-25,112144.98,112144.98,2024-02-29
920,61,2023-02-10,192746.69,0,
921,61,2023-03-12,192746.69,192746.69,2023-03-16
922,61,2023-04-11,192746.69,192746.69,2023-04-16
923,61,2023-05-11,192746.69,0,
924,61,2023-06-10,192746.69,192746.69,2023-06-11
925,61,2023-07-10,192746.69,192746.69,2023-07-13
926,61,2023-08-09,192746.69,192746.69,2023-08-12
927,61,2023-09-08,192746.69,192746.69,2023-09-13
928,61,2023-10-08,192746.69,192746.69,2023-10-05
929,61,2023-11-07,192746.69,192746.69,2023-11-07
930,61,2023-12-07,192746.69,192746.69,2023-12-06
931,61,2024-01-06,192746.69,192746.69,2024-01-03
932,61,2024-02-05,192746.69,192746.69,2024-02-04
933,61,2024-03-06,192746.69,192746.69,2024-03-16
934,62,2025-02-21,47681.51,47681.51,2025-02-25
935,62,2025-03-23,47681.51,47681.51,2025-04-02
936,62,2025-04-22,47681.51,0,
937,62,2025-05-22,47681.51,47681.51,2025-05-20
938,62,2025-06-21,47681.51,47681.51,2025-06-23
939,62,2025-07-21,47681.51,47681.51,2025-07-24
940,62,2025-08-20,47681.51,47681.51,2025-08-27
941,62,2025-09-19,47681.51,47681.51,2025-09-27
942,62,2025-10-19,47681.51,47681.51,2025-10-18
943,62,2025-11-18,47681.51,47681.51,2025-11-29
944,62,2025-12-18,47681.51,0,
945,62,2026-01-17,47681.51,47681.51,2026-01-21
946,62,2026-02-16,47681.51,47681.51,2026-02-19
947,62,2026-03-18,47681.51,47681.51,2026-03-25
948,62,2026-04-17,47681.51,47681.51,2026-04-26
949,62,2026-05-17,47681.51,47681.51,2026-05-25
950,62,2026-06-16,47681.51,47681.51,2026-06-26
951,63,2023-04-23,350236.92,0,
952,63,2023-05-23,350236.92,350236.92,2023-05-23
953,63,2023-06-22,350236.92,350236.92,2023-06-25
954,63,2023-07-22,350236.92,350236.92,2023-07-26
955,63,2023-08-21,350236.92,350236.92,2023-08-29
956,63,2023-09-20,350236.92,350236.92,2023-09-28
957,63,2023-10-20,350236.92,350236.92,2023-10-28
958,63,2023-11-19,350236.92,350236.92,2023-11-24
959,64,2024-11-14,44956.31,0,
960,64,2024-12-14,44956.31,44956.31,2024-12-20
961,64,2025-01-13,44956.31,44956.31,2025-01-19
962,64,2025-02-12,44956.31,0,
963,64,2025-03-14,44956.31,44956.31,2025-03-16
964,64,2025-04-13,44956.31,44956.31,2025-04-13
965,64,2025-05-13,44956.31,44956.31,2025-05-12
966,64,2025-06-12,44956.31,44956.31,2025-06-23
967,64,2025-07-12,44956.31,44956.31,2025-07-13
968,64,2025-08-11,44956.31,44956.31,2025-08-08
969,64,2025-09-10,44956.31,44956.31,2025-09-21
970,64,2025-10-10,44956.31,44956.31,2025-10-20
971,64,2025-11-09,44956.31,44956.31,2025-11-10
972,65,2024-02-04,37155.8,37155.8,2024-02-10
973,65,2024-03-05,37155.8,37155.8,2024-03-11
974,65,2024-04-04,37155.8,37155.8,2024-04-16
975,65,2024-05-04,37155.8,37155.8,2024-05-05
