harvest_id,farm_id,product_id,harvest_date,volume_kg,field_agent_employee_id
652,2471,1,2025-03-01,6837.77,1177
653,6680,5,2025-10-03,5424.69,1079
654,3547,119,2026-06-30,2921.64,1118
655,1325,118,2025-04-24,7996.29,1028
656,6552,37,2026-06-30,5164.9,966
657,3689,78,2025-06-19,2782.43,906
658,2566,100,2025-06-12,2231.03,969
659,6302,45,2025-11-11,418.07,945
660,5754,102,2024-05-15,7497.63,1074
661,4077,133,2024-11-01,7608.67,1043
662,775,69,2025-03-27,7414.98,1117
663,3362,15,2024-07-14,2966.55,1188
664,2542,121,2026-06-30,2816.0,1081
665,2686,106,2026-06-30,7232.64,916
666,5155,56,2025-04-04,7202.9,1156
667,2878,73,2024-09-24,6926.21,994
668,4292,53,2024-08-14,7892.26,917
669,3679,99,2025-10-05,4800.02,946
670,560,127,2025-04-23,4759.4,936
671,1896,67,2026-03-18,6290.45,1040
672,3638,22,2024-04-11,7108.13,1029
673,5566,11,2026-06-30,6286.39,1179
674,5232,36,2024-10-24,7302.49,909
675,4123,92,2024-09-15,7188.46,1058
676,4706,96,2025-10-18,5403.27,1114
677,5367,24,2025-05-15,5365.1,948
678,1341,54,2026-06-30,5415.4,1187
679,6293,104,2026-05-03,5184.08,956
680,2717,97,2025-06-04,1307.26,1039
681,1752,22,2026-06-30,3838.49,965
682,5699,28,2025-09-22,4983.31,971
683,1859,124,2024-05-08,1883.18,1089
684,6626,69,2026-06-30,3921.89,1025
685,5606,88,2024-10-08,7380.44,1112
686,1486,23,2025-10-05,4749.43,1118
687,1733,71,2024-04-12,6620.06,996
688,2828,35,2024-06-10,3159.2,1030
689,2473,116,2026-06-30,4086.66,1038
690,6275,137,2025-08-09,2570.58,1185
691,1543,134,2024-02-22,1801.49,1014
692,5815,78,2025-08-12,4613.46,959
693,584,7,2024-03-26,5014.32,1114
694,4329,70,2026-05-24,1399.26,973
695,4230,82,2026-03-07,913.3,980
696,2240,45,2024-11-18,7134.21,1152
697,3845,60,2026-05-25,3162.98,986
698,5918,50,2026-06-30,5330.05,1196
699,6834,131,2026-05-24,4021.29,1157
700,4217,39,2026-06-30,5448.49,1018
701,3756,129,2025-05-10,3855.35,913
702,137,99,2024-01-26,6170.56,1086
703,799,96,2025-08-08,4022.41,998
704,6754,87,2025-06-02,1047.79,1185
705,5292,43,2024-11-09,5106.26,1118
706,2846,77,2026-06-30,6954.92,1044
707,3821,49,2025-05-25,7086.66,996
708,1827,34,2024-10-10,6293.05,905
709,6272,61,2025-10-17,724.24,1154
710,4383,47,2025-05-02,4363.28,1085
711,1973,66,2026-06-30,377.09,906
712,3764,64,2024-02-02,7633.08,918
713,2404,104,2024-11-04,5634.47,1114
714,3379,30,2024-03-24,754.16,1075
715,6993,121,2025-05-26,1574.96,996
716,1659,43,2026-06-30,6616.04,1112
717,483,81,2024-05-06,891.42,995
718,2079,83,2024-04-10,2214.9,1200
719,5095,94,2025-07-02,534.24,966
720,2668,78,2026-03-03,1270.3,1083
721,1283,92,2025-11-11,6506.71,1135
722,1348,30,2026-06-30,6813.88,1095
723,5882,30,2025-12-26,1449.78,1194
724,967,5,2025-04-17,6422.07,980
725,3986,1,2026-06-30,1544.1,1002
726,1987,79,2026-03-10,3202.56,980
727,2485,73,2025-06-07,5862.17,1176
728,2036,111,2025-10-16,4753.09,953
729,4347,100,2026-06-30,1408.57,1186
730,6096,107,2025-10-14,5385.2,1128
731,1093,110,2024-04-17,6863.44,1073
732,3715,46,2026-03-09,4475.36,969
733,2722,15,2026-04-22,2008.73,1116
734,5617,61,2024-11-02,5622.39,1088
735,555,47,2026-05-19,7370.21,1198
736,5147,9,2024-09-09,7513.79,1183
737,3614,114,2025-07-16,3439.19,953
738,1098,46,2024-05-04,3585.82,1101
739,4486,37,2026-06-30,3412.95,1084
740,918,45,2025-01-09,6547.99,964
741,1926,41,2026-05-25,2953.53,1045
742,3176,120,2024-10-22,4018.06,949
743,6668,89,2024-04-15,5326.93,914
744,440,60,2024-08-20,5639.91,1054
745,2113,140,2025-05-12,1936.93,969
746,6951,103,2026-02-19,755.03,1081
747,6898,34,2026-06-30,7447.68,1180
748,1938,53,2025-08-18,5969.26,1176
749,2091,119,2025-01-11,4995.74,1091
750,273,41,2025-05-05,3867.26,1195
751,1620,28,2025-10-26,5533.39,1109
752,3027,83,2024-01-18,2373.91,1037
753,4862,45,2024-05-08,4102.4,1126
754,5183,77,2025-04-17,4602.41,1151
755,5812,86,2025-05-10,689.09,999
756,1344,97,2025-07-10,2344.19,972
757,860,118,2025-11-13,6132.82,925
758,243,94,2026-05-22,6299.77,1128
759,5938,65,2024-09-18,1081.16,979
760,6020,86,2024-05-21,5088.44,1122
761,4042,43,2024-03-15,4259.3,1038
762,5445,112,2025-06-03,6378.64,945
763,5,23,2026-06-30,1671.9,916
764,5801,46,2025-05-02,446.44,1063
765,2274,132,2026-06-30,7429.08,1081
766,2830,82,2025-06-21,7826.51,1170
767,5809,67,2025-03-16,6789.97,910
768,5152,103,2026-06-30,824.38,1127
769,6356,27,2025-01-01,7274.0,907
770,3842,59,2025-06-15,6605.83,1147
771,444,138,2024-12-13,352.03,960
772,2152,134,2026-06-30,3189.21,973
773,2884,106,2025-04-23,1882.04,1177
774,5403,57,2026-06-30,1597.9,995
775,6199,88,2025-12-25,7173.07,1114
776,4299,62,2024-04-28,7852.35,960
777,5805,113,2024-05-18,4762.33,918
778,539,57,2025-06-16,6414.96,1092
779,3344,71,2024-04-11,7488.47,950
780,2654,114,2026-05-23,3799.51,1166
781,5740,79,2026-06-30,2951.13,1072
782,1523,46,2026-03-08,6956.98,1103
783,1085,120,2026-02-13,3665.29,1133
784,1585,68,2024-09-06,7149.01,1173
785,3444,117,2024-11-19,4945.38,1098
786,4444,57,2025-10-21,4175.37,1180
787,1336,125,2025-07-20,1922.58,979
788,3005,72,2026-06-30,6193.05,906
789,3095,77,2024-05-22,6580.68,1189
790,518,68,2026-06-30,475.2,1074
791,5694,54,2024-11-27,3989.22,1033
792,6080,100,2026-02-03,2172.44,985
793,3242,104,2026-04-13,1454.45,1136
794,1398,87,2025-08-18,2212.8,932
795,1456,119,2026-06-30,7556.65,951
796,579,55,2025-05-03,2335.41,940
797,6098,106,2025-05-10,6395.62,1176
798,6209,125,2026-06-30,3141.35,1156
799,1372,84,2024-01-21,3087.77,916
800,1551,138,2024-02-10,3314.49,1128
801,3130,132,2025-12-22,1277.15,1057
802,5256,138,2025-05-15,3924.31,1067
803,4315,22,2026-05-21,3854.84,1183
804,5358,117,2026-06-30,3525.05,1029
805,5417,73,2024-01-15,3338.81,903
806,4399,55,2025-09-11,4067.13,1081
807,4832,19,2024-03-18,7529.49,1018
808,4023,9,2024-07-25,3784.26,1124
809,3087,99,2024-04-14,6261.25,998
810,3480,120,2024-08-02,5932.66,1072
811,6536,129,2025-01-13,4710.71,1004
812,1713,2,2024-09-19,4153.19,1186
813,5893,120,2025-09-16,2246.17,932
814,3942,117,2025-12-10,2917.28,998
815,3756,126,2025-04-16,7339.38,1182
816,752,42,2024-09-10,4676.16,992
817,1421,21,2026-06-10,703.73,1072
818,4580,24,2025-09-14,3441.46,1189
819,4452,48,2026-01-03,5482.46,916
820,2861,137,2024-04-17,7988.97,1106
821,6102,122,2025-09-19,7652.01,1053
822,3212,126,2024-12-21,2822.83,940
823,1360,58,2024-10-04,7406.74,1019
824,5317,23,2024-06-26,7588.11,1112
825,5365,80,2026-03-08,5075.39,944
826,4960,56,2025-06-19,1691.1,994
827,114,24,2024-04-13,1316.98,1168
828,1291,54,2024-11-27,3257.04,924
829,448,33,2026-06-30,7721.36,991
830,6960,101,2025-09-20,5490.87,982
831,2445,18,2026-06-30,1259.02,1145
832,5906,3,2025-10-24,6912.12,956
833,2520,107,2024-10-02,3743.5,994
834,6825,52,2026-06-30,5293.66,1110
835,1605,37,2025-05-08,6295.5,971
836,5035,123,2024-04-05,1812.43,1033
837,3354,43,2026-06-30,4492.86,1086
838,6410,58,2026-06-30,312.79,1041
839,4531,85,2024-05-10,6235.88,920
840,1809,129,2024-04-18,797.19,1042
841,4171,76,2024-08-14,2965.64,913
842,5811,29,2024-05-07,7615.09,1099
843,3278,74,2025-09-12,3304.36,1041
844,1394,21,2025-11-06,2147.09,1191
845,5721,27,2024-04-02,410.89,1008
846,5030,55,2024-10-22,4950.62,901
847,5771,82,2026-06-30,6345.35,1006
848,5820,38,2025-11-06,4992.97,1121
849,2176,35,2024-09-09,7846.63,1058
850,4192,83,2025-06-09,2889.83,1063
851,658,28,2024-05-08,526.42,1180
852,1515,13,2026-06-30,4901.65,1060
853,2398,126,2026-06-30,2907.42,1116
854,6515,86,2024-07-22,6989.46,1117
855,5580,55,2025-04-15,908.95,1160
856,680,45,2025-11-19,6915.67,1013
857,676,53,2025-02-04,649.68,978
858,2542,101,2024-10-23,3035.12,1154
859,1682,65,2024-02-12,6556.63,1055
860,826,2,2024-03-09,5011.19,931
861,1620,140,2024-04-14,690.64,1023
862,3593,22,2026-06-30,3864.75,941
863,5777,13,2025-09-08,777.55,1015
864,5268,77,2024-07-05,7604.13,1104
865,6691,19,2025-03-21,1574.74,925
866,1331,113,2025-06-16,6434.7,948
867,1924,8,2026-06-21,4434.81,997
868,3865,76,2025-09-18,326.55,1133
869,2129,84,2025-08-22,1344.99,915
870,3833,116,2024-12-02,7270.7,1094
871,2672,71,2025-10-14,781.55,1168
872,3595,61,2026-02-22,1761.81,1035
873,1689,128,2025-09-18,5424.11,1025
874,6299,110,2024-11-13,4959.86,1122
875,5558,15,2026-01-20,2187.13,965
876,3481,9,2025-02-15,4035.6,905
877,5204,65,2026-05-18,2980.21,965
878,1362,102,2025-03-06,2117.98,1191
879,1943,69,2025-11-27,4426.05,1024
880,4150,40,2024-09-12,6992.18,1010
881,977,52,2025-08-16,502.12,1142
882,4626,11,2026-02-20,2256.49,975
883,2020,45,2026-02-01,6757.23,1055
884,166,87,2025-10-21,7150.51,1024
885,2592,22,2024-10-13,866.72,1118
886,1809,82,2025-09-05,5077.63,1009
887,6371,38,2026-06-30,7227.45,1134
888,1438,137,2024-11-07,5027.05,904
889,2783,43,2024-09-23,5343.52,1176
890,841,27,2025-05-14,4143.93,1130
891,782,49,2024-11-05,4051.89,1172
892,5739,137,2026-06-23,6763.06,1190
893,1439,68,2026-05-14,7639.74,917
894,687,37,2024-10-17,1649.63,941
895,6174,139,2024-10-19,1892.17,1039
896,779,17,2026-06-30,7038.6,1199
897,4737,125,2026-03-01,2289.87,1079
898,6093,99,2024-06-15,5329.24,937
899,5226,131,2025-07-01,1599.28,1127
900,3639,75,2025-03-28,7061.2,1059
901,359,32,2024-08-25,6213.37,1160
902,259,67,2025-06-18,456.78,1099
903,914,80,2024-05-14,1511.53,1018
904,5636,85,2024-05-28,7518.36,1157
905,1108,36,2026-06-30,1809.86,1057
906,3692,30,2024-05-19,5274.9,1023
907,1522,35,2026-04-02,7458.66,989
908,2664,65,2025-09-09,7351.09,916
909,1628,125,2025-04-11,1202.41,1100
910,2501,107,2026-06-20,6416.46,936
911,719,68,2024-04-11,7557.8,1145
912,97,70,2025-10-17,6287.24,944
913,6386,95,2025-07-18,1813.09,911
914,3999,105,2025-04-07,4120.72,976
915,5918,113,2024-09-14,6325.53,1146
916,4779,75,2024-04-11,948.83,1022
917,2104,11,2024-07-22,2899.89,1152
918,2798,70,2025-06-28,5830.62,1082
919,6928,140,2026-06-30,3202.38,1080
920,5033,70,2024-01-19,1037.81,951
921,2381,75,2026-06-30,5994.36,1186
922,6445,57,2025-12-19,6666.94,1096
923,4352,75,2026-06-30,6311.3,997
924,3625,33,2026-06-21,7309.88,918
925,423,20,2025-05-09,3143.42,926
926,5257,111,2026-05-04,7584.1,1156
927,457,131,2026-06-30,7742.18,1008
928,6255,120,2026-06-30,7566.16,1124
929,2375,86,2025-05-26,2485.63,1197
930,2807,91,2026-06-30,6312.46,1048
931,6134,134,2025-05-20,2336.98,928
932,5348,116,2025-04-10,1395.79,960
933,4872,126,2026-05-27,1230.06,1063
934,5747,13,2026-06-30,7389.43,1141
935,1690,14,2026-04-06,3775.54,1134
936,793,61,2025-03-10,5217.32,1129
937,878,103,2026-06-10,2791.35,1167
938,2226,95,2025-10-20,683.52,1067
939,3882,48,2025-04-02,4455.94,937
940,4197,50,2024-06-11,2938.81,955
941,1199,1,2026-06-16,7351.49,1145
942,789,125,2025-03-04,3671.83,945
943,3941,122,2026-05-21,6163.21,1077
944,1167,129,2025-04-07,737.63,1118
945,3120,122,2026-06-30,4334.77,1137
946,3814,44,2024-05-28,1224.01,907
947,2522,86,2026-06-30,5837.44,1161
948,1886,133,2025-05-02,1975.38,993
949,6013,72,2024-11-27,6442.26,932
950,5339,129,2026-06-30,7173.56,1088
951,149,53,2025-10-20,3246.21,953
952,3409,45,2026-06-30,6048.8,1097
953,2727,15,2024-04-18,5507.91,1089
954,3485,74,2025-12-25,6836.37,1155
955,5793,56,2025-04-09,3159.44,992
956,4269,133,2024-10-24,2866.83,981
957,763,113,2025-11-21,1975.65,952
958,4177,20,2024-11-08,5673.08,1004
959,6540,109,2025-06-17,6242.77,1059
960,4613,63,2024-02-23,5994.05,1026
961,3553,54,2024-11-20,6236.98,1079
962,1826,51,2024-06-08,4782.53,1066
963,3149,52,2024-06-24,2220.24,1054
964,4790,20,2024-06-22,552.43,1116
965,4418,101,2024-10-11,1802.38,956
966,1795,89,2026-06-30,5080.9,1108
967,6878,72,2026-06-04,1724.67,912
968,3477,95,2025-09-28,2943.29,1075
969,3235,14,2026-04-10,3733.79,1019
970,567,4,2024-11-13,7852.41,978
971,4359,19,2024-10-08,6804.95,1134
972,1030,42,2026-06-30,2364.74,1113
973,6086,94,2025-03-04,1535.17,1017
974,874,18,2025-10-28,1698.8,1139
975,2660,56,2026-06-30,7002.27,1124
976,6732,65,2024-05-06,1204.61,925
977,3792,116,2025-09-08,4246.04,1139
978,2543,55,2025-09-28,312.96,1188
979,3412,108,2026-02-11,4586.9,1087
980,2399,108,2026-02-14,5154.88,1158
981,1338,4,2025-02-07,4512.41,988
982,4670,26,2024-04-26,7451.28,1113
983,6526,39,2024-03-24,2169.48,1061
984,2456,2,2024-09-05,1158.44,1165
985,5774,75,2024-06-20,5891.4,1125
986,376,99,2026-06-30,2980.01,980
987,5929,1,2025-05-10,6880.43,1112
988,6941,14,2026-06-30,1035.25,1130
989,648,31,2025-05-10,2934.9,928
990,669,2,2025-03-28,6528.78,1102
991,1040,107,2025-11-27,3726.41,1071
992,6920,117,2024-01-18,7088.67,936
993,2049,32,2024-07-06,1096.86,1023
994,4192,78,2026-06-30,1405.0,1092
995,690,13,2026-06-30,5939.62,1165
996,1911,102,2025-02-26,593.54,1031
997,5278,20,2026-06-10,1233.22,919
998,1181,97,2026-03-08,4150.76,1073
999,1537,15,2026-06-14,1339.91,1125
1000,4431,61,2025-05-24,5888.9,1171
1001,4867,56,2026-06-30,7311.32,1094
1002,5806,9,2026-06-30,7147.76,1182
1003,6731,128,2024-10-04,5034.92,1176
1004,6486,105,2024-05-27,3524.26,1125
1005,5759,113,2025-04-11,6122.89,968
1006,5598,60,2026-04-16,2303.8,1130
1007,60,111,2024-10-06,2890.36,1182
1008,1916,95,2025-04-20,520.81,1172
1009,2032,127,2025-11-10,6816.46,1034
1010,4014,66,2026-02-05,7840.05,1029
1011,5089,104,2026-04-22,473.38,1139
1012,48,55,2026-04-09,7664.37,998
1013,3117,97,2026-02-14,3366.58,1103
1014,5887,16,2024-12-01,7454.25,977
1015,6074,14,2024-03-24,6374.95,1024
1016,1827,76,2024-05-19,6922.56,1108
1017,2174,6,2026-04-12,952.94,921
1018,4278,42,2025-01-13,7205.42,1110
1019,1352,67,2026-06-30,1804.62,966
1020,3768,125,2024-09-02,7834.85,913
1021,3384,101,2024-08-09,3029.15,1082
1022,4957,78,2026-01-18,225.39,1057
1023,5823,140,2025-11-15,5125.94,1093
1024,3799,100,2024-01-03,5242.23,1197
1025,2618,61,2024-03-19,2812.58,913
1026,674,101,2026-06-30,1048.85,1114
1027,5445,55,2026-04-12,4629.92,1137
1028,738,60,2024-03-09,2149.3,1156
1029,4176,115,2026-06-19,5749.53,953
1030,1601,120,2026-06-30,7049.0,1007
1031,3119,130,2025-06-07,2438.91,909
1032,6565,43,2024-03-25,5583.16,915
1033,4251,74,2026-01-01,4538.47,1014
1034,4763,135,2026-06-30,1712.48,1021
1035,4331,112,2024-11-22,2525.32,1102
1036,607,55,2026-06-30,3957.46,907
1037,272,117,2024-03-25,6591.24,1013
1038,1290,11,2025-10-23,847.23,1133
1039,176,95,2026-01-27,5225.71,917
1040,2347,18,2024-08-02,6342.24,1176
1041,6317,53,2026-06-30,1032.25,1106
1042,6020,129,2024-05-13,2528.43,986
1043,1113,75,2025-11-13,5963.2,1160
1044,1369,8,2025-02-03,1863.76,1067
1045,886,52,2026-06-30,6500.7,1004
1046,412,68,2024-11-05,7878.03,1132
1047,5460,132,2026-06-30,5933.48,1183
1048,2030,50,2026-06-30,4060.93,1009
1049,2108,138,2024-10-17,2253.04,1194
1050,6572,77,2026-06-30,7865.16,920
1051,4981,106,2024-03-25,4231.28,1196
1052,5487,26,2024-06-24,681.18,1132
1053,2361,82,2025-03-10,2923.75,1175
1054,3193,48,2024-03-23,6096.25,1020
1055,2796,119,2024-05-25,5891.52,902
1056,4543,30,2026-05-17,6925.23,1009
1057,2949,132,2025-10-18,3173.25,956
1058,4036,42,2024-04-20,7423.52,924
1059,538,20,2025-02-02,5422.22,940
1060,4610,42,2024-06-03,2019.92,1016
1061,1913,122,2025-01-12,7851.0,967
1062,1735,32,2026-04-24,6819.84,1090
1063,4008,19,2025-07-02,4991.18,1078
1064,5398,128,2025-11-09,7318.61,1045
1065,2011,51,2025-02-16,6324.69,918
1066,5818,66,2024-10-14,5136.92,1107
1067,3005,118,2026-02-17,5306.52,1196
1068,1000,96,2026-06-21,1027.19,965
1069,1006,5,2026-04-07,3606.31,971
1070,275,18,2024-05-09,6657.1,1020
1071,4679,4,2025-12-28,402.83,937
1072,831,118,2025-11-04,4688.3,1168
1073,6388,86,2025-04-19,4838.62,1026
1074,973,29,2026-04-18,4740.37,1068
1075,3514,50,2026-06-30,2537.64,1181
1076,4789,133,2024-05-27,6214.53,1056
1077,3023,124,2025-10-02,4937.16,1008
1078,1347,112,2024-06-05,1220.55,964
1079,3088,74,2024-09-18,7360.81,925
1080,1491,35,2025-02-11,3585.28,1094
1081,5402,56,2026-06-30,7494.7,949
1082,5085,124,2026-06-30,2718.65,1156
1083,3120,75,2026-06-30,1175.23,917
1084,3657,103,2025-07-28,6876.39,930
1085,165,113,2026-06-30,4473.16,1097
1086,567,111,2024-09-27,7675.99,1168
1087,1871,3,2024-04-11,3077.7,1140
1088,179,88,2024-02-11,6764.47,1191
1089,1537,73,2024-11-17,5286.59,1003
1090,1240,28,2025-05-20,4400.04,1065
1091,4612,76,2024-03-15,3186.45,954
1092,5951,46,2025-09-13,3838.88,1168
1093,5893,101,2024-06-18,4848.96,958
1094,1759,131,2026-06-30,425.06,1159
1095,393,44,2026-03-14,2253.94,1041
1096,716,87,2024-11-20,4606.4,994
1097,6962,22,2026-06-30,5421.95,1131
1098,3334,138,2024-06-02,2031.19,1126
1099,1974,31,2026-04-24,7193.54,1047
1100,1093,117,2026-06-30,3729.99,1079
1101,6643,67,2025-12-26,5163.22,1075
1102,6699,11,2025-04-12,2030.41,987
1103,2109,135,2025-07-18,7152.06,983
1104,6444,103,2024-05-09,4878.8,1013
1105,3224,41,2024-11-19,4869.19,1193
1106,680,69,2025-04-14,3198.72,1065
1107,2288,121,2025-10-21,4164.47,1052
1108,1171,114,2024-06-15,4483.83,1015
1109,3872,18,2026-04-20,2461.74,1196
1110,4356,135,2026-06-13,1891.71,1159
1111,6313,109,2024-09-14,4994.33,1104
1112,6388,35,2024-02-05,2092.89,1119
1113,5370,91,2026-02-04,1337.45,1145
1114,488,108,2024-12-01,1130.29,978
1115,1492,60,2025-03-20,2946.57,1195
1116,563,89,2025-02-09,1900.28,1008
1117,6769,25,2024-05-06,4816.66,1189
1118,3126,14,2025-10-26,7009.8,948
1119,1327,24,2025-06-03,1765.9,910
1120,3495,56,2025-04-07,234.75,918
1121,4132,140,2026-05-09,6102.82,912
1122,5911,125,2025-12-17,2827.83,1048
1123,1722,64,2025-12-08,7382.91,1155
1124,4468,80,2025-08-11,2864.64,1081
1125,3557,119,2025-08-07,3135.92,914
1126,2698,105,2025-11-06,7286.78,1032
1127,4261,131,2024-04-12,3782.61,1009
1128,1469,114,2025-09-08,6898.64,1095
1129,5251,104,2025-10-19,3720.7,1103
1130,356,114,2024-06-16,2664.36,952
1131,978,41,2025-04-06,4038.42,1063
1132,2140,13,2026-05-17,6824.29,1140
1133,275,69,2026-06-30,2724.33,993
1134,5377,133,2025-11-01,7580.83,997
1135,223,120,2026-03-14,7641.8,1029
1136,5689,138,2026-05-09,2625.59,962
1137,871,57,2024-06-11,4933.99,1044
1138,1561,121,2025-03-17,4521.13,1032
1139,1055,63,2025-06-27,4341.4,1103
1140,1938,109,2025-05-07,3978.38,1070
1141,2913,9,2024-07-19,206.24,932
1142,3803,57,2026-06-30,6250.61,1187
1143,5146,100,2026-01-09,4283.05,972
1144,6241,51,2025-04-23,6824.82,919
1145,119,111,2024-03-10,2864.04,935
1146,599,47,2025-03-19,6856.1,940
1147,2008,83,2026-06-30,893.63,1126
1148,1941,8,2025-04-05,2735.17,1197
1149,2507,63,2025-05-09,3144.11,1179
1150,439,23,2025-01-18,2712.73,1094
1151,3388,35,2025-08-04,7385.25,952
1152,6202,10,2024-09-28,6985.69,1123
1153,4738,112,2024-08-09,4518.2,923
1154,6380,31,2024-12-17,2976.52,995
1155,2416,84,2026-04-11,5074.91,950
1156,6049,97,2026-04-12,6739.34,1172
1157,4764,3,2025-03-26,1085.41,1021
1158,4831,27,2025-09-16,2854.64,1014
1159,5201,140,2026-03-23,5983.35,1055
1160,212,54,2024-11-17,1327.44,1084
1161,368,66,2026-04-20,2010.78,1134
1162,2900,100,2026-06-30,3734.86,1093
1163,559,31,2024-04-21,467.86,1164
1164,3363,136,2025-04-22,6421.91,980
1165,5116,75,2025-04-16,7543.28,1062
1166,5299,52,2025-04-13,2743.5,994
1167,6341,71,2025-02-12,1615.35,1047
1168,4433,18,2025-05-05,2592.01,1114
1169,1363,127,2026-06-30,6885.77,919
1170,5305,62,2025-11-13,1526.38,1035
1171,6758,14,2026-05-13,5056.53,1117
1172,6230,101,2024-12-04,7478.08,1141
1173,1224,62,2025-09-23,6941.8,1184
1174,1955,67,2026-06-30,1615.41,926
1175,4388,84,2024-05-22,913.25,1165
1176,1282,102,2024-05-23,2807.61,1139
1177,3930,102,2025-11-03,4333.33,1170
1178,1202,2,2025-10-15,2541.42,1058
1179,2752,88,2025-03-17,3194.49,976
1180,2223,19,2024-06-15,1193.65,1122
1181,6030,114,2024-10-02,2569.65,923
1182,6280,35,2026-06-30,2696.34,1165
1183,2338,54,2026-04-03,6920.05,1163
1184,6726,55,2024-06-02,6084.06,1087
1185,2036,136,2026-06-30,2223.72,1175
1186,2167,128,2024-09-18,3462.33,1020
1187,6775,102,2025-05-15,1412.59,937
1188,1518,119,2025-08-28,6026.58,919
1189,166,58,2024-05-22,3756.72,1077
1190,6364,107,2025-09-24,5114.11,1123
1191,1695,68,2026-04-14,507.08,1031
1192,3695,113,2024-10-04,5266.56,1121
1193,1423,40,2024-11-23,2213.43,1184
1194,4628,66,2024-07-03,995.04,1188
1195,4173,130,2024-10-16,3736.14,913
1196,24,133,2024-02-07,6117.84,985
1197,2375,32,2025-08-15,401.8,1173
1198,5571,90,2026-06-30,1674.75,982
1199,5494,137,2024-06-01,3584.11,1025
1200,1155,3,2026-03-10,1526.9,1011
1201,205,119,2025-11-03,7890.15,1083
1202,5395,14,2026-04-10,6882.09,947
1203,6590,43,2026-05-12,4543.49,929
1204,6847,86,2025-05-11,5799.31,1141
1205,1852,5,2025-05-27,6505.56,1054
1206,5749,95,2024-06-21,990.91,986
1207,2891,117,2025-04-07,872.76,1108
1208,5397,116,2024-10-26,7685.57,902
1209,3498,79,2025-11-10,401.22,1073
1210,4235,76,2025-09-20,1888.49,1150
1211,1362,48,2026-06-04,7376.45,1035
1212,5218,37,2026-03-13,6093.72,1166
1213,4958,65,2025-09-26,4376.58,1165
1214,3490,138,2024-03-06,5473.48,1064
1215,4466,10,2025-09-23,1547.54,1072
1216,1569,122,2024-08-26,7151.41,1017
1217,303,95,2025-08-02,3106.81,1047
1218,6600,86,2025-08-12,6288.91,1169
1219,4166,131,2025-12-24,5962.67,1004
1220,26,65,2025-11-17,5791.89,978
1221,4283,78,2024-03-03,3824.4,1023
1222,5524,48,2024-10-23,4905.93,1166
1223,870,26,2024-09-19,7164.44,1033
1224,2049,10,2026-06-30,2844.5,990
1225,2675,64,2026-06-30,3953.66,993
1226,5916,139,2025-10-24,2714.27,1171
1227,5363,37,2026-06-30,5121.82,1196
