farmer_id,supplier_id,registration_date,cooperative_name
698,698,2021-10-26,Ibadan Farmers Cooperative
699,699,2026-01-04,Kumasi Farmers Cooperative
700,700,2015-05-21,Benue Farmers Cooperative
701,701,2019-11-01,
702,702,2018-04-30,Uyo Farmers Cooperative
703,703,2020-01-09,
704,704,2021-01-31,Enugu Farmers Cooperative
705,705,2020-05-25,
706,706,2025-01-30,Uyo Farmers Cooperative
707,707,2026-02-06,
708,708,2022-10-07,
709,709,2022-12-25,
710,710,2025-07-28,Kumasi Farmers Cooperative
711,711,2021-03-02,
712,712,2026-04-03,
713,713,2017-10-31,Enugu Farmers Cooperative
714,714,2016-09-19,Nakuru Farmers Cooperative
715,715,2021-09-30,Kumasi Farmers Cooperative
716,716,2015-09-19,
717,717,2022-03-03,Benue Farmers Cooperative
718,718,2024-08-09,
719,719,2019-01-23,Enugu Farmers Cooperative
720,720,2023-09-06,Kaduna Farmers Cooperative
721,721,2015-12-24,
722,722,2024-05-01,Benue Farmers Cooperative
723,723,2019-05-19,
724,724,2022-06-23,Ibadan Farmers Cooperative
725,725,2016-10-16,
726,726,2020-03-02,
727,727,2020-11-27,Enugu Farmers Cooperative
728,728,2023-09-25,Benue Farmers Cooperative
729,729,2017-01-08,Uyo Farmers Cooperative
730,730,2018-09-02,Enugu Farmers Cooperative
731,731,2020-03-31,Kaduna Farmers Cooperative
732,732,2023-12-31,Nakuru Farmers Cooperative
733,733,2021-10-23,
734,734,2025-07-04,
735,735,2017-12-30,
736,736,2020-01-29,
737,737,2023-08-07,Ibadan Farmers Cooperative
738,738,2018-10-20,Nakuru Farmers Cooperative
739,739,2025-10-23,
740,740,2021-11-10,Enugu Farmers Cooperative
741,741,2020-02-17,
742,742,2024-11-27,Enugu Farmers Cooperative
743,743,2025-01-04,
744,744,2018-10-28,Uyo Farmers Cooperative
745,745,2024-01-16,
746,746,2026-02-27,Benue Farmers Cooperative
747,747,2015-04-02,Kumasi Farmers Cooperative
748,748,2023-03-13,
749,749,2021-06-10,
750,750,2020-10-12,Nakuru Farmers Cooperative
751,751,2023-07-03,Ibadan Farmers Cooperative
752,752,2022-12-02,Benue Farmers Cooperative
753,753,2017-08-27,Uyo Farmers Cooperative
754,754,2021-02-05,
755,755,2024-04-06,Uyo Farmers Cooperative
756,756,2019-11-03,Ibadan Farmers Cooperative
757,757,2017-09-22,Kaduna Farmers Cooperative
758,758,2021-01-14,Nakuru Farmers Cooperative
759,759,2015-07-10,Enugu Farmers Cooperative
760,760,2023-01-18,Kaduna Farmers Cooperative
761,761,2023-12-17,
762,762,2024-01-05,Kumasi Farmers Cooperative
763,763,2021-01-12,
764,764,2021-12-21,Kumasi Farmers Cooperative
765,765,2025-10-06,
766,766,2024-07-01,Enugu Farmers Cooperative
767,767,2022-10-23,
768,768,2021-01-24,
769,769,2022-01-15,
770,770,2021-05-21,
771,771,2016-08-12,Kumasi Farmers Cooperative
772,772,2025-05-13,
773,773,2018-11-03,Kaduna Farmers Cooperative
774,774,2022-04-15,
775,775,2016-03-06,
776,776,2022-06-13,Nakuru Farmers Cooperative
777,777,2022-03-03,
778,778,2016-09-02,Uyo Farmers Cooperative
779,779,2015-08-10,Uyo Farmers Cooperative
780,780,2020-07-27,Enugu Farmers Cooperative
781,781,2019-01-27,
782,782,2018-04-28,Nakuru Farmers Cooperative
783,783,2025-11-04,Kumasi Farmers Cooperative
784,784,2016-04-20,
785,785,2019-05-29,Kaduna Farmers Cooperative
786,786,2022-07-23,Ibadan Farmers Cooperative
787,787,2025-10-30,
788,788,2026-01-22,Nakuru Farmers Cooperative
789,789,2016-07-13,Uyo Farmers Cooperative
790,790,2018-07-06,
791,791,2022-04-04,Uyo Farmers Cooperative
792,792,2023-01-09,
793,793,2023-12-03,
794,794,2015-11-29,
795,795,2021-08-04,
796,796,2015-02-26,Ibadan Farmers Cooperative
797,797,2020-11-27,Enugu Farmers Cooperative
798,798,2022-03-11,Uyo Farmers Cooperative
799,799,2018-03-20,Kumasi Farmers Cooperative
800,800,2017-04-05,Uyo Farmers Cooperative
801,801,2022-07-12,Ibadan Farmers Cooperative
802,802,2026-04-25,Nakuru Farmers Cooperative
803,803,2018-01-08,
804,804,2019-07-01,Benue Farmers Cooperative
805,805,2023-09-19,
806,806,2025-12-26,
807,807,2020-01-01,Kumasi Farmers Cooperative
808,808,2018-10-14,Benue Farmers Cooperative
809,809,2015-09-01,Benue Farmers Cooperative
810,810,2022-01-02,Uyo Farmers Cooperative
811,811,2018-10-24,
812,812,2021-04-15,Nakuru Farmers Cooperative
813,813,2024-02-20,Ibadan Farmers Cooperative
814,814,2023-07-20,
815,815,2022-04-07,
816,816,2015-10-31,
817,817,2022-12-16,
818,818,2024-08-29,Uyo Farmers Cooperative
819,819,2025-07-19,Uyo Farmers Cooperative
820,820,2020-12-22,Kumasi Farmers Cooperative
821,821,2022-06-16,Kumasi Farmers Cooperative
822,822,2019-10-31,
823,823,2021-08-04,
824,824,2025-03-06,Benue Farmers Cooperative
825,825,2016-05-25,
826,826,2015-07-17,
827,827,2015-08-25,Benue Farmers Cooperative
828,828,2018-08-02,Kumasi Farmers Cooperative
829,829,2021-02-25,
830,830,2021-04-24,
831,831,2025-02-10,Uyo Farmers Cooperative
832,832,2020-01-09,
833,833,2024-09-20,
834,834,2023-10-30,
835,835,2022-11-24,Uyo Farmers Cooperative
836,836,2017-12-31,Nakuru Farmers Cooperative
837,837,2018-12-01,
838,838,2016-05-07,Enugu Farmers Cooperative
839,839,2024-12-15,Enugu Farmers Cooperative
840,840,2019-07-02,
841,841,2017-10-17,
842,842,2023-02-16,Kaduna Farmers Cooperative
843,843,2020-09-09,
844,844,2025-11-01,Nakuru Farmers Cooperative
845,845,2025-12-08,Uyo Farmers Cooperative
846,846,2024-08-30,Enugu Farmers Cooperative
847,847,2016-08-11,
848,848,2015-05-25,
849,849,2015-10-15,Uyo Farmers Cooperative
850,850,2024-06-03,Ibadan Farmers Cooperative
851,851,2024-11-11,
852,852,2024-06-16,
853,853,2025-02-24,Nakuru Farmers Cooperative
854,854,2022-05-19,Nakuru Farmers Cooperative
855,855,2021-10-14,Nakuru Farmers Cooperative
856,856,2021-02-24,Kumasi Farmers Cooperative
857,857,2022-09-12,Ibadan Farmers Cooperative
858,858,2016-06-21,Kumasi Farmers Cooperative
859,859,2016-11-26,
860,860,2024-07-04,Ibadan Farmers Cooperative
861,861,2020-07-29,
862,862,2023-03-15,
863,863,2023-04-28,Enugu Farmers Cooperative
864,864,2025-06-22,Nakuru Farmers Cooperative
865,865,2018-06-13,Uyo Farmers Cooperative
866,866,2016-04-11,Enugu Farmers Cooperative
867,867,2020-12-23,Kumasi Farmers Cooperative
868,868,2023-07-28,
869,869,2023-05-14,Kumasi Farmers Cooperative
870,870,2024-12-20,Kumasi Farmers Cooperative
871,871,2025-08-03,Uyo Farmers Cooperative
872,872,2020-12-23,Kumasi Farmers Cooperative
873,873,2019-07-29,
874,874,2026-05-30,
875,875,2021-12-25,Kaduna Farmers Cooperative
876,876,2022-12-13,
877,877,2024-01-01,
878,878,2016-05-21,
879,879,2017-07-05,Kaduna Farmers Cooperative
880,880,2020-03-02,Nakuru Farmers Cooperative
881,881,2015-06-04,Uyo Farmers Cooperative
882,882,2025-01-14,Ibadan Farmers Cooperative
883,883,2017-07-13,Enugu Farmers Cooperative
884,884,2023-11-14,
885,885,2024-01-18,Nakuru Farmers Cooperative
886,886,2017-05-22,
887,887,2016-04-03,
888,888,2022-09-13,
889,889,2019-03-12,Kumasi Farmers Cooperative
890,890,2016-03-23,
891,891,2020-12-22,
892,892,2019-07-18,Nakuru Farmers Cooperative
893,893,2019-06-20,
894,894,2022-01-05,Benue Farmers Cooperative
895,895,2015-06-16,
896,896,2016-08-11,Kaduna Farmers Cooperative
897,897,2023-08-15,Kaduna Farmers Cooperative
898,898,2023-07-13,
899,899,2019-11-27,
900,900,2015-06-05,
901,901,2016-04-27,Enugu Farmers Cooperative
902,902,2020-07-13,
903,903,2017-11-06,Kaduna Farmers Cooperative
904,904,2024-07-23,Nakuru Farmers Cooperative
905,905,2023-05-08,Kumasi Farmers Cooperative
906,906,2015-03-12,
907,907,2022-02-25,
908,908,2017-01-01,Kaduna Farmers Cooperative
909,909,2016-06-06,
910,910,2024-01-12,Nakuru Farmers Cooperative
911,911,2022-03-23,
912,912,2026-04-20,Ibadan Farmers Cooperative
913,913,2017-03-13,Benue Farmers Cooperative
914,914,2018-03-19,
915,915,2019-07-18,Benue Farmers Cooperative
916,916,2023-08-10,
917,917,2016-12-27,Kaduna Farmers Cooperative
918,918,2021-03-03,
919,919,2015-12-28,Kaduna Farmers Cooperative
920,920,2015-04-03,Nakuru Farmers Cooperative
921,921,2016-08-03,
922,922,2022-10-03,
923,923,2017-01-18,Enugu Farmers Cooperative
924,924,2024-10-01,Nakuru Farmers Cooperative
925,925,2017-11-15,
926,926,2021-04-20,Benue Farmers Cooperative
927,927,2024-07-01,Uyo Farmers Cooperative
928,928,2024-01-19,Benue Farmers Cooperative
929,929,2024-11-07,
930,930,2019-05-17,
931,931,2020-10-03,
932,932,2019-05-05,
933,933,2017-02-10,
934,934,2024-06-12,
935,935,2022-03-06,
936,936,2016-08-11,
937,937,2016-10-14,Kumasi Farmers Cooperative
938,938,2025-11-13,Enugu Farmers Cooperative
939,939,2026-01-01,
940,940,2021-02-05,Benue Farmers Cooperative
941,941,2018-09-14,
942,942,2019-12-11,Kumasi Farmers Cooperative
943,943,2020-01-22,Kumasi Farmers Cooperative
944,944,2016-09-06,
945,945,2023-12-22,
946,946,2025-11-16,Uyo Farmers Cooperative
947,947,2021-08-27,Uyo Farmers Cooperative
948,948,2017-12-12,Nakuru Farmers Cooperative
949,949,2017-06-05,Kumasi Farmers Cooperative
950,950,2024-03-02,Uyo Farmers Cooperative
951,951,2019-12-22,Kaduna Farmers Cooperative
952,952,2025-05-21,Kumasi Farmers Cooperative
953,953,2019-06-14,Enugu Farmers Cooperative
954,954,2023-09-14,Enugu Farmers Cooperative
955,955,2026-05-10,Enugu Farmers Cooperative
956,956,2025-01-18,
957,957,2023-12-23,
958,958,2016-10-14,
959,959,2015-04-18,
960,960,2021-01-04,
961,961,2024-10-09,
962,962,2020-12-16,
963,963,2020-12-29,Kumasi Farmers Cooperative
964,964,2015-07-30,Uyo Farmers Cooperative
965,965,2017-09-28,
966,966,2021-04-17,Benue Farmers Cooperative
967,967,2023-06-13,
968,968,2026-03-15,
969,969,2017-02-23,Ibadan Farmers Cooperative
970,970,2020-11-01,
971,971,2015-11-04,Nakuru Farmers Cooperative
972,972,2015-07-25,
973,973,2024-01-01,Kumasi Farmers Cooperative
974,974,2022-03-10,Benue Farmers Cooperative
975,975,2015-10-18,Uyo Farmers Cooperative
976,976,2020-04-03,Uyo Farmers Cooperative
977,977,2017-10-29,Kumasi Farmers Cooperative
978,978,2024-07-20,Kumasi Farmers Cooperative
979,979,2025-11-23,Kaduna Farmers Cooperative
980,980,2021-03-21,Benue Farmers Cooperative
981,981,2018-10-02,
982,982,2018-02-22,
983,983,2021-09-01,
984,984,2025-04-17,
985,985,2019-08-09,Nakuru Farmers Cooperative
986,986,2026-03-14,Nakuru Farmers Cooperative
987,987,2026-02-10,
988,988,2019-06-06,Uyo Farmers Cooperative
989,989,2015-06-18,Nakuru Farmers Cooperative
990,990,2022-09-11,
991,991,2020-07-01,Kumasi Farmers Cooperative
992,992,2019-10-26,Uyo Farmers Cooperative
993,993,2025-08-30,Kumasi Farmers Cooperative
994,994,2016-08-29,
995,995,2018-05-04,Enugu Farmers Cooperative
996,996,2017-08-04,
997,997,2022-10-26,Benue Farmers Cooperative
998,998,2020-08-04,
999,999,2019-05-17,
1000,1000,2015-10-20,Kaduna Farmers Cooperative
1001,1001,2020-07-31,Kumasi Farmers Cooperative
1002,1002,2024-02-06,
1003,1003,2024-03-31,
1004,1004,2024-09-21,Kumasi Farmers Cooperative
1005,1005,2022-08-07,
1006,1006,2020-12-21,Kaduna Farmers Cooperative
1007,1007,2025-01-12,Nakuru Farmers Cooperative
1008,1008,2026-02-12,Ibadan Farmers Cooperative
1009,1009,2023-04-25,Benue Farmers Cooperative
1010,1010,2017-02-07,
1011,1011,2020-07-19,Nakuru Farmers Cooperative
1012,1012,2025-08-24,Nakuru Farmers Cooperative
1013,1013,2022-08-06,
1014,1014,2022-02-08,
1015,1015,2023-05-01,Enugu Farmers Cooperative
1016,1016,2024-05-26,Kumasi Farmers Cooperative
1017,1017,2019-09-03,
1018,1018,2015-11-19,
1019,1019,2024-06-16,
1020,1020,2025-03-12,
1021,1021,2025-04-04,Nakuru Farmers Cooperative
1022,1022,2015-02-06,Kaduna Farmers Cooperative
1023,1023,2023-08-08,Enugu Farmers Cooperative
1024,1024,2025-02-02,Ibadan Farmers Cooperative
1025,1025,2018-01-16,
1026,1026,2023-10-21,Ibadan Farmers Cooperative
1027,1027,2019-10-15,
1028,1028,2019-06-04,
1029,1029,2017-01-19,
1030,1030,2015-03-13,
1031,1031,2017-06-17,Benue Farmers Cooperative
1032,1032,2024-03-14,
1033,1033,2016-02-09,Kaduna Farmers Cooperative
1034,1034,2024-06-19,
1035,1035,2023-01-23,
1036,1036,2016-12-18,
1037,1037,2023-12-23,Uyo Farmers Cooperative
1038,1038,2015-05-06,Nakuru Farmers Cooperative
1039,1039,2023-10-18,Benue Farmers Cooperative
1040,1040,2018-04-24,Kumasi Farmers Cooperative
1041,1041,2022-08-11,Kumasi Farmers Cooperative
1042,1042,2022-12-12,Benue Farmers Cooperative
1043,1043,2025-07-13,
1044,1044,2024-02-22,
1045,1045,2016-02-07,
1046,1046,2024-04-26,
1047,1047,2016-04-03,Kaduna Farmers Cooperative
1048,1048,2019-10-11,
1049,1049,2015-02-20,
1050,1050,2019-09-21,
1051,1051,2021-08-16,Kumasi Farmers Cooperative
1052,1052,2018-03-09,Uyo Farmers Cooperative
1053,1053,2025-09-22,Nakuru Farmers Cooperative
1054,1054,2015-06-06,Uyo Farmers Cooperative
1055,1055,2019-03-07,
1056,1056,2022-12-09,Uyo Farmers Cooperative
1057,1057,2018-10-01,
1058,1058,2022-12-02,
1059,1059,2018-02-03,
1060,1060,2015-03-04,Nakuru Farmers Cooperative
1061,1061,2018-04-13,
1062,1062,2016-10-14,
1063,1063,2024-01-02,Enugu Farmers Cooperative
1064,1064,2026-03-29,Benue Farmers Cooperative
1065,1065,2018-12-02,Benue Farmers Cooperative
1066,1066,2017-09-02,
1067,1067,2017-11-15,
1068,1068,2025-08-12,Kaduna Farmers Cooperative
1069,1069,2015-10-21,
1070,1070,2026-02-12,
1071,1071,2018-06-06,
1072,1072,2016-09-08,Uyo Farmers Cooperative
1073,1073,2019-05-20,Kumasi Farmers Cooperative
1074,1074,2019-02-11,Kaduna Farmers Cooperative
1075,1075,2018-02-05,Ibadan Farmers Cooperative
1076,1076,2022-12-06,
1077,1077,2017-10-22,Enugu Farmers Cooperative
1078,1078,2026-06-06,
1079,1079,2018-05-05,
1080,1080,2025-10-25,Ibadan Farmers Cooperative
1081,1081,2017-07-11,Uyo Farmers Cooperative
1082,1082,2020-03-03,
1083,1083,2016-02-08,Kumasi Farmers Cooperative
1084,1084,2021-11-17,Kaduna Farmers Cooperative
1085,1085,2023-02-08,Nakuru Farmers Cooperative
1086,1086,2018-09-17,
1087,1087,2018-10-13,Ibadan Farmers Cooperative
1088,1088,2025-03-30,
1089,1089,2024-07-08,Ibadan Farmers Cooperative
1090,1090,2025-08-29,Kumasi Farmers Cooperative
1091,1091,2023-05-22,Uyo Farmers Cooperative
1092,1092,2015-03-21,Uyo Farmers Cooperative
1093,1093,2020-11-17,
1094,1094,2024-05-06,
1095,1095,2021-09-25,
1096,1096,2016-10-28,
1097,1097,2018-01-03,
1098,1098,2015-12-21,Ibadan Farmers Cooperative
1099,1099,2022-09-03,Uyo Farmers Cooperative
1100,1100,2018-12-24,
1101,1101,2015-08-07,Nakuru Farmers Cooperative
1102,1102,2018-03-05,Uyo Farmers Cooperative
1103,1103,2020-03-15,Uyo Farmers Cooperative
1104,1104,2021-02-10,Enugu Farmers Cooperative
1105,1105,2018-09-21,Enugu Farmers Cooperative
1106,1106,2018-05-23,
1107,1107,2016-02-28,
1108,1108,2018-03-06,Nakuru Farmers Cooperative
1109,1109,2020-07-23,Uyo Farmers Cooperative
1110,1110,2018-02-10,Kaduna Farmers Cooperative
1111,1111,2018-06-15,
1112,1112,2018-11-08,
1113,1113,2018-02-21,
1114,1114,2020-11-09,
1115,1115,2019-07-25,Enugu Farmers Cooperative
1116,1116,2016-08-17,
1117,1117,2024-04-23,Ibadan Farmers Cooperative
1118,1118,2019-07-31,
1119,1119,2021-05-02,Kaduna Farmers Cooperative
1120,1120,2026-05-02,
1121,1121,2016-08-27,Kumasi Farmers Cooperative
1122,1122,2017-04-23,Kaduna Farmers Cooperative
1123,1123,2024-07-09,Kumasi Farmers Cooperative
1124,1124,2026-02-22,
1125,1125,2020-01-31,
1126,1126,2015-03-25,
1127,1127,2023-03-23,Enugu Farmers Cooperative
1128,1128,2016-04-16,
1129,1129,2020-10-08,Enugu Farmers Cooperative
1130,1130,2023-01-01,Uyo Farmers Cooperative
1131,1131,2022-05-27,
1132,1132,2016-05-29,
1133,1133,2016-01-25,Uyo Farmers Cooperative
1134,1134,2017-01-08,Enugu Farmers Cooperative
1135,1135,2015-12-22,Kumasi Farmers Cooperative
1136,1136,2021-12-03,
1137,1137,2021-05-30,
1138,1138,2024-07-14,Uyo Farmers Cooperative
1139,1139,2019-08-14,Ibadan Farmers Cooperative
1140,1140,2020-11-03,
1141,1141,2018-06-18,
1142,1142,2018-01-02,
1143,1143,2015-10-18,Kaduna Farmers Cooperative
1144,1144,2020-12-06,
1145,1145,2017-12-03,
1146,1146,2015-12-15,Kumasi Farmers Cooperative
1147,1147,2018-11-15,Kaduna Farmers Cooperative
1148,1148,2021-01-17,
1149,1149,2017-04-08,
1150,1150,2016-02-11,Ibadan Farmers Cooperative
1151,1151,2016-01-31,
1152,1152,2020-01-08,Uyo Farmers Cooperative
1153,1153,2015-11-03,Enugu Farmers Cooperative
1154,1154,2016-10-13,Enugu Farmers Cooperative
1155,1155,2023-06-06,
1156,1156,2022-06-28,
1157,1157,2026-04-25,Uyo Farmers Cooperative
1158,1158,2021-06-20,
1159,1159,2023-10-03,
1160,1160,2024-04-07,Kumasi Farmers Cooperative
1161,1161,2015-08-20,Benue Farmers Cooperative
1162,1162,2018-12-12,Benue Farmers Cooperative
1163,1163,2025-07-28,
1164,1164,2022-05-10,Ibadan Farmers Cooperative
1165,1165,2018-11-27,Benue Farmers Cooperative
1166,1166,2025-07-06,
1167,1167,2024-12-01,
1168,1168,2023-04-24,Enugu Farmers Cooperative
1169,1169,2017-05-05,
1170,1170,2022-08-06,Uyo Farmers Cooperative
1171,1171,2021-03-31,Benue Farmers Cooperative
1172,1172,2015-12-07,Kumasi Farmers Cooperative
1173,1173,2016-11-17,Uyo Farmers Cooperative
1174,1174,2020-08-03,
1175,1175,2020-12-26,Enugu Farmers Cooperative
1176,1176,2019-11-10,Ibadan Farmers Cooperative
1177,1177,2016-04-21,Nakuru Farmers Cooperative
1178,1178,2015-09-18,Nakuru Farmers Cooperative
1179,1179,2019-05-24,
1180,1180,2024-02-11,Kaduna Farmers Cooperative
1181,1181,2024-11-04,Kumasi Farmers Cooperative
1182,1182,2015-09-09,Enugu Farmers Cooperative
1183,1183,2016-09-28,
1184,1184,2019-11-23,Benue Farmers Cooperative
1185,1185,2018-09-20,Enugu Farmers Cooperative
1186,1186,2024-07-07,Kaduna Farmers Cooperative
1187,1187,2021-03-25,Ibadan Farmers Cooperative
1188,1188,2017-06-07,
1189,1189,2015-12-05,
1190,1190,2016-08-14,Enugu Farmers Cooperative
1191,1191,2023-05-14,
1192,1192,2015-12-23,
1193,1193,2023-07-02,
1194,1194,2016-04-19,Kumasi Farmers Cooperative
1195,1195,2019-03-14,
1196,1196,2020-07-25,Enugu Farmers Cooperative
1197,1197,2021-12-26,Nakuru Farmers Cooperative
1198,1198,2017-05-10,Kaduna Farmers Cooperative
1199,1199,2025-05-01,
1200,1200,2019-04-14,
1201,1201,2018-04-25,Benue Farmers Cooperative
1202,1202,2026-05-05,
1203,1203,2021-02-07,Kaduna Farmers Cooperative
1204,1204,2016-12-10,
1205,1205,2015-06-02,Kumasi Farmers Cooperative
1206,1206,2021-05-17,Kumasi Farmers Cooperative
1207,1207,2017-11-16,Benue Farmers Cooperative
1208,1208,2024-03-20,Kumasi Farmers Cooperative
1209,1209,2023-02-06,Uyo Farmers Cooperative
1210,1210,2024-08-24,
1211,1211,2016-12-05,Nakuru Farmers Cooperative
1212,1212,2018-11-07,
1213,1213,2017-07-22,Benue Farmers Cooperative
1214,1214,2025-08-06,Uyo Farmers Cooperative
1215,1215,2016-10-08,Ibadan Farmers Cooperative
1216,1216,2021-06-29,Kaduna Farmers Cooperative
1217,1217,2023-01-24,
1218,1218,2018-08-04,Enugu Farmers Cooperative
1219,1219,2026-04-06,Ibadan Farmers Cooperative
1220,1220,2024-07-28,Nakuru Farmers Cooperative
1221,1221,2020-11-07,
1222,1222,2018-02-28,Nakuru Farmers Cooperative
1223,1223,2020-12-24,
1224,1224,2023-01-31,Kumasi Farmers Cooperative
1225,1225,2021-07-15,
1226,1226,2021-11-24,
1227,1227,2022-10-24,Uyo Farmers Cooperative
1228,1228,2018-10-31,Benue Farmers Cooperative
1229,1229,2016-08-18,Enugu Farmers Cooperative
1230,1230,2023-05-18,
1231,1231,2020-10-12,Enugu Farmers Cooperative
1232,1232,2025-10-31,Benue Farmers Cooperative
1233,1233,2019-05-21,
1234,1234,2022-07-28,Kaduna Farmers Cooperative
1235,1235,2025-02-05,Kumasi Farmers Cooperative
1236,1236,2018-04-22,Kaduna Farmers Cooperative
1237,1237,2024-05-23,Ibadan Farmers Cooperative
1238,1238,2025-07-01,
1239,1239,2017-04-29,
1240,1240,2022-02-12,
1241,1241,2016-11-26,Nakuru Farmers Cooperative
1242,1242,2017-03-26,
1243,1243,2022-04-04,Benue Farmers Cooperative
1244,1244,2023-07-01,
1245,1245,2020-06-20,Uyo Farmers Cooperative
1246,1246,2022-11-22,
1247,1247,2021-02-21,Uyo Farmers Cooperative
1248,1248,2017-06-28,
1249,1249,2017-10-11,Kumasi Farmers Cooperative
1250,1250,2019-03-20,Benue Farmers Cooperative
1251,1251,2016-04-19,Kaduna Farmers Cooperative
1252,1252,2018-03-07,Ibadan Farmers Cooperative
1253,1253,2025-07-09,Kaduna Farmers Cooperative
1254,1254,2023-07-23,Uyo Farmers Cooperative
